,Intensity
0,0.2902255001580334
1,0.25663016638274316
2,0.22480607157575622
3,0.19486277318058812
4,0.16687959967654703
5,0.1409113217883406
6,0.1169949513203873
7,0.0951572158368252
8,0.07542221526018496
9,0.05781875265282694
10,0.04238684691310183
11,0.029182979157569656
12,0.018283694858614526
13,0.00978727656691459
14,0.003813312197720451
15,0.0005001053276096137
16,0.0
17,0.0024728161467417148
18,0.008077705971302538
19,0.01696384005971413
20,0.0292604089833699
21,0.04506647728141227
22,0.06444124891327661
23,0.08739529508444245
24,0.11388325696533458
25,0.14379846909832025
26,0.17696985763741072
27,0.2131613557853918
28,0.25207395280119377
29,0.2933503594631326
30,0.3365821390420814
31,0.38131902585855515
32,0.4270800402147527
33,0.47336591503013686
34,0.5196722809312855
35,0.5655030165811913
36,0.6103831618670772
37,0.6538708137240461
38,0.6955674766891745
39,0.7351264199625572
40,0.7722586955284987
41,0.8067365922477231
42,0.8383944323137313
43,0.8671267520264991
44,0.8928840412208845
45,0.9156663378311696
46,0.9355150794856686
47,0.9525036971413123
48,0.966727492249797
49,0.978293365918022
50,0.9873099647249376
51,0.9938787737018461
52,0.9980866245439917
53,1.0
54,0.9996614085170987
55,0.997087982593963
56,0.9922723266231576
57,0.9851855123579952
58,0.9757819995416749
59,0.964006152293123
60,0.9497999343693574
61,0.9331113031273778
62,0.9139027862364955
63,0.8921597187477303
64,0.8678976411764934
65,0.8411684103214283
66,0.8120646505957906
67,0.780722270275733
68,0.7473208787280853
69,0.7120820610052765
70,0.6752655883591384
71,0.6371637603212891
72,0.5980941794218991
73,0.5583913474422056
74,0.518397537393154
75,0.4784534345364947
76,0.43888905054902466
77,0.4000153968104722
78,0.3621173568371068
79,0.32544812672386525
