,Intensity
0,0.31976541972077666
1,0.28726157052863216
2,0.2558333265721843
3,0.2255495067042702
4,0.19648789461927793
5,0.16874185930492167
6,0.142425824341802
7,0.11767918619348607
8,0.09466836503781483
9,0.07358677410646179
10,0.05465260936368124
11,0.03810448432705162
12,0.024195058144115
13,0.01318292186410466
14,0.005323111678171348
15,0.0008567029199656359
16,0.0
17,0.002933871643931989
18,0.009793785739178695
19,0.020661073281191954
20,0.035555897485230324
21,0.05443232479234918
22,0.0771757933705798
23,0.10360315711350626
24,0.13346535529971776
25,0.16645262680062053
26,0.2022020600170926
27,0.24030715241330636
28,0.28032895287436727
29,0.32180828152484553
30,0.3642784693028023
31,0.4072780362679695
32,0.45036273454622133
33,0.4931164185558601
34,0.5351602696968406
35,0.5761599914872839
36,0.6158306993749362
37,0.653939351268335
38,0.6903046936397463
39,0.7247948269091804
40,0.7573226158064608
41,0.7878392790077714
42,0.8163265817885018
43,0.8427881210279888
44,0.8672402302663448
45,0.88970304177399
46,0.9101922224744688
47,0.9287118523943763
48,0.9452488409647103
49,0.9597691821974732
50,0.9722162398715253
51,0.9825111345747884
52,0.990555182443816
53,0.9962342175095397
54,0.9994245222322458
55,1.0
56,0.9978401540365188
57,0.992838393061016
58,0.9849101674843488
59,0.9740004516852628
60,0.9600901271729927
61,0.9432008858567092
62,0.9233983584541946
63,0.9007932753396912
64,0.8755405800001222
65,0.8478365323059289
66,0.8179139533520978
67,0.7860358691842918
68,0.7524879013085667
69,0.7175698223566809
70,0.681586741647455
71,0.6448404050156549
72,0.6076210850513118
73,0.5702005022559574
74,0.532826156578202
75,0.4957173657782172
76,0.45906320677400647
77,0.4230224442121774
78,0.3877254133221875
79,0.35327770830982946
