,Intensity
0,0.28247849632403504
1,0.2503054192930244
2,0.21946023928402486
3,0.190073728743457
4,0.16227438278821418
5,0.13619064124955646
6,0.11195281939820259
7,0.08969457640121656
8,0.06955377247085974
9,0.05167259658553136
10,0.036196885037025166
11,0.023274594901301286
12,0.013053443532375291
13,0.0056777728317858175
14,0.0012847427765025911
15,0.0
16,0.0019330018307403762
17,0.007172202154587192
18,0.01578032128387608
19,0.027789926716649045
20,0.04319954487128219
21,0.06197050580870795
22,0.08402469443129708
23,0.10924334405524146
24,0.13746696345933423
25,0.1684964387708216
26,0.20209529937923584
27,0.23799308512555917
28,0.2758897029413151
29,0.3154606174057997
30,0.35636268356161305
31,0.39824040359125673
32,0.4407323729260654
33,0.4834776767834275
34,0.5261220051554156
35,0.568323272438144
36,0.6097565561510406
37,0.6501182059796788
38,0.6891290176785999
39,0.7265364138595422
40,0.7621156228333877
41,0.7956698948780184
42,0.827029840054339
43,0.8560520106890996
44,0.8826168829230672
45,0.9066264137649822
46,0.9280013618953886
47,0.9466785615995629
48,0.9626083298359186
49,0.9757521673004644
50,0.9860808866956554
51,0.9935732669742325
52,0.9982152931836987
53,1.0
54,0.998927895532339
55,0.995007902896936
56,0.9882587226247045
57,0.9787104911269845
58,0.9664065907397996
59,0.9514054563652653
60,0.9337822229558734
61,0.9136300670048262
62,0.8910611132149151
63,0.8662068034967787
64,0.8392176578139586
65,0.8102623931992173
66,0.779526406311749
67,0.7472096638582374
68,0.7135240817364823
69,0.6786905056927806
70,0.6429354316902839
71,0.6064876215177828
72,0.5695747773424344
73,0.5324204373693624
74,0.49524124352031795
75,0.45824471164949265
76,0.421627606378088
77,0.38557498772332366
78,0.350259957282302
79,0.3158440900431208
