,Intensity
0,0.26086776152855895
1,0.22924487729545104
2,0.1995739223689329
3,0.17188212092470698
4,0.1461745262932159
5,0.12244366078309171
6,0.10067938257571425
7,0.08087836017749948
8,0.06305255703990759
9,0.047236185012220426
10,0.03349067223287174
11,0.02190730411924557
12,0.012607329048638405
13,0.005739465779186236
14,0.001474899571214945
15,0.0
16,0.001507127458811268
17,0.006184009837970513
18,0.014202259395593442
19,0.02570565738939215
20,0.0407988572969854
21,0.05953714497833477
22,0.08191784645954878
23,0.10787389361411213
24,0.13726994916514174
25,0.16990136098416123
26,0.2054960687264935
27,0.2437194313938987
28,0.2841817908516967
29,0.3264484420167917
30,0.37005155324754224
31,0.41450347735140786
32,0.4593108202190475
33,0.5039885944110856
34,0.5480737812430604
35,0.5911376572512631
36,0.6327963076202744
37,0.6727188465782278
38,0.7106329876072458
39,0.7463277478770293
40,0.7796532238746641
41,0.8105175304647909
42,0.838881145124217
43,0.8647490347334275
44,0.8881610567245779
45,0.909181213406008
46,0.9278863932440282
47,0.9443552528866422
48,0.9586578777882434
49,0.9708468084404795
50,0.9809499363503716
51,0.9889656637044006
52,0.9948605892810919
53,0.9985698379415592
54,1.0
55,0.999034498318134
56,0.9955410632807843
57,0.989380876482378
58,0.9804188495424132
59,0.9685344401345474
60,0.9536323765466788
61,0.9356526665083086
62,0.914579305294187
63,0.8904471699746394
64,0.8633466870639437
65,0.8334259840736189
66,0.800890374700647
67,0.7659991747888457
68,0.7290599935670369
69,0.6904207837773907
70,0.6504600574160981
71,0.6095757740718305
72,0.5681734806981061
73,0.5266543211150516
74,0.48540353843261247
75,0.4447800636774838
76,0.40510772088701547
77,0.3666684863483091
78,0.3296981227016297
79,0.2943843738459157
