,Intensity
0,0.2688169549614568
1,0.23538340439828942
2,0.20427818099245185
3,0.17554862846498331
4,0.1491913392961598
5,0.12516284278072431
6,0.10339217744061717
7,0.0837945676276821
8,0.06628536054390442
9,0.0507933641573541
10,0.03727275958660276
11,0.02571284172631209
12,0.01614496482010391
13,0.00864622858668499
14,0.0033396265841939532
15,0.00039058143107616433
16,0.0
17,0.0023941841340179544
18,0.007812117475771555
19,0.016490806257732984
20,0.028649472492258497
21,0.044473475048001455
22,0.06409886311692829
23,0.08759844572118554
24,0.11497019108705701
25,0.14612865453740678
26,0.1808999791472597
27,0.21902082807171885
28,0.2601414012178264
29,0.3038324729943314
30,0.3495961739981871
31,0.39688003936154126
32,0.4450936710368822
33,0.493627220160524
34,0.5418707965638253
35,0.5892338609678072
36,0.6351636542797687
37,0.6791617678381779
38,0.7207980557940271
39,0.7597212308245413
40,0.7956656594711286
41,0.8284540740844444
42,0.8579961337577355
43,0.8842829850488984
44,0.9073781828889557
45,0.9274055214979384
46,0.9445344841406486
47,0.9589641405905759
48,0.9709063958089871
49,0.9805695186583927
50,0.988142854231628
51,0.9937835491346042
52,0.9976060000376832
53,0.9996745786783301
54,1.0
55,0.998539494584198
56,0.9952007333277297
57,0.9898492431814816
58,0.9823188591915709
59,0.9724245906713099
60,0.9599771472157651
61,0.9447982806098759
62,0.9267360562734939
63,0.9056791749055408
64,0.8815695208684362
65,0.8544122153245407
66,0.8242825934120859
67,0.7913296978506352
68,0.7557760765698901
69,0.7179138783305307
70,0.67809744632419
71,0.6367328039181505
72,0.5942645982459426
73,0.5511612067150701
74,0.5078988109925917
75,0.46494529715752503
76,0.4227448465331119
77,0.381704038986932
78,0.34218020167923974
79,0.3044726063870267
