,Intensity
0,0.26575450181377347
1,0.22806614684012627
2,0.19263972087888664
3,0.15979542569027308
4,0.1297922820131305
5,0.10282393152381743
6,0.07901770261329466
7,0.05843691321439117
8,0.04108620279926043
9,0.02691951710712324
10,0.0158502225824334
11,0.0077627110924208854
12,0.0025247757466459356
13,0.0
14,5.940682384043488e-05
15,0.002591662296246405
16,0.007511215804914857
17,0.01476388223327113
18,0.024329523088057914
19,0.03622165500563509
20,0.0504839958018541
21,0.06718413997767549
22,0.08640472711384299
23,0.10823261818963763
24,0.1327467179440968
25,0.16000516893714795
26,0.19003268990421673
27,0.22280883452298417
28,0.25825790642905905
29,0.2962411842686865
30,0.33655199113145423
31,0.37891399232472767
32,0.4229829323318135
33,0.4683518354219939
34,0.5145595050003341
35,0.5611019748457888
36,0.6074464009561257
37,0.6530467449307669
38,0.697360496370656
39,0.7398656184811326
40,0.7800768815616786
41,0.817560774589656
42,0.8519482544204767
43,0.8829447015957226
44,0.9103365955272856
45,0.9339945921737909
46,0.9538728750423224
47,0.9700048452677059
48,0.9824954080706282
49,0.9915102906759838
50,0.9972629811291727
51,1.0
52,0.9999853010644542
53,0.9974846381561489
54,0.9927507312818833
55,0.9860100160686014
56,0.9774516693744951
57,0.9672194754808313
58,0.9554069387355494
59,0.9420558685361279
60,0.9271584709691585
61,0.91066278873901
62,0.8924811477332604
63,0.8725011046708365
64,0.8505982546619563
65,0.8266501575117098
66,0.8005505825866336
67,0.772223257141383
68,0.7416343328475206
69,0.7088028580946725
70,0.6738086553034072
71,0.6367971467293227
72,0.597980841003554
73,0.5576373765683227
74,0.5161042070404079
75,0.47377019693583244
76,0.4310645640109336
77,0.3884437475015974
78,0.34637689195220417
79,0.30533070812357055
