,Intensity
0,0.15576023522097537
1,0.129995181495127
2,0.10681396267320861
3,0.08618324213347664
4,0.0680315690113542
5,0.05226023979083246
6,0.03875528829452019
7,0.02739990754114949
8,0.018086578093408474
9,0.010728189026897875
10,0.005267489090087931
11,0.0016842943583472065
12,0.0
13,0.00027909113751999564
14,0.0026275132062693616
15,0.007187936665645327
16,0.014132124849510637
17,0.023650777595748892
18,0.035941368029422466
19,0.05119460747015951
20,0.06958025733286613
21,0.09123305235831543
22,0.11623950390068212
23,0.14462631490443953
24,0.17635106147807678
25,0.2112956836368551
26,0.2492631858084802
27,0.2899777836656647
28,0.3330885565685453
29,0.37817648389816816
30,0.4247645685791456
31,0.4723305915416549
32,0.5203219053388095
33,0.5681715708889928
34,0.6153150739240998
35,0.6612068307590356
36,0.7053357078211624
37,0.7472388350850929
38,0.7865130870238574
39,0.8228237307420426
40,0.8559098926708062
41,0.8855866642725706
42,0.9117438443985248
43,0.9343414916264536
44,0.9534026245580184
45,0.9690035527903963
46,0.9812624383388262
47,0.990326770463682
48,0.9963604818230549
49,0.999531438423114
50,1.0
51,0.9979092734927275
52,0.9933775745045356
53,0.9864934762988466
54,0.9773136706350765
55,0.9658636983899991
56,0.9521414397859573
57,0.9361230935739407
58,0.9177712306532557
59,0.8970443883491178
60,0.8739075835149688
61,0.8483430706136038
62,0.8203606577671999
63,0.7900069200752499
64,0.7573727136921702
65,0.7225984925215364
66,0.6858770562977891
67,0.6474535070691204
68,0.607622352254604
69,0.5667218573914372
70,0.5251259110703813
71,0.4832338093468892
72,0.44145848889627515
73,0.4002138304142602
74,0.35990171097417345
75,0.32089950292493646
76,0.2835486962829871
77,0.24814526248483487
78,0.21493228303308085
79,0.1840952421782942
