,Intensity
0,0.21039744564379007
1,0.1834400999279729
2,0.15803771309633166
3,0.13421301419959084
4,0.11199757907241398
5,0.09143845288876533
6,0.07260356282686369
7,0.05558555427385949
8,0.04050376705948781
9,0.027504167983720833
10,0.016757167049838984
11,0.008453361330916957
12,0.0027973659565796224
13,0.0
14,0.0002691901296446877
15,0.0038000315152145222
16,0.010764499373289528
17,0.021301332654051767
18,0.03550661204120444
19,0.05342552748092831
20,0.07504577718323686
21,0.10029296318848693
22,0.12902825217919284
23,0.1610484593212021
24,0.19608859340408102
25,0.233826779752852
26,0.27389135976051365
27,0.3158698586770109
28,0.3593194221543849
29,0.4037782517868545
30,0.4487775241658618
31,0.4938532591301843
32,0.5385576118148593
33,0.5824690991748525
34,0.6252013328031223
35,0.6664099126563333
36,0.7057972361673502
37,0.7431150886821968
38,0.7781649981308768
39,0.8107964529794559
40,0.840903191551305
41,0.8684178669072891
42,0.8933054695410284
43,0.9155559460972239
44,0.9351764833197755
45,0.9521839310331094
46,0.9665978161702905
47,0.9784343531578895
48,0.987701787192424
49,0.9943973201459432
50,0.998505769045103
51,1.0
52,0.9988430722113877
53,0.9949919233851677
54,0.9884023353519666
55,0.9790348421146835
56,0.9668611861960504
57,0.9518708961442547
58,0.9340775501614578
59,0.9135243084091796
60,0.8902883385340526
61,0.8644838228886356
62,0.8362633180958318
63,0.805817333294369
64,0.7733720971161152
65,0.7391855892376553
66,0.7035420141547193
67,0.6667449868036295
68,0.6291097765060878
69,0.5909550129958662
70,0.5525942926515817
71,0.5143281324512857
72,0.4764367029295588
73,0.4391737303523694
74,0.4027618946276519
75,0.3673899666261505
76,0.33321183117569186
77,0.3003474354318838
78,0.26888559257884803
79,0.23888846404281938
