,Intensity
0,0.2944639426709456
1,0.25981455729856895
2,0.22676037705037036
3,0.19549009792432237
4,0.1661668995682877
5,0.13892929333644774
6,0.11389310181832583
7,0.09115438881062991
8,0.0707931014681884
9,0.052877143237222736
10,0.037466569699279834
11,0.024617591252862128
12,0.014386077210693423
13,0.006830284901019272
14,0.002012583191592624
15,0.0
16,0.0008634944822095443
17,0.0046759327269079495
18,0.011508826527200982
19,0.021427973575364575
20,0.03448820972834649
21,0.0507275456474671
22,0.07016100751318605
23,0.09277453180926742
24,0.11851927544307134
25,0.14730669384259973
26,0.1790047113630529
27,0.21343526165013832
28,0.2503734128706788
29,0.28954821715765944
30,0.3306453391775773
31,0.37331142987709476
32,0.417160122937146
33,0.4617794480043911
34,0.5067403808830359
35,0.551606190564389
36,0.5959421995436965
37,0.6393255497275231
38,0.681354562746164
39,0.7216573009275539
40,0.7598989727129182
41,0.7957878819751578
42,0.8290796916392448
43,0.8595798544823422
44,0.8871441536753474
45,0.9116773877989205
46,0.9331303248801402
47,0.9514951327386789
48,0.9667995642806293
49,0.9791002326323306
50,0.9884753492851402
51,0.9950173168195925
52,0.9988255654633948
53,1.0
54,0.9986353817685454
55,0.9948169120863256
56,0.9886172116712848
57,0.9800948095346573
58,0.9692941688258252
59,0.9562471909495993
60,0.9409760576246974
61,0.9234971978157158
62,0.903826106534104
63,0.8819826985209709
64,0.8579968540502012
65,0.8319138077589389
66,0.8037990446753862
67,0.7737423995374615
68,0.7418611041174088
69,0.7083015897096963
70,0.6732399245749149
71,0.6368808447873583
72,0.5994554171256733
73,0.5612174498314962
74,0.5224388368937347
75,0.4834040800861936
76,0.4444042770397143
77,0.4057308907478201
78,0.36766962463771885
79,0.3304947172843899
