,Intensity
0,0.30408778978315754
1,0.27051536732965714
2,0.23745456703733556
3,0.20518023512269437
4,0.1740057537149155
5,0.14427579567462587
6,0.11635693107814382
7,0.09062651644716725
8,0.06746039287353553
9,0.04721998649900163
10,0.03023944068580565
11,0.01681341168865711
12,0.007186128561353035
13,0.0015422550754712022
14,0.0
15,0.0026068071400267706
16,0.009337824284449639
17,0.020097207823340162
18,0.034722174961482374
19,0.0529895759898577
20,0.0746246324858954
21,0.09931138038087237
22,0.12670427525233485
23,0.1564403652649756
24,0.18815141755507486
25,0.22147539741714636
26,0.2560667454713053
27,0.2916049733678406
28,0.32780119921021417
29,0.364402364068892
30,0.40119300398133634
31,0.4379945902740095
32,0.47466258721726434
33,0.5110815024069018
34,0.5471583149022737
35,0.5828147530405322
36,0.617978953276268
37,0.6525770601943015
38,0.6865253245565575
39,0.7197232212093628
40,0.7520480440040367
41,0.7833513443289774
42,0.8134574686116066
43,0.8421643245647749
44,0.8692463731572545
45,0.8944597108063319
46,0.9175489816195305
47,0.9382557497025955
48,0.9563278728142229
49,0.9715293560100563
50,0.9836501309397416
51,0.9925152050363704
52,0.9979926550927454
53,1.0
54,0.9985085743916958
55,0.9935456337493878
56,0.9851940461105666
57,0.9735895589090987
58,0.9589157641971034
59,0.9413970139805264
60,0.9212896524143132
61,0.8988720266478957
62,0.8744338077861271
63,0.8482651937349605
64,0.8206465742601597
65,0.7918392147892964
66,0.7620774605184238
67,0.7315628791698012
68,0.7004606537894312
69,0.6688984121094548
70,0.6369675430805231
71,0.6047269116883663
72,0.5722087478160378
73,0.5394263612050303
74,0.5063832293934373
75,0.47308292475745856
76,0.43953929501611827
77,0.40578629176066555
78,0.371886854972262
79,0.33794030750765863
