,Intensity
0,0.27231207527519735
1,0.23938876947816987
2,0.2067616551649096
3,0.1748116585089175
4,0.14398723789804307
5,0.11479005539873452
6,0.08775693373022918
7,0.06343898024010078
8,0.04237892433817238
9,0.025087823948762005
10,0.01202234358472463
11,0.003563788821879295
12,0.0
13,0.0015110661491174078
14,0.008159625975711897
15,0.019886286653936096
16,0.03651042587109267
17,0.05773636240354041
18,0.08316460060482445
19,0.11230758972520875
20,0.1446092042694601
21,0.17946695933876286
22,0.2162558354796206
23,0.2543525084814387
24,0.29315876503649924
25,0.3321229358894978
26,0.3707582911899323
27,0.4086575119513043
28,0.4455025674972502
29,0.4810695796785768
30,0.5152285267342464
31,0.5479379180722459
32,0.5792348407799017
33,0.6092210246770473
34,0.63804578186576
35,0.6658868377297944
36,0.6929301745917088
37,0.719350051283245
38,0.7452903396979607
39,0.7708482344885514
40,0.796061249408133
41,0.8208982215084905
42,0.8452548133452509
43,0.8689537464565744
44,0.8917497310227984
45,0.9133387917177413
46,0.9333714430308949
47,0.9514689524280643
48,0.96724175847747
49,0.9803089928935348
50,0.9903179967618777
51,0.9969627251018643
52,1.0
53,0.9992626969464548
54,0.9946691246193591
55,0.9862280752322178
56,0.9740392684434164
57,0.9582891728721886
58,0.9392424507872489
59,0.917229518832511
60,0.8926309368324892
61,0.8658595154598582
62,0.8373411617955012
63,0.8074955523383449
64,0.7767177318279386
65,0.7453616827793073
66,0.713726797834225
67,0.6820480211658112
68,0.6504902154723855
69,0.6191470692644052
70,0.5880445987044325
71,0.5571490337892879
72,0.5263786250053777
73,0.4956186780126597
74,0.4647389333244445
75,0.43361226616932935
76,0.40213359687905886
77,0.3702378792263039
78,0.3379160746952439
79,0.3052281227390077
