,Intensity
0,0.2601887527907929
1,0.2296893859556774
2,0.20001486278114858
3,0.1714076927815788
4,0.1441282556519782
5,0.11844804096846157
6,0.09464217518042455
7,0.07298160466410619
8,0.05372531304687838
9,0.03711294008502844
10,0.023358138996816054
11,0.01264296128775588
12,0.005113495668509895
13,0.0008769143444983162
14,0.0
15,0.002509144782268494
16,0.008391733152700434
17,0.01759874805907886
18,0.030048378500407927
19,0.045630359546416414
20,0.06421074573143754
21,0.08563680697935057
22,0.10974174327950804
23,0.13634893958774053
24,0.16527552419100208
25,0.19633504942659627
26,0.22933917976999021
27,0.264098344889684
28,0.30042138993583856
29,0.3381143275912294
30,0.37697836191857587
31,0.4168074088289092
32,0.4573853787300203
33,0.4984835110600397
34,0.5398580563931645
35,0.5812485890953109
36,0.622377202663161
37,0.662948792511491
38,0.7026525696615551
39,0.7411648769342959
40,0.7781533009124637
41,0.8132819925637216
42,0.8462180316354827
43,0.8766385992676333
44,0.9042386638971224
45,0.9287388410346924
46,0.9498930606716434
47,0.967495668760288
48,0.981387602175824
49,0.991461309464183
50,0.9976641410565654
51,1.0
52,0.9985291242211959
53,0.9933659597903732
54,0.9846751769597049
55,0.9726659720397591
56,0.9575848835786137
57,0.9397074262288009
58,0.919328906059811
59,0.8967548235814973
60,0.8722912930022376
61,0.8462359069381811
62,0.818869454740787
63,0.7904488607999798
64,0.7612016486968274
65,0.7313221610071832
66,0.7009696768148733
67,0.6702684741228534
68,0.6393097872783879
69,0.608155515296487
70,0.5768434504649698
71,0.5453937223202637
72,0.5138160938172055
73,0.48211770724201586
74,0.45031085908406143
75,0.4184203865195919
76,0.3864902730424522
77,0.35458912563756007
78,0.32281423821515304
79,0.2912940323747193
