Time (s),Bulb Response Voltage (V),Source Voltage (V)
0.0001,3.10787696,0.23650754
0.00011,3.10385686,0.48776383
0.00012,3.06365586,0.13600503
0.00013000000000000002,3.09581666,0.48776383
0.00014,3.08375636,0.43751257
0.00015,3.07973626,0.38726131
0.00016,3.07169606,0.53801508
0.00017,3.09380661,0.53801508
0.00018,3.05159556,0.53801508
0.00019,3.03953525,0.53801508
0.0002,3.05561566,0.53801508
0.00021,3.06164581,0.53801508
0.00022,3.03953525,0.73902011
0.00023,3.0214448,0.68876885
0.00024,3.02345485,0.73902011
0.00025,2.9933041,0.58826634
0.00026000000000000003,3.01943475,0.73902011
0.00027,3.01541465,0.68876885
0.00028,2.99129405,0.73902011
0.00029,3.00737445,0.78927137
0.0003,3.01541465,0.83952262
0.00031,2.97119355,0.94002514
0.00032,3.01541465,0.94002514
0.00033,2.96717345,0.83952262
0.00034,2.99531415,1.14103016
0.00035,2.95109304,0.94002514
0.00036,2.95109304,0.94002514
0.00037,2.97521365,0.99027639
0.00038,2.95913325,1.14103016
0.00039,2.93099254,0.94002514
0.0004,2.96717345,0.94002514
0.00041,2.95310309,1.14103016
0.00042,2.96717345,1.14103016
0.00043,2.94305284,1.14103016
0.00044,2.95913325,1.34203519
0.00045,2.93300259,1.34203519
0.00046,2.95109304,1.34203519
0.00047,2.90687194,1.19128142
0.00048,2.91893224,1.54304022
0.00049,2.92496239,1.39228645
0.0005,2.92295234,1.54304022
0.0005099999999999999,2.90285184,1.54304022
0.0005200000000000001,2.89481164,1.54304022
0.00053,2.89481164,1.7942965
0.00054,2.88275134,1.64354273
0.00055,2.89280159,1.69379399
0.00056,2.86265083,1.74404524
0.00057,2.87471114,1.74404524
0.00058,2.85059053,1.84454776
0.00059,2.87069103,1.74404524
0.0006,2.83049003,1.74404524
0.00061,2.85059053,1.89479901
0.00062,2.83853023,1.84454776
0.00063,2.82646993,2.09580404
0.00064,2.82244983,2.1460553
0.00065,2.83250008,2.1460553
0.00066,2.82646993,2.1460553
0.00067,2.85662068,2.19630655
0.0006799999999999999,2.84657043,2.1460553
0.0006900000000000001,2.82043978,2.1460553
0.0007,2.83049003,2.34706032
0.0007099999999999999,2.83049003,2.19630655
0.00072,2.79028903,2.34706032
0.00073,2.83652018,2.34706032
0.00074,2.81842973,2.34706032
0.00075,2.79832923,2.34706032
0.0007599999999999999,2.79028903,2.34706032
0.0007700000000000001,2.81842973,2.54806535
0.00078,2.79832923,2.44756284
0.00079,2.79430913,2.59831661
0.0008,2.80636943,2.54806535
0.00081,2.80435938,2.59831661
0.00082,2.80234933,2.74907038
0.0008300000000000001,2.81239958,2.74907038
0.00084,2.78224882,2.74907038
0.00085,2.78224882,2.74907038
0.00086,2.79430913,2.84957289
0.0008699999999999999,2.80837948,2.74907038
0.00088,2.79028903,2.9500754
0.0008900000000000002,2.77822872,2.79932163
0.0009,2.78224882,2.9500754
0.00091,2.76214832,3.10082917
0.00092,2.76616842,3.15108043
0.00093,2.77621867,3.00032666
0.00094,2.78224882,3.05057792
0.00095,2.76415837,3.10082917
0.00096,2.78224882,3.15108043
0.00097,2.72395737,3.15108043
0.00098,2.73400762,3.15108043
0.00099,2.74807797,3.35208546
0.001,2.73400762,3.35208546
0.00101,2.71993727,3.35208546
0.00102,2.73802772,3.35208546
0.00103,2.74405787,3.35208546
0.00104,2.72596742,3.35208546
0.00105,2.73199757,3.60334174
0.00106,2.72194732,3.45258797
0.00107,2.74405787,3.60334174
0.00108,2.74204782,3.55309048
0.00109,2.73802772,3.40233671
0.0011,2.72998752,3.653593
0.00111,2.72596742,3.70384425
0.00112,2.75812822,3.75409551
0.00113,2.70184682,3.60334174
0.00114,2.75812822,3.653593
0.00115,2.70586692,3.75409551
0.00116,2.71792722,3.75409551
0.00117,2.73601767,3.90484928
0.00118,2.74204782,3.85459802
0.00119,2.72797747,4.00535179
0.0012,2.73400762,3.95510054
0.00121,2.69581666,4.10585431
0.00122,2.73400762,3.95510054
0.00123,2.69782672,4.15610556
0.00124,2.71792722,3.95510054
0.00125,2.69380661,4.00535179
0.00126,2.72596742,4.05560305
0.00127,2.70586692,4.00535179
0.00128,2.70988702,4.15610556
0.00129,2.69782672,4.15610556
0.0013,2.69782672,4.25660808
0.00131,2.68978651,4.15610556
0.00132,2.69380661,4.35711059
0.00133,2.69983677,4.30685933
0.00134,2.68978651,4.4576131
0.00135,2.71591717,4.4576131
0.00136,2.68576641,4.35711059
0.00137,2.70988702,4.35711059
0.0013800000000000002,2.68576641,4.55811562
0.00139,2.72797747,4.55811562
0.0014,2.67772621,4.55811562
0.00141,2.69581666,4.55811562
0.0014199999999999998,2.70988702,4.55811562
0.00143,2.73199757,4.55811562
0.00144,2.67772621,4.55811562
0.00145,2.72395737,4.75912064
0.00146,2.70586692,4.65861813
0.00147,2.70586692,4.70886939
0.00148,2.70184682,4.55811562
0.00149,2.69581666,4.55811562
0.0015,2.70988702,4.75912064
0.00151,2.72395737,4.90987441
0.00152,2.70184682,4.75912064
0.00153,2.72194732,4.75912064
0.00154,2.70988702,4.96012567
0.00155,2.73601767,4.90987441
0.00156,2.68576641,4.75912064
0.00157,2.73802772,4.85962316
0.00158,2.72194732,5.1611307
0.00159,2.72998752,5.11087944
0.0016,2.69380661,4.96012567
0.00161,2.72797747,5.11087944
0.00162,2.70988702,5.06062818
0.0016300000000000002,2.69581666,5.1611307
0.00164,2.69380661,5.1611307
0.00165,2.70787697,5.01037693
0.0016600000000000002,2.70988702,5.1611307
0.0016699999999999998,2.68576641,5.11087944
0.00168,2.68576641,5.36213572
0.00169,2.70586692,5.01037693
0.0017,2.71792722,5.1611307
0.00171,2.69581666,5.31188447
0.00172,2.69380661,4.96012567
0.00173,2.70787697,5.31188447
0.0017399999999999998,2.70184682,5.1611307
0.00175,2.68576641,5.36213572
0.00176,2.74204782,5.36213572
0.00177,2.71591717,5.46263824
0.00178,2.73802772,5.36213572
0.00179,2.71792722,5.41238698
0.0018,2.69380661,5.56314075
0.00181,2.72194732,5.56314075
0.00182,2.72998752,5.46263824
0.00183,2.69782672,5.51288949
0.00184,2.75812822,5.56314075
0.00185,2.69983677,5.56314075
0.00186,2.73400762,5.76414578
