frame,timestamp
frame1,1724815409403.1602
frame2,1724815409931.408
frame3,1724815410265.486
frame4,1724815410597.394
frame5,1724815410932.019
frame6,1724815411263.375
frame7,1724815411597.405
frame8,1724815411930.255
frame9,1724815412264.428
frame10,1724815412596.2761
frame11,1724815412929.3052
frame12,1724815413263.0652
frame13,1724815413595.615
frame14,1724815413929.5051
frame15,1724815414275.5078
frame16,1724815414662.491
frame17,1724815414996.213
frame18,1724815415328.819
frame19,1724815415661.412
frame20,1724815415994.38
frame21,1724815416329.8582
frame22,1724815416661.284
frame23,1724815416997.057
frame24,1724815417327.5781
frame25,1724815417661.391
frame26,1724815417995.5051
frame27,1724815418327.587
frame28,1724815418660.158
frame29,1724815419660.909
frame30,1724815419995.252
frame31,1724815420326.607
frame32,1724815420663.807
frame33,1724815420992.074
frame34,1724815421326.633
frame35,1724815421658.345
frame36,1724815421991.782
frame37,1724815422325.187
frame38,1724815422658.333
frame39,1724815422992.985
frame40,1724815423324.914
frame41,1724815423726.969
frame42,1724815424057.345
frame43,1724815424392.8362
frame44,1724815424726.402
frame45,1724815425058.134
frame46,1724815425391.594
frame47,1724815425724.377
frame48,1724815426058.1711
frame49,1724815426390.807
frame50,1724815426726.842
frame51,1724815427057.239
frame52,1724815427390.116
frame53,1724815427723.441
frame54,1724815428057.1848
frame55,1724815428389.959
frame56,1724815428722.327
frame57,1724815429058.63
frame58,1724815429388.542
frame59,1724815429741.293
frame60,1724815430054.697
frame61,1724815430392.416
frame62,1724815430721.007
frame63,1724815431057.198
frame64,1724815431387.783
frame65,1724815431721.8062
frame66,1724815432053.945
frame67,1724815432387.807
frame68,1724815432792.0261
frame69,1724815433120.313
frame70,1724815433453.913
frame71,1724815433788.573
frame72,1724815434120.112
frame73,1724815434453.006
frame74,1724815434797.977
frame75,1724815435187.391
frame76,1724815435518.974
frame77,1724815435854.537
frame78,1724815436185.3372
frame79,1724815436585.247
frame80,1724815436918.8499
frame81,1724815437251.7542
frame82,1724815437587.837
frame83,1724815437984.853
frame84,1724815438318.6318
frame85,1724815438651.003
frame86,1724815439051.9878
frame87,1724815439385.0542
frame88,1724815439718.049
frame89,1724815440052.197
frame90,1724815440384.5068
frame91,1724815440718.549
frame92,1724815441050.802
frame93,1724815441383.3662
frame94,1724815441717.707
frame95,1724815442049.49
frame96,1724815442385.015
frame97,1724815442715.907
frame98,1724815443050.582
frame99,1724815443382.236
frame100,1724815443717.3208
frame101,1724815444049.447
frame102,1724815444382.198
frame103,1724815453110.919
frame104,1724815453445.018
frame105,1724815453777.635
frame106,1724815454112.866
frame107,1724815454444.0679
frame108,1724815454777.872
frame109,1724815455110.636
frame110,1724815455443.396
frame111,1724815455778.773
frame112,1724815456109.781
frame113,1724815456442.879
frame114,1724815456776.033
frame115,1724815457109.273
frame116,1724815457442.979
frame117,1724815457776.254
frame118,1724815458109.3062
frame119,1724815458441.965
frame120,1724815458775.1602
frame121,1724815459108.5
frame122,1724815459441.3691
frame123,1724815459774.612
frame124,1724815464572.8518
frame125,1724815464906.635
frame126,1724815465239.0798
frame127,1724815465572.9229
frame128,1724815465905.4648
frame129,1724815466239.031
frame130,1724815466571.872
frame131,1724815466905.115
frame132,1724815467240.3281
frame133,1724815467575.949
frame134,1724815467905.4502
frame135,1724815468238.136
frame136,1724815468573.167
frame137,1724815468904.417
frame138,1724815469237.7788
frame139,1724815469572.164
frame140,1724815469904.43
frame141,1724815470304.1812
frame142,1724815470636.595
frame143,1724815470970.347
frame144,1724815471303.51
frame145,1724815471636.539
frame146,1724815471969.482
frame147,1724815472303.712
frame148,1724815472635.8281
frame149,1724815472969.198
frame150,1724815473303.148
frame151,1724815473635.292
frame152,1724815473968.7551
frame153,1724815474301.375
frame154,1724815474635.72
frame155,1724815474967.8281
frame156,1724815475301.6902
frame157,1724815475634.4148
frame158,1724815475968.984
frame159,1724815476300.8298
frame160,1724815476633.58
frame161,1724815476968.2168
frame162,1724815477300.222
frame163,1724815477634.394
frame164,1724815477966.475
frame165,1724815478300.224
frame166,1724815478633.117
frame167,1724815478966.2039
frame168,1724815479299.5378
frame169,1724815479638.261
frame170,1724815479966.6829
frame171,1724815480303.658
frame172,1724815480633.296
frame173,1724815480965.335
frame174,1724815481301.065
frame175,1724815481631.344
frame176,1724815481966.879
frame177,1724815482297.99
frame178,1724815482631.331
frame179,1724815482964.329
frame180,1724815483297.978
