Time,Intensity,Voltage
0.0001,3.90942216,0.33701006
0.00011,3.90540206,0.33701006
0.00012,3.86520105,0.53801508
0.00013000000000000002,3.89334176,0.53801508
0.00014,3.88932166,0.33701006
0.00015,3.8591709,0.53801508
0.00016,3.84912065,0.53801508
0.00017,3.8873116,0.53801508
0.00018,3.86922115,0.6385175999999999
0.00019,3.8591709,0.43751257
0.0002,3.84108045,0.53801508
0.00021,3.8873116,0.68876885
0.00022,3.84108045,0.6385175999999999
0.00023,3.88128145,0.83952262
0.00024,3.85716085,0.73902011
0.00025,3.8270101,0.73902011
0.00026000000000000003,3.85716085,0.73902011
0.00027,3.85716085,0.94002514
0.00028,3.86520105,0.73902011
0.00029,3.8430905,0.94002514
0.0003,3.84912065,1.04052765
0.00031,3.84510055,0.94002514
0.00032,3.83304025,0.94002514
0.00033,3.8310302,0.99027639
0.00034,3.84108045,1.14103016
0.00035,3.83706035,1.09077891
0.00036,3.80891965,1.14103016
0.00037,3.80087944,1.14103016
0.00038,3.86118095,1.14103016
0.00039,3.8270101,1.14103016
0.0004,3.82500005,1.34203519
0.00041,3.8149498,1.14103016
0.00042,3.83304025,1.34203519
0.00043,3.8149498,1.34203519
0.00044,3.84108045,1.34203519
0.00045,3.79484929,1.34203519
0.00046,3.83304025,1.34203519
0.00047,3.82902015,1.59329147
0.00048,3.79283924,1.54304022
0.00049,3.8069096,1.49278896
0.0005,3.81695985,1.54304022
0.0005099999999999999,3.82097995,1.54304022
0.0005200000000000001,3.82500005,1.54304022
0.00053,3.79484929,1.69379399
0.00054,3.79685934,1.64354273
0.00055,3.80087944,1.74404524
0.00056,3.81695985,1.94505027
0.00057,3.77876889,1.94505027
0.00058,3.78881914,1.84454776
0.00059,3.78680909,1.89479901
0.0006,3.78479904,2.1460553
0.00061,3.79886939,1.94505027
0.00062,3.78881914,2.04555278
0.00063,3.79886939,1.99530153
0.00064,3.76871864,1.94505027
0.00065,3.75263824,2.1460553
0.00066,3.77273874,2.24655781
0.00067,3.77675884,2.29680907
0.0006799999999999999,3.76067844,2.34706032
0.0006900000000000001,3.78077894,2.34706032
0.0007,3.75665834,2.34706032
0.0007099999999999999,3.75665834,2.34706032
0.00072,3.79283924,2.34706032
0.00073,3.76067844,2.49781409
0.00074,3.78479904,2.44756284
0.00075,3.77273874,2.59831661
0.0007599999999999999,3.76871864,2.54806535
0.0007700000000000001,3.76268849,2.74907038
0.00078,3.75263824,2.54806535
0.00079,3.74861814,2.74907038
0.0008,3.77675884,2.74907038
0.00081,3.75665834,2.74907038
0.00082,3.75263824,2.64856786
0.0008300000000000001,3.73856789,2.9500754
0.00084,3.76871864,2.74907038
0.00085,3.76670859,2.79932163
0.00086,3.72851764,2.9500754
0.0008699999999999999,3.73253774,2.9500754
0.00088,3.73655784,2.9500754
0.0008900000000000002,3.74258799,3.10082917
0.0009,3.71243723,3.15108043
0.00091,3.72248749,3.00032666
0.00092,3.74459804,3.35208546
0.00093,3.74660809,3.15108043
0.00094,3.72851764,3.25158294
0.00095,3.75062819,3.15108043
0.00096,3.75263824,3.15108043
0.00097,3.71243723,3.35208546
0.00098,3.74459804,3.45258797
0.00099,3.73052769,3.35208546
0.001,3.73655784,3.35208546
0.00101,3.70238698,3.40233671
0.00102,3.72047744,3.55309048
0.00103,3.71846739,3.40233671
0.00104,3.74459804,3.35208546
0.00105,3.71444729,3.40233671
0.00106,3.73655784,3.55309048
0.00107,3.69434678,3.55309048
0.00108,3.73655784,3.75409551
0.00109,3.72047744,3.70384425
0.0011,3.71645734,3.75409551
0.00111,3.69434678,3.75409551
0.00112,3.72047744,3.75409551
0.00113,3.70841713,3.75409551
0.00114,3.73655784,3.85459802
0.00115,3.71846739,3.75409551
0.00116,3.73655784,3.95510054
0.00117,3.73052769,4.05560305
0.00118,3.72449754,3.85459802
0.00119,3.71042718,3.85459802
0.0012,3.70439703,3.95510054
0.00121,3.69635683,3.95510054
0.00122,3.69635683,3.95510054
0.00123,3.71042718,4.15610556
0.00124,3.73655784,4.15610556
0.00125,3.71042718,4.10585431
0.00126,3.70037693,4.15610556
0.00127,3.69434678,4.20635682
0.00128,3.72851764,4.35711059
0.00129,3.68429653,4.15610556
0.0013,3.70841713,4.25660808
0.00131,3.69233673,4.35711059
