Time,Intensity,Voltage
0.0001,2.26623739,0.43751257
0.00011,2.27126252,0.48776383
0.00012,2.26623739,0.33701006
0.00013000000000000002,2.24613689,0.53801508
0.00014,2.23608664,0.43751257
0.00015,2.21096101,0.48776383
0.00016,2.22603639,0.53801508
0.00017,2.22603639,0.53801508
0.00018,2.19588564,0.53801508
0.00019,2.20091076,0.73902011
0.0002,2.16573488,0.53801508
0.00021,2.17076001,0.73902011
0.00022,2.15568463,0.53801508
0.00023,2.15065951,0.73902011
0.00024,2.20593589,0.73902011
0.00025,2.19086051,0.73902011
0.00026000000000000003,2.14563438,0.83952262
0.00027,2.130559,0.73902011
0.00028,2.16573488,0.73902011
0.00029,2.14563438,0.94002514
0.0003,2.14563438,1.04052765
0.00031,2.130559,0.94002514
0.00032,2.12553388,0.94002514
0.00033,2.08533287,1.04052765
0.00034,2.09538313,1.14103016
0.00035,2.10040825,1.24153268
0.00036,2.10543338,1.14103016
0.00037,2.09538313,1.14103016
0.00038,2.10543338,1.14103016
0.00039,2.08030775,1.14103016
0.0004,2.08533287,1.14103016
0.00041,2.04513187,1.19128142
0.00042,2.04513187,1.34203519
0.00043,2.04010674,1.39228645
0.00044,2.00493087,1.34203519
0.00045,2.03005649,1.49278896
0.00046,2.03508162,1.4425377
0.00047,2.04513187,1.39228645
0.00048,2.04513187,1.54304022
0.00049,2.03508162,1.49278896
0.0005,2.00493087,1.64354273
0.0005099999999999999,2.02503137,1.69379399
0.0005200000000000001,2.02503137,1.54304022
0.00053,1.98483036,1.64354273
0.00054,1.98483036,1.64354273
0.00055,1.96975499,1.74404524
0.00056,1.98483036,1.74404524
0.00057,1.95970473,1.74404524
0.00058,1.97478011,2.04555278
0.00059,1.97478011,1.94505027
0.0006,1.92452886,1.94505027
0.00061,1.96975499,2.1460553
0.00062,1.96472986,2.04555278
0.00063,1.94462936,1.99530153
0.00064,1.96472986,2.1460553
0.00065,1.94462936,2.24655781
0.00066,1.92452886,2.1460553
0.00067,1.88935298,2.19630655
0.0006799999999999999,1.90442835,2.34706032
0.0006900000000000001,1.92955398,2.34706032
0.0007,1.93457911,2.44756284
0.0007099999999999999,1.9144786,2.39731158
0.00072,1.92452886,2.34706032
