Time (s),Bulb Response Voltage (V),Source Voltage (V)
0.0001,1.94247491,0.13600503
0.00011,1.95252517,0.33701006
0.00012,1.93041461,0.33701006
0.00013000000000000002,1.94850507,0.38726131
0.00014,1.93845481,0.33701006
0.00015,1.92438446,0.53801508
0.00016,1.96257542,0.53801508
0.00017,1.92237441,0.53801508
0.00018,1.94247491,0.43751257
0.00019,1.93443471,0.48776383
0.0002,1.90629401,0.53801508
0.00021,1.92237441,0.68876885
0.00022,1.93041461,0.73902011
0.00023,1.92237441,0.48776383
0.00024,1.89825381,0.53801508
0.00025,1.89624376,0.6385175999999999
0.00026000000000000003,1.90629401,0.6385175999999999
0.00027,1.88820356,0.73902011
0.00028,1.89825381,0.53801508
0.00029,1.92639451,0.83952262
0.0003,1.90629401,0.73902011
0.00031,1.90026386,0.73902011
0.00032,1.91433421,0.73902011
0.00033,1.88217341,1.09077891
0.00034,1.90629401,0.94002514
0.00035,1.88820356,1.09077891
0.00036,1.90629401,0.94002514
0.00037,1.89825381,1.09077891
0.00038,1.89423371,0.94002514
0.00039,1.91634426,0.99027639
0.0004,1.88217341,0.94002514
0.00041,1.88820356,1.14103016
0.00042,1.87815331,1.24153268
0.00043,1.85805281,1.09077891
0.00044,1.88217341,1.14103016
0.00045,1.87011311,1.14103016
0.00046,1.87011311,1.34203519
0.00047,1.87011311,1.34203519
0.00048,1.8500126,1.34203519
0.00049,1.8540327,1.34203519
0.0005,1.85805281,1.34203519
0.0005099999999999999,1.86609301,1.54304022
0.0005200000000000001,1.85805281,1.54304022
0.00053,1.85202265,1.39228645
0.00054,1.8459925,1.54304022
0.00055,1.86609301,1.54304022
0.00056,1.8419724,1.54304022
0.00057,1.84800255,1.94505027
0.00058,1.8339322,1.74404524
0.00059,1.8379523,1.59329147
0.0006,1.8500126,1.94505027
0.00061,1.8540327,1.84454776
0.00062,1.8500126,1.84454776
0.00063,1.82790205,2.04555278
0.00064,1.8339322,1.94505027
0.00065,1.8339322,2.09580404
0.00066,1.8339322,2.1460553
0.00067,1.8339322,2.1460553
0.0006799999999999999,1.7937312,1.94505027
