,Intensity
0,0.28876637061117316
1,0.25853492386887483
2,0.22957823990288892
3,0.20193143364394917
4,0.17562981059081664
5,0.150715811891788
6,0.12724539305622698
7,0.10529342941053792
8,0.08495778847504178
9,0.06636177697536491
10,0.04965475471539345
11,0.035010804574771404
12,0.022625452286703273
13,0.012710535802353993
14,0.005487426228736967
15,0.0011788949948891869
16,0.0
17,0.0021484227356845563
18,0.007794725461602039
19,0.017073010340107723
20,0.030072450191462853
21,0.04683012375304571
22,0.06732552886871906
23,0.09147706797414557
24,0.11914070571065546
25,0.15011089345675663
26,0.18412374553870337
27,0.2208623426601045
28,0.25996393541684365
29,0.30102873002017877
30,0.3436298642692776
31,0.3873241282221445
32,0.4316629536270018
33,0.47620319045682263
34,0.5205172079687512
35,0.5642019003858275
36,0.6068862411042505
37,0.648237110675367
38,0.6879632181816141
39,0.725817037829493
40,0.7615947870409241
41,0.7951345733760368
42,0.8263129298323271
43,0.8550400365290293
44,0.8812539873853028
45,0.9049145000332947
46,0.9259964839503128
47,0.9444838750043952
48,0.9603641149506936
49,0.9736236038225576
50,0.9842443847141037
51,0.9922022382072583
52,0.9974662724581509
53,1.0
54,0.9997637990943147
55,0.9967185712920937
56,0.9908303326473374
57,0.9820754179531185
58,0.9704459387074775
59,0.9559551184110039
60,0.9386421341648393
61,0.9185761210104382
62,0.8958590434044652
63,0.8706272038612753
64,0.8430512383216263
65,0.8133345366265594
66,0.7817101194631588
67,0.7484360949333619
68,0.7137899031658195
69,0.6780616311902976
70,0.641546738309624
71,0.6045385710042287
72,0.5673210636365424
73,0.5301620157492237
74,0.4933073087165967
75,0.4569763753355923
76,0.42135916825681097
77,0.386614790644231
78,0.35287185965770723
79,0.3202305754277972
