,Intensity
0,0.2438352897923831
1,0.21432270104527418
2,0.18534207346382067
3,0.15716414355624053
4,0.13011070036386319
5,0.10454522321473723
6,0.08086078630082574
7,0.059465824230746284
8,0.040768469442843513
9,0.025160251006861416
10,0.012999980647724056
11,0.0045986438534261044
12,0.00020606215934276014
13,0.0
14,0.004078260981869057
15,0.012454161100875693
16,0.025055588908201327
17,0.04172767460595065
18,0.06223890177053876
19,0.0862903170870245
20,0.11352733478925095
21,0.14355350199654957
22,0.17594549580357893
23,0.2102685678527751
24,0.2460916400105267
25,0.2830012861167066
26,0.3206139076276829
27,0.3585855210899484
28,0.39661871648888214
29,0.4344665096480714
30,0.47193298979651355
31,0.5088708452274314
32,0.5451760255151754
33,0.5807799582877382
34,0.6156398732430097
35,0.6497278885260355
36,0.6830195791485378
37,0.7154827703518531
38,0.7470672795278005
39,0.7776962697318671
40,0.8072597794699972
41,0.8356108629416279
42,0.8625646196971252
43,0.8879002215148046
44,0.9113658669040587
45,0.9326864200259616
46,0.9515733308062051
47,0.9677362956516511
48,0.9808960112596372
49,0.9907973036153965
50,0.9972218844542963
51,1.0
52,0.99902029108667
53,0.9942372769041444
54,0.9856760014632863
55,0.9734335354624245
56,0.9576771980347765
57,0.9386395433236467
58,0.9166103359125893
59,0.8919259068281117
60,0.8649564287361906
61,0.8360917668043709
62,0.8057266438232994
63,0.774245899864
64,0.7420106255093758
65,0.7093459034304154
66,0.6765308080531123
67,0.6437911918154746
68,0.6112956355964589
69,0.5791547685174934
70,0.5474239778892862
71,0.5161093437069616
72,0.485176454026633
73,0.4545615975959369
74,0.42418469709965845
75,0.39396324769848806
76,0.36382646669630453
77,0.3337288445063715
78,0.3036623155768889
79,0.2736663391408153
