,Intensity
0,0.2422583067972059
1,0.21371847011912817
2,0.18563939461153128
3,0.15824495315152942
4,0.13181953999904042
5,0.10670054282614304
6,0.0832673789851767
7,0.06192763587124399
8,0.04310101557520597
9,0.027201906614085915
10,0.014621483651418861
11,0.005710265500277175
12,0.0007620407275029725
13,0.0
14,0.003565798777148107
15,0.011512119386641055
16,0.023799116385665498
17,0.04029492353525399
18,0.06078018594236354
19,0.08495636868141467
20,0.11245739507121424
21,0.14286399453837467
22,0.17572000104650842
23,0.2105497459127434
24,0.2468756386618967
25,0.2842350289821549
26,0.3221954917099713
27,0.36036777223004895
28,0.39841576631146086
29,0.43606307853825926
30,0.47309589762568044
31,0.5093621342311949
32,0.544766975858147
33,0.5792652125267571
34,0.6128508650446471
35,0.6455447951201484
36,0.6773810851250007
37,0.7083930390974978
38,0.738599672149213
39,0.7679935220491119
40,0.7965305363827063
41,0.8241226659068152
42,0.8506336364827638
43,0.8758781871810952
44,0.8996248611875292
45,0.9216022302779785
46,0.94150823440997
47,0.9590221365663961
48,0.9738184395580172
49,0.9855819946557031
50,0.9940234582571403
51,0.9988942264651597
52,1.0
53,0.9972122020965979
54,0.9904765861039126
55,0.9798185211141031
56,0.9653446247164046
57,0.947240611870874
58,0.9257654368321239
59,0.9012420094600446
60,0.8740449567511483
61,0.8445860644379595
62,0.8132981628614733
63,0.7806183087569059
64,0.7469711551538096
65,0.7127533929159983
66,0.6783200898971569
67,0.6439736503345849
68,0.6099559735575882
69,0.5764442151942273
70,0.5435503554680337
71,0.5113245688056421
72,0.47976217841662366
73,0.4488137803789162
74,0.4183979450765633
75,0.3884157593813787
76,0.3587663687752024
77,0.3293626204986454
78,0.30014590007857656
79,0.2710992948117011
