,Intensity
0,0.28624898450031033
1,0.24953601540290515
2,0.21429128314486162
3,0.18088182492710808
4,0.14964899518735014
5,0.1208985616839116
6,0.09489248527686868
7,0.0718427861140064
8,0.051907779754097154
9,0.03519083235717543
10,0.0217416420323846
11,0.01155991176391505
12,0.004601146003785637
13,0.0007841855185695701
14,0.0
15,0.0021211906275422866
16,0.007011618974193654
17,0.01453557637333914
18,0.024565939229893554
19,0.03699081898955229
20,0.051718307009983394
21,0.06867902924929564
22,0.08782635703508765
23,0.10913426079112452
24,0.1325929355328385
25,0.1582024621617253
26,0.18596488941311795
27,0.21587522084943284
28,0.2479118638197142
29,0.28202713859896117
30,0.3181384534791934
31,0.3561207247865931
32,0.3958005609355476
33,0.43695263983815585
34,0.47929859408057257
35,0.5225085844835624
36,0.5662055972850376
37,0.6099723511897402
38,0.6533605561304708
39,0.6959021337613303
40,0.737121897779021
41,0.7765511063990114
42,0.8137412445403899
43,0.8482773726529503
44,0.8797903939469706
45,0.9079676414181638
46,0.9325612679488564
47,0.9533940325948783
48,0.9703622080828374
49,0.9834354814751196
50,0.9926538740092383
51,0.9981218589838186
52,1.0
53,0.9984945581340346
54,0.9938456189041152
55,0.9863143626935922
56,0.9761701416990946
57,0.9636780303985725
58,0.9490874848245184
59,0.9326226803641238
60,0.9144750020135844
61,0.8947980402516855
62,0.8737053065825614
63,0.8512707329317193
64,0.827531866635736
65,0.8024955260390992
66,0.7761455486640513
67,0.7484521517445814
68,0.7193823396462494
69,0.688910738871643
70,0.6570302217820814
71,0.6237616957685718
72,0.5891624843635674
73,0.5533328078121404
74,0.5164199783182091
75,0.47862005349820236
76,0.440176833344571
77,0.4013782333412436
78,0.36255021111801355
79,0.32404855818789263
