,Intensity
0,0.2038354809124952
1,0.1720946849379269
2,0.1424768232143373
3,0.11524211773174028
4,0.09061302623317508
5,0.06876988831750566
6,0.049848551766808774
7,0.0339400557612308
8,0.021092329731666543
9,0.01131375168562533
10,0.004578304451651997
11,0.0008319784084891741
12,0.0
13,0.001994420625572427
14,0.00672158288945855
15,0.014088991712670631
16,0.024011155890736137
17,0.036414029193077915
18,0.05123776547884662
19,0.0684376047390347
20,0.08798282067969332
21,0.10985377899685003
22,0.1340372721257922
23,0.16052040432354395
24,0.18928339426447022
25,0.22029173549782538
26,0.25348820383965115
27,0.2887852221051468
28,0.3260580851029451
29,0.36513951168173214
30,0.40581592761240654
31,0.44782579647838205
32,0.4908602101362606
33,0.5345658313783804
34,0.5785501556273221
35,0.6223889326833428
36,0.6656354706296274
37,0.7078314385357202
38,0.7485186984396128
39,0.7872516350584163
40,0.823609417304424
41,0.8572076210010718
42,0.8877086676263366
43,0.9148305882467977
44,0.9383537022570406
45,0.9581249028944944
46,0.9740593603492248
47,0.9861395823173257
48,0.9944119041800096
49,0.9989806095652564
50,1.0
51,0.9976648333944022
52,0.9921996298369392
53,0.9838473954473584
54,0.9728583380966611
55,0.9594791415029037
56,0.9439433270374535
57,0.9264631676316053
58,0.9072235290606178
59,0.8863779055032962
60,0.8640467945626548
61,0.840318428523424
62,0.8152517504928068
63,0.7888814031571872
64,0.7612243907045825
65,0.7322879867494477
66,0.7020783975035825
67,0.6706096532755648
68,0.6379121944446507
69,0.6040406405266581
70,0.5690802813952144
71,0.5331519051779919
72,0.4964146734860723
73,0.4590668660079606
74,0.42134443684583106
75,0.3835174475603501
76,0.34588455990145106
77,0.3087658780988639
78,0.2724945204801938
79,0.23740736815852104
