,Intensity
0,0.2949458302638477
1,0.26323039113832875
2,0.23264962700184888
3,0.20332163948854093
4,0.17536817563978527
5,0.1489167181134618
6,0.12410203478529762
7,0.10106705265482877
8,0.07996295300986273
9,0.06094842296162896
10,0.04418804082911517
11,0.029849817274283173
12,0.018101958289307232
13,0.009108957824573756
14,0.003027164848107365
15,0.0
16,0.00015301914076381457
17,0.0035890338035440067
18,0.010383501144856717
19,0.020580388269516112
20,0.03418869813760754
21,0.051179817515913606
22,0.07148581295255367
23,0.09499876026863506
24,0.1215711486173222
25,0.15101735399724184
26,0.18311613154038275
27,0.2176140331955355
28,0.25422961970284863
29,0.2926583048334282
30,0.3325776472090169
31,0.37365289163341364
32,0.41554255827602615
33,0.45790388424491846
34,0.5003979375535721
35,0.5426942472211728
36,0.5844748238261841
37,0.6254374804903233
38,0.6652984029953536
39,0.7037939573875907
40,0.7406817618517877
41,0.7757410847893491
42,0.8087726610849559
43,0.839598041975337
44,0.8680586096246105
45,0.8940143947963387
46,0.917342834713215
47,0.9379375986210428
48,0.9557075915032762
49,0.9705762230224463
50,0.9824810006408111
51,0.9913734747943641
52,0.9972195319145963
53,1.0
54,0.9997115032479316
55,0.9963674786932033
56,0.9899992503031548
57,0.9806570456234661
58,0.9684108374973546
59,0.9533508987714141
60,0.9355879709555308
61,0.9152529677651822
62,0.8924961601694152
63,0.8674858194762599
64,0.8404063273270557
65,0.8114557943017305
66,0.7808432601698806
67,0.7487855767373698
68,0.7155040969927896
69,0.6812213103912702
70,0.6461575725298313
71,0.6105280775067138
72,0.5745402127288414
73,0.53839141913928
74,0.5022676555591609
75,0.4663425352943991
76,0.43077716793867005
77,0.39572070129143944
78,0.36131151957121177
79,0.32767901678025246
