,Intensity
0,0.2450258306086185
1,0.214200939543845
2,0.18424337145989522
3,0.15544186155447132
4,0.12810995021824637
5,0.10257738531632916
6,0.07918034963291647
7,0.05825097259835176
8,0.04010661998428772
9,0.02503946395481076
10,0.01330681839556903
11,0.00512268191661491
12,0.0006508657900390745
13,0.0
14,0.0032206122116449775
15,0.010304367211844084
16,0.021185444089551513
17,0.03574392107969913
18,0.05381093936174401
19,0.07517533243023286
20,0.09959134138417866
21,0.1267869920107952
22,0.15647268903717237
23,0.18834958721816794
24,0.2221173274684557
25,0.2574807771365425
26,0.2941554836343502
27,0.33187163580192586
28,0.37037642261586773
29,0.40943477862278577
30,0.4488286040582833
31,0.4883546393614332
32,0.5278212534976277
33,0.5670444686521662
34,0.6058435869071969
35,0.6440368050791073
36,0.6814372008757629
37,0.7178494471875603
38,0.7530675632407322
39,0.7868739443475146
40,0.8190398299990653
41,0.8493272778383394
42,0.8774926139881752
43,0.9032912339491707
44,0.9264835384470985
45,0.9468417104757818
46,0.9641569779763806
47,0.9782469648354492
48,0.9889627137660894
49,0.9961949694810255
50,0.9998793393428914
51,1.0
52,0.996591689716146
53,0.9897398133720218
54,0.9795785857140092
55,0.9662872429420997
56,0.9500844573800898
57,0.9312211889225835
58,0.9099722946428448
59,0.8866272893934243
60,0.8614807013204827
61,0.8348224939193644
62,0.8069290288271022
63,0.7780550205905342
64,0.7484268871785434
65,0.7182378303836924
66,0.6876448920687009
67,0.656768130076619
68,0.6256919469460993
69,0.5944684912537239
70,0.5631229415156054
71,0.531660382034295
72,0.5000738943085348
73,0.4683534212881552
74,0.4364949184794955
75,0.4045092880792939
76,0.37243060096694247
77,0.34032314612250114
78,0.3082869060670257
79,0.2764611371411724
