,Intensity
0,0.22876540769823106
1,0.20012482185246952
2,0.17228473757742346
3,0.145460851646183
4,0.11991331295724476
5,0.09593995265749854
6,0.07386688180108886
7,0.054036927985481965
8,0.03679650274538561
9,0.02248157959579383
10,0.011403513683534993
11,0.0038354452561110684
12,0.0
13,5.8931372105988175e-05
14,0.004105247109505276
15,0.012158229836806917
16,0.024161607386047106
17,0.039984960591402136
18,0.059428284145810396
19,0.0822294490581386
20,0.10807416248079106
21,0.1366078905411422
22,0.16744910939661317
23,0.20020318448304567
24,0.23447615133008157
25,0.2698876847263085
26,0.3060825955694248
27,0.34274028340935947
28,0.3795816924687727
29,0.4163734630766531
30,0.4529291309094965
31,0.489107394241973
32,0.5248076352134587
33,0.559963035690946
34,0.5945317630618447
35,0.6284868087431569
36,0.6618051363930818
37,0.6944568336604704
38,0.7263949587897826
39,0.7575467316919561
40,0.7878066405530851
41,0.8170319240927986
42,0.8450407524175728
43,0.8716132737157845
44,0.8964955285204314
45,0.9194060671818037
46,0.9400449488418111
47,0.9581046604007891
48,0.9732823795634865
49,0.9852929234842751
50,0.9938816784807191
51,0.9988367994016267
52,1.0
53,0.9972753263510769
54,0.990635410139739
55,0.9801248317926984
56,0.9658603776383766
57,0.9480281420526999
58,0.9268775956940287
59,0.9027129050448811
60,0.875881937481779
61,0.8467635117274795
62,0.8157535488222817
63,0.7832508383688797
64,0.7496431554061335
65,0.715294443648272
66,0.6805337220015668
67,0.6456462764182603
68,0.6108675734362427
69,0.5763801820571689
70,0.5423138251401404
71,0.5087485093141811
72,0.4757205130004312
73,0.44323085479976027
74,0.41125572790280185
75,0.37975827784122695
76,0.3487010267963819
77,0.318058211909314
78,0.28782730958427
79,0.2580390624189124
