,Intensity
0,0.2463798771844706
1,0.21681674493293454
2,0.18804698121866845
3,0.160250491893751
4,0.13365357311413523
5,0.10852574367475308
6,0.08517360560271635
7,0.06393198495002513
8,0.045152757716003654
9,0.029191897820333233
10,0.016395387735753882
11,0.007084702004856222
12,0.0015426054906230928
13,0.0
14,0.002624505202223915
15,0.009511375027014735
16,0.020677233484630724
17,0.03605697039143912
18,0.055503975538064784
19,0.07879371814062244
20,0.10563050624304555
21,0.13565709738881337
22,0.16846668617071062
23,0.2036166740482999
24,0.2406435385511922
25,0.27907806737017
26,0.3184602105823892
27,0.35835283191513395
28,0.39835370590022967
29,0.43810520829710226
30,0.47730127667498823
31,0.5156913693813191
32,0.5530813159464012
33,0.5893311212314688
34,0.6243499500483994
35,0.658088669589228
36,0.690530455612863
37,0.7216800679918984
38,0.7515524665871327
39,0.7801614660620434
40,0.8075091168361869
41,0.8335764497301558
42,0.8583161369108405
43,0.8816475063854784
44,0.9034542080677054
45,0.9235846742053498
46,0.9418553544410864
47,0.95805654507924
48,0.9719604822356681
49,0.9833312378125665
50,0.9919358529392
51,0.9975560714389398
52,1.0
53,0.9991130239926741
54,0.9947873481075206
55,0.9869696068828873
56,0.9756660974517806
57,0.9609453194216248
58,0.9429376572473012
59,0.9218322003118048
60,0.8978708562088542
61,0.8713400644206525
62,0.8425605521723377
63,0.8118756841450314
64,0.7796390367395244
65,0.7462018712222853
66,0.7119011858463643
67,0.6770489945281565
68,0.6419234106206523
69,0.6067620125425579
70,0.5717578391226176
71,0.537058213647442
72,0.5027664350355321
73,0.468946211248417
74,0.4356285531144143
75,0.40282070497342265
76,0.3705165699232829
77,0.3387079986675941
78,0.3073962571000604
79,0.27660297195809014
