,Intensity
0,0.2806508171698746
1,0.25506451884304787
2,0.23012241836948605
3,0.2057266041635638
4,0.1818323013906719
5,0.15845749191168781
6,0.13568855890176743
7,0.1136816375584863
8,0.09265959168093141
9,0.07290477794321447
10,0.05474799209564996
11,0.038554201353482
12,0.02470584337953751
13,0.013584604926458374
14,0.005552675183794829
15,0.0009344957916708926
16,0.0
17,0.0029502493501140353
18,0.009906242328184215
19,0.02090149322552413
20,0.03587877080207016
21,0.054691156924064656
22,0.07710734790200295
23,0.1028208889773419
24,0.13146281817369695
25,0.1626170113935163
26,0.19583737637863718
27,0.23066594689478379
28,0.26665088549805754
29,0.30336341577951825
30,0.3404127722516339
31,0.37745837418268047
32,0.4142185920153376
33,0.450475672382113
34,0.48607660906164973
35,0.5209299800859631
36,0.5549990025482389
37,0.5882912734998638
38,0.6208458554979708
39,0.6527185181895905
40,0.6839660541938118
41,0.7146306424260248
42,0.7447252317507524
43,0.7742208623779752
44,0.8030367347366879
45,0.8310336815890648
46,0.8580115073978111
47,0.8837104400561384
48,0.9078167061932924
49,0.9299720053964415
50,0.9497864339963468
51,0.9668542081118034
52,0.9807713697087505
53,0.9911545378610042
54,0.9976596971193334
55,1.0
56,0.9979616021326374
57,0.991416644484274
58,0.9803326422171893
59,0.9647777263288391
60,0.9449214021440369
61,0.9210307261166577
62,0.8934620462875543
63,0.8626486887909142
64,0.8290851900087368
65,0.7933088594155263
66,0.7558796016315765
67,0.7173590198003883
68,0.6782898609375084
69,0.6391768451906231
70,0.6004698459661668
71,0.5625502606618287
72,0.5257212392061642
73,0.49020222914021583
74,0.4561280629450133
75,0.423552568432161
76,0.392456439628918
77,0.36275887697554365
78,0.3343323042664509
79,0.3070193065658404
