,Intensity
0,0.2730762953463765
1,0.2329594857577372
2,0.1951245074435597
3,0.16001782684857974
4,0.12801461402904518
5,0.09940819052248703
6,0.07440365827442673
7,0.05311598274088298
8,0.035572555001128756
9,0.02172000912595245
10,0.01143483599816675
11,0.0045371263498836375
12,0.0008066055416053302
13,0.0
14,0.0018687070309006619
15,0.006175729670558467
16,0.01271088682779473
17,0.02130341342762692
18,0.031831219703837656
19,0.044226274526632955
20,0.05847580370924177
21,0.07461923793688038
22,0.09274109263489838
23,0.11296019984153066
24,0.13541592661721988
25,0.16025219363482435
26,0.18760024123744848
27,0.21756117082747392
28,0.2501893123114572
29,0.28547743202631337
30,0.32334470195795767
31,0.363628205171549
32,0.4060785621557877
33,0.45036003867396185
34,0.49605525004843964
35,0.5426743231418982
36,0.589668129672007
37,0.6364449766383259
38,0.6823899442208077
39,0.7268859094346911
40,0.7693351936331279
41,0.809180729329215
42,0.8459256592927215
43,0.8791503576869589
44,0.9085259951034098
45,0.933823949631387
46,0.9549205848117994
47,0.9717971605840116
48,0.9845349017844589
49,0.9933055062941165
50,0.9983576174925881
51,1.0
52,0.9985823320514889
53,0.9944746527134342
54,0.9880465706833214
55,0.9796473498690728
56,0.9695879348621524
57,0.9581258696621467
58,0.9454539015990652
59,0.9316928581819522
60,0.9168891487702279
61,0.9010169884351414
62,0.8839851820877975
63,0.865648057081904
64,0.8458199057093009
65,0.8242921076702788
66,0.8008519571352956
67,0.7753021273066096
68,0.7474796723619338
69,0.7172734940125924
70,0.6846392860102616
71,0.6496111099375407
72,0.6123089417100924
73,0.5729417500715773
74,0.5318059136963139
75,0.4892790387774479
76,0.445809490097019
77,0.4019021817308729
78,0.3581013759352638
79,0.31497139931569784
