,Intensity
0,0.2121196542656991
1,0.18269339771151955
2,0.15492473420751135
3,0.12894551060719017
4,0.10489174983983394
5,0.08290541635523349
6,0.06313531994658692
7,0.04573701887996594
8,0.030871639337522436
9,0.018703590333239227
10,0.009397218087466852
11,0.0031125077722168144
12,0.0
13,0.0001951410743804226
14,0.003812326898048331
15,0.010938928155655371
16,0.02162959726206396
17,0.035901154696369474
18,0.05372833367914573
19,0.07504062850167799
20,0.09972044480348909
21,0.12760269207166133
22,0.15847589256136277
23,0.19208481012024162
24,0.22813453071233686
25,0.26629585752187734
26,0.30621182097990796
27,0.3475050511755877
28,0.38978571966063286
29,0.43265973174594624
30,0.4757368403688517
31,0.5186383589807194
32,0.5610041733004568
33,0.6024987889834804
34,0.6428162022689973
35,0.6816834408183227
36,0.7188626890420654
37,0.754151982679104
38,0.7873845275176294
39,0.8184267632607269
40,0.8471753521957097
41,0.8735533205110809
42,0.8975056153850111
43,0.9189943616254493
44,0.9379941067587596
45,0.9544873329733827
46,0.9684604890076711
47,0.9799007565065281
48,0.9887937158478165
49,0.9951220188242248
50,0.9988651131436221
51,1.0
52,0.9985029445256849
53,0.994352003162522
54,0.9875301849394689
55,0.9780290278571067
56,0.9658523489456863
57,0.9510199182192918
58,0.933570813019235
59,0.9135662296229436
60,0.8910915621955314
61,0.8662576031661658
62,0.8392007713065472
63,0.8100823311075496
64,0.7790866261494994
65,0.7464184066099391
66,0.7122993835262617
67,0.6769641868983483
68,0.6406559386144625
69,0.6036216725570214
70,0.5661078418604941
71,0.5283561467074995
72,0.49059989563428447
73,0.4530610802400447
74,0.4159482993539178
75,0.37945561662934524
76,0.3437623782106134
77,0.3090339578656639
78,0.2754233392444213
79,0.24307339207508466
