,Intensity
0,0.18182878890544607
1,0.15800716763481315
2,0.13513112535468055
3,0.11327963353610783
4,0.0925896003352144
5,0.07325433859518893
6,0.055518216937610256
7,0.03966776953433226
8,0.026019738895720214
9,0.014906698364956325
10,0.006661037470433367
11,0.0015981863484808478
12,0.0
13,0.002099216765604894
14,0.008065848488928459
15,0.017996255575796812
16,0.03190551435149178
17,0.04972350486645705
18,0.07129494454367634
19,0.09638337803218583
20,0.12467891823702297
21,0.15580932965248745
22,0.18935386410351498
23,0.22485911079775758
24,0.26185601538313114
25,0.29987716239246615
26,0.3384734053342494
27,0.3772289692722325
28,0.4157742397286202
29,0.4537955841659587
30,0.49104172076510433
31,0.5273263443362739
32,0.5625269301165007
33,0.5965798511840408
34,0.6294721522976755
35,0.6612305106243165
36,0.6919080716064829
37,0.7215699673528884
38,0.7502783987645003
39,0.7780781870016598
40,0.8049836734643779
41,0.8309677716266259
42,0.8559538530087054
43,0.8798109899740535
44,0.9023528887266847
45,0.9233406373475317
46,0.9424891775037233
47,0.9594771965924207
48,0.9739599413129851
49,0.9855842848912779
50,0.9940052478209467
51,0.9989030834477741
52,1.0
53,0.9970756020630187
54,0.9899801964922523
55,0.9786452170401772
56,0.9630901726146708
57,0.9434257078700095
58,0.919852571706863
59,0.8926565078869197
60,0.8621993003587293
61,0.8289064120516556
62,0.793251838498675
63,0.7557409466576616
64,0.7168921765205502
65,0.6772185426303906
66,0.6372098811899962
67,0.5973167455665906
68,0.5579367610282521
69,0.5194041135433949
70,0.4819826749090947
71,0.44586306683304994
72,0.41116375084907403
73,0.37793601095291335
74,0.3461724836867185
75,0.3158186977252829
76,0.28678692239293946
77,0.2589715008762214
78,0.23226476595053389
79,0.2065726080448123
