timestamp,longitude,latitude,altitude
1725077050531.846,32.88062615,-117.23350521666667,141.898
1725077051565.299,32.88062615,-117.23350521666667,141.898
1725077052828.719,32.880633616666664,-117.23348081666667,141.774
1725077054390.499,32.880633616666664,-117.23348081666667,141.774
1725077055675.333,32.8806418,-117.23347606666667,141.774
1725077056953.786,32.88063973333333,-117.23347843333333,142.147
1725077058514.569,32.88063916666667,-117.23350358333333,142.048
1725077059793.15,32.88063648333333,-117.23349346666667,142.157
1725077061966.319,32.880637566666664,-117.23349346666667,142.157
1725077063814.462,32.880625683333335,-117.23348471666667,142.426
1725077065100.163,32.88062383333333,-117.23347646666667,142.537
1725077066660.555,32.880626316666664,-117.23347211666666,None
1725077067954.941,32.880626316666664,-117.23347211666666,None
1725077068988.775,32.880626316666664,-117.23347211666666,None
1725077070266.696,0.0,0.0,None
1725077071545.126,0.0,0.0,None
1725077072943.6182,0.0,0.0,None
1725077074518.805,0.0,0.0,None
1725077076103.043,0.0,0.0,None
1725077077381.1729,0.0,0.0,None
1725077078660.068,0.0,0.0,None
1725077079939.921,0.0,0.0,None
1725077081218.62,0.0,0.0,None
1725077082813.763,0.0,0.0,None
1725077084396.2952,0.0,0.0,None
1725077085686.113,0.0,0.0,None
1725077086972.416,0.0,0.0,None
1725077088247.19,0.0,0.0,None
1725077089525.459,0.0,0.0,None
1725077090803.803,0.0,0.0,None
1725077092081.421,0.0,0.0,None
1725077093361.706,0.0,0.0,None
1725077094641.956,0.0,0.0,None
1725077095921.4229,32.880680016666666,-117.23347726666667,144.384
1725077097199.689,32.8806881,-117.23350433333333,144.652
1725077098477.23,32.8806881,-117.23350433333333,144.652
1725077099754.979,0.0,0.0,144.652
1725077101050.025,32.880692483333334,-117.23349885,144.753
1725077102334.0571,32.88069725,-117.23350325,145.264
1725077103613.6191,32.880701566666666,-117.23349518333333,145.205
1725077104892.2441,32.8807108,-117.23349335,14.0
1725077106171.335,0.0,0.0,None
1725077107448.638,0.0,0.0,None
1725077108726.268,0.0,0.0,None
1725077109760.3308,0.0,0.0,None
1725077111129.094,32.88072986666667,-117.23351598333333,145.971
1725077112405.043,32.8807452,-117.2335298,146.343
1725077114253.5369,32.880774366666664,-117.23351628333333,146.343
1725077115538.2,32.880774366666664,-117.23351628333333,146.343
1725077116815.8591,32.880774366666664,-117.23351628333333,146.343
1725077118094.445,32.88077906666667,-117.23351783333334,146.343
1725077119653.889,0.0,0.0,None
1725077120913.732,0.0,0.0,None
1725077122204.101,32.880789666666665,-117.23347368333333,147.544
1725077123486.185,32.880789666666665,-117.23347368333333,147.544
1725077124765.167,32.880789666666665,-117.23347368333333,147.544
1725077126044.119,32.88079521666667,-117.2334638,147.785
1725077127604.565,32.880815983333335,-117.23346611666666,147.845
1725077128882.766,0.0,0.0,None
1725077130162.3818,32.880831216666664,-117.23343635,147.99
1725077131440.532,32.880831216666664,-117.23343635,147.99
1725077132719.103,32.88084738333333,-117.23338421666666,None
1725077134278.7932,32.880853566666666,-117.23337483333333,None
1725077135558.771,32.8808487,-117.23338756666666,148.514
1725077137487.627,32.8808487,-117.23338756666666,148.514
1725077138764.8398,32.88083281666667,-117.2334816,148.514
1725077140044.039,32.88083288333333,-117.23351245,149.231
1725077141323.13,32.880834316666665,-117.23354788333333,149.527
1725077142606.344,0.0,0.0,149.889
1725077143885.7551,32.88084406666667,-117.23358188333333,150.151
1725077145164.998,0.0,0.0,None
1725077146443.4768,0.0,0.0,None
1725077147477.64,0.0,0.0,None
1725077148757.15,0.0,0.0,None
1725077150036.374,32.8808708,-117.23355751666666,151.481
1725077151316.1262,32.88088771666666,-117.23353103333334,151.655
1725077152647.02,32.88100203333333,-117.23375366666667,151.655
1725077153921.53,32.881021016666665,-117.23374665,151.655
1725077155201.8179,0.0,0.0,145.767
1725077156481.821,32.881029866666665,-117.23371413333334,146.128
1725077157807.444,32.881029866666665,-117.23371413333334,146.128
1725077159086.229,32.881029866666665,-117.23371413333334,146.128
1725077160648.5332,0.0,0.0,181.549
1725077161926.7312,32.880961883333335,-117.23385951666667,181.577
1725077163206.237,32.88098285,-117.2338562,175.093
1725077164485.7349,32.88101401666667,-117.23383441666667,167.796
1725077165763.969,32.88101401666667,-117.23383441666667,167.796
1725077167042.168,0.0,0.0,167.796
1725077168320.3088,32.88100645,-117.23386001666667,174.501
1725077169603.5818,32.88103661666667,-117.23384726666667,168.407
1725077170883.434,32.88105856666667,-117.23383238333334,166.595
1725077172444.8198,32.88106593333333,-117.23383313333333,166.595
1725077173726.148,32.88106535,-117.23383771666667,167.409
1725077175004.945,32.88106535,-117.23383771666667,167.409
1725077176283.9102,32.881067933333334,-117.23383858333334,167.3
1725077177563.07,0.0,0.0,None
1725077178837.812,32.8810774,-117.2338282,None
1725077180117.943,32.8810817,-117.23383128333333,168.118
1725077181398.718,0.0,0.0,167.898
1725077182679.565,32.88109715,-117.2338536,167.649
1725077183960.598,32.88109715,-117.2338536,167.649
1725077185239.084,32.88109715,-117.2338536,167.649
1725077186519.844,32.88110483333333,-117.23382525,166.241
1725077188082.663,32.88113048333334,-117.2338619,162.943
1725077189362.4849,32.881140816666665,-117.23389673333334,156.159
1725077190923.11,32.881140816666665,-117.23389673333334,156.159
1725077192201.26,0.0,0.0,156.159
1725077193481.948,32.88115621666667,-117.23394968333334,149.942
1725077194761.462,0.0,0.0,None
1725077196043.0952,0.0,0.0,None
1725077197605.333,32.88117698333333,-117.23393778333333,146.406
1725077198934.906,32.88117698333333,-117.23393778333333,146.406
1725077200508.781,32.88119306666667,-117.23391403333333,146.406
1725077201793.966,32.881208,-117.23391863333333,145.426
1725077203353.824,32.88120918333333,-117.23392215,145.426
1725077204627.551,32.88120918333333,-117.23392215,145.426
1725077205905.384,32.88120918333333,-117.23392215,145.426
1725077207184.5059,32.88121086666666,-117.23394921666667,144.841
1725077208746.354,32.881202933333334,-117.23389736666667,144.841
1725077210599.051,32.88122668333333,-117.23389351666667,144.671
1725077211882.921,32.88122668333333,-117.23389351666667,144.671
1725077213161.07,32.88122668333333,-117.23389351666667,144.671
1725077215049.9521,32.881250466666664,-117.23388591666667,144.693
1725077216334.125,0.0,0.0,None
1725077217614.0571,0.0,0.0,None
1725077218891.564,0.0,0.0,None
1725077220216.316,0.0,0.0,None
1725077221778.757,32.881257383333335,-117.23393655,144.51
1725077223058.167,0.0,0.0,144.489
1725077224336.394,32.8812586,-117.23396518333334,144.536
1725077225616.146,32.88126186666667,-117.23397276666667,144.551
1725077226648.651,32.88126186666667,-117.23397276666667,144.551
1725077227927.488,32.88126186666667,-117.23397276666667,144.551
1725077229489.856,0.0,0.0,144.575
1725077230768.272,0.0,0.0,None
1725077232047.996,0.0,0.0,None
1725077233327.982,0.0,0.0,None
1725077234607.2449,0.0,0.0,None
1725077236169.032,0.0,0.0,None
1725077237448.55,0.0,0.0,None
1725077238727.2,0.0,0.0,None
1725077240004.999,0.0,0.0,None
1725077241283.887,0.0,0.0,None
1725077242563.8672,0.0,0.0,None
1725077243843.527,0.0,0.0,None
1725077245123.402,0.0,0.0,None
1725077246401.4321,0.0,0.0,None
1725077247680.4358,0.0,0.0,None
1725077248959.719,0.0,0.0,None
1725077250241.667,0.0,0.0,None
1725077251521.1711,32.88169715,-117.23390145,None
1725077253083.0022,32.88169715,-117.23390145,None
1725077254364.875,32.88170098333333,-117.23395263333333,None
1725077255643.647,32.88170515,0.0,205.898
1725077256922.023,32.88169735,-117.2339783,204.018
1725077258198.8152,32.88169735,-117.2339783,204.018
1725077259476.5579,32.88169735,-117.2339783,204.018
1725077260758.1848,32.88170963333334,-117.233991,201.717
1725077262036.5232,0.0,0.0,199.579
1725077263314.7139,32.88171125,-117.23399238333333,199.658
1725077264876.128,32.88170585,-117.23395678333333,197.499
1725077266191.355,32.88170585,-117.23395678333333,197.499
