Time,Intensity,Voltage
0.0001,1.59746231,0.23650754
0.00011,1.62560301,0.2867588
0.00012,1.61756281,0.33701006
0.00013000000000000002,1.59143216,0.48776383
0.00014,1.60148241,0.43751257
0.00015,1.5773618,0.68876885
0.00016,1.60952261,0.53801508
0.00017,1.61153266,0.48776383
0.00018,1.5773618,0.6385175999999999
0.00019,1.5612814,0.58826634
0.0002,1.59344221,0.73902011
0.00021,1.59746231,0.73902011
0.00022,1.60550251,0.6385175999999999
0.00023,1.60751256,0.58826634
0.00024,1.5693216,0.73902011
0.00025,1.58741205,0.58826634
0.00026000000000000003,1.5813819,0.73902011
0.00027,1.5733416999999998,0.73902011
0.00028,1.5532412,0.73902011
0.00029,1.55525125,0.94002514
0.0003,1.5411809,0.73902011
0.00031,1.5572613000000002,0.88977388
0.00032,1.5773618,0.94002514
0.00033,1.5813819,0.94002514
0.00034,1.5572613000000002,0.94002514
0.00035,1.5773618,1.14103016
0.00036,1.5532412,0.94002514
0.00037,1.5612814,1.14103016
0.00038,1.5572613000000002,1.04052765
0.00039,1.5411809,0.99027639
0.0004,1.5532412,1.14103016
0.00041,1.5411809,1.19128142
0.00042,1.5371608,1.24153268
0.00043,1.5411809,1.29178393
0.00044,1.5612814,1.34203519
0.00045,1.5572613000000002,1.34203519
0.00046,1.5371608,1.34203519
0.00047,1.52309045,1.39228645
0.00048,1.5210803999999998,1.34203519
0.00049,1.5130402,1.54304022
0.0005,1.5130402,1.54304022
0.0005099999999999999,1.5371608,1.39228645
0.0005200000000000001,1.5130402,1.54304022
0.00053,1.50298995,1.54304022
0.00054,1.5331407,1.54304022
0.00055,1.51907035,1.74404524
0.00056,1.505,1.94505027
0.00057,1.52309045,1.59329147
0.00058,1.5251005,1.74404524
0.00059,1.51505025,2.04555278
0.0006,1.5210803999999998,1.74404524
0.00061,1.51505025,1.99530153
0.00062,1.505,1.94505027
0.00063,1.49494974,1.94505027
0.00064,1.5291206,2.1460553
0.00065,1.52711055,2.09580404
0.00066,1.49293969,2.1460553
0.00067,1.49695979,2.04555278
0.0006799999999999999,1.49695979,2.34706032
0.0006900000000000001,1.50298995,2.1460553
0.0007,1.50097989,2.34706032
0.0007099999999999999,1.49494974,2.34706032
0.00072,1.505,2.54806535
0.00073,1.49293969,2.34706032
0.00074,1.50097989,2.44756284
0.00075,1.50298995,2.54806535
0.0007599999999999999,1.48087939,2.34706032
0.0007700000000000001,1.46881909,2.54806535
0.00078,1.48087939,2.54806535
0.00079,1.47283919,2.49781409
0.0008,1.49695979,2.74907038
0.00081,1.47886934,2.59831661
0.00082,1.47685929,2.74907038
0.0008300000000000001,1.46479899,2.59831661
0.00084,1.49695979,2.74907038
0.00085,1.46278894,2.74907038
0.00086,1.46077889,2.74907038
0.0008699999999999999,1.45675879,2.84957289
0.00088,1.47283919,2.9500754
0.0008900000000000002,1.48489949,3.10082917
0.0009,1.47283919,3.05057792
0.00091,1.45675879,3.00032666
0.00092,1.48087939,2.9500754
0.00093,1.45876884,3.10082917
0.00094,1.47685929,3.15108043
0.00095,1.47082914,3.15108043
0.00096,1.46479899,3.15108043
0.00097,1.46278894,3.15108043
0.00098,1.46881909,3.15108043
0.00099,1.46479899,3.3018342000000005
0.001,1.46479899,3.55309048
0.00101,1.45273869,3.35208546
0.00102,1.44469849,3.25158294
0.00103,1.45072864,3.3018342000000005
0.00104,1.44067839,3.35208546
0.00105,1.43866834,3.50283923
0.00106,1.42459799,3.55309048
0.00107,1.44871859,3.55309048
0.00108,1.43263819,3.55309048
0.00109,1.45675879,3.55309048
0.0011,1.46077889,3.653593
0.00111,1.44268844,3.75409551
0.00112,1.41655779,3.75409551
0.00113,1.45474874,3.90484928
0.00114,1.46881909,3.75409551
0.00115,1.45273869,3.90484928
0.00116,1.44871859,3.95510054
0.00117,1.44871859,3.80434677
0.00118,1.41655779,4.05560305
0.00119,1.44067839,4.00535179
0.0012,1.45675879,3.95510054
0.00121,1.44670854,4.10585431
0.00122,1.44871859,3.95510054
0.00123,1.42258794,4.10585431
0.00124,1.42459799,4.15610556
0.00125,1.43866834,3.95510054
0.00126,1.44469849,4.05560305
0.00127,1.42057789,4.00535179
0.00128,1.41655779,4.15610556
0.00129,1.44067839,4.00535179
0.0013,1.42459799,4.15610556
0.00131,1.40449748,4.15610556
0.00132,1.43263819,4.35711059
0.00133,1.41454773,4.20635682
0.00134,1.42861809,4.35711059
0.00135,1.42258794,4.30685933
0.00136,1.40047738,4.15610556
0.00137,1.41856784,4.50786436
0.0013800000000000002,1.39645728,4.4576131
0.00139,1.41052763,4.40736185
0.0014,1.42459799,4.35711059
0.00141,1.41655779,4.55811562
0.0014199999999999998,1.44469849,4.4576131
0.00143,1.43263819,4.55811562
0.00144,1.40851758,4.15610556
0.00145,1.41856784,4.55811562
0.00146,1.39645728,4.55811562
0.00147,1.41655779,4.70886939
0.00148,1.39243718,4.55811562
0.00149,1.41655779,4.75912064
0.0015,1.41253768,4.75912064
0.00151,1.44268844,4.70886939
0.00152,1.43263819,4.75912064
0.00153,1.40047738,4.70886939
0.00154,1.41655779,4.85962316
0.00155,1.39846733,4.96012567
0.00156,1.39243718,4.96012567
0.00157,1.38439698,4.96012567
0.00158,1.40047738,4.96012567
0.00159,1.41052763,5.01037693
0.0016,1.38439698,4.96012567
0.00161,1.41655779,4.96012567
0.00162,1.37635678,5.06062818
0.0016300000000000002,1.37635678,4.96012567
0.00164,1.37635678,4.96012567
0.00165,1.37635678,5.11087944
0.0016600000000000002,1.38841708,5.26163321
0.0016699999999999998,1.40047738,5.21138195
0.00168,1.38439698,5.1611307
0.00169,1.42459799,5.1611307
0.0017,1.40851758,5.1611307
0.00171,1.38640703,5.1611307
0.00172,1.42459799,5.56314075
0.00173,1.41052763,5.31188447
0.0017399999999999998,1.39645728,5.36213572
0.00175,1.39645728,5.36213572
0.00176,1.38439698,5.36213572
0.00177,1.39042713,5.36213572
0.00178,1.39645728,5.46263824
0.00179,1.40047738,5.41238698
0.0018,1.39243718,5.36213572
0.00181,1.40449748,5.31188447
0.00182,1.39645728,5.56314075
0.00183,1.40047738,5.56314075
0.00184,1.41655779,5.56314075
0.00185,1.40851758,5.41238698
0.00186,1.38841708,5.66364326
0.00187,1.38238693,5.61339201
0.00188,1.37635678,5.56314075
0.00189,1.39444723,5.61339201
0.0019,1.40047738,5.66364326
0.00191,1.39042713,5.61339201
0.00192,1.39243718,5.76414578
0.00193,1.39645728,5.76414578
0.00194,1.38037688,5.76414578
0.00195,1.39042713,5.91489955
0.00196,1.37635678,5.76414578
0.00197,1.39042713,6.11590457
0.00198,1.40047738,6.16615583
0.00199,1.40449748,6.01540206
0.002,1.39243718,5.9651508
0.00201,1.39645728,5.9651508
0.00202,1.41655779,5.9651508
0.00203,1.39243718,6.3169096
0.00204,1.40851758,5.9651508
0.00205,1.39243718,6.16615583
0.00206,1.39645728,5.9651508
0.00207,1.40851758,6.16615583
0.0020800000000000003,1.40851758,6.16615583
0.00209,1.40851758,6.26665834
0.0021,1.40449748,6.26665834
0.0021100000000000003,1.39444723,6.16615583
0.00212,1.41655779,6.16615583
0.00213,1.42258794,6.16615583
0.00214,1.40047738,6.36716086
0.00215,1.39846733,6.36716086
0.00216,1.39243718,6.36716086
0.00217,1.41052763,6.51791463
0.00218,1.39645728,6.56816588
0.00219,1.40851758,6.41741211
0.0022,1.41655779,6.36716086
0.00221,1.40449748,6.71891965
0.00222,1.39645728,6.46766337
0.00223,1.40248743,6.51791463
0.00224,1.40047738,6.76917091
0.00225,1.41454773,6.56816588
0.0022600000000000003,1.40851758,6.76917091
0.00227,1.41454773,6.56816588
0.00228,1.41655779,6.56816588
0.00229,1.41856784,6.71891965
0.0023,1.40047738,6.76917091
0.00231,1.41655779,6.81942217
0.00232,1.41655779,6.76917091
0.00233,1.42057789,6.76917091
0.00234,1.39645728,7.07067845
0.00235,1.40248743,6.81942217
0.00236,1.41655779,6.97017594
0.00237,1.42459799,6.97017594
0.00238,1.40851758,6.97017594
0.00239,1.43866834,7.12092971
0.0024,1.44067839,6.76917091
0.00241,1.41856784,7.02042719
0.00242,1.42459799,7.17118096
0.00243,1.43263819,7.12092971
0.00244,1.40851758,7.17118096
0.00245,1.41052763,7.17118096
0.00246,1.43263819,7.27168348
0.00247,1.41655779,7.32193473
0.00248,1.41655779,7.37218599
0.00249,1.43062814,7.22143222
0.0025,1.43263819,7.17118096
0.00251,1.43062814,7.17118096
0.00252,1.44871859,7.17118096
0.00253,1.44067839,7.37218599
0.00254,1.44469849,7.37218599
0.00255,1.45675879,7.37218599
0.00256,1.42459799,7.37218599
0.00257,1.44670854,7.52293976
0.0025800000000000003,1.44871859,7.37218599
0.00259,1.45273869,7.4726884999999985
0.0026,1.46479899,7.37218599
0.0026100000000000003,1.44268844,7.52293976
0.00262,1.43665829,7.37218599
0.00263,1.44268844,7.72394479
0.00264,1.43263819,7.57319102
0.00265,1.44067839,7.42243725
0.00266,1.45675879,7.67369353
0.00267,1.44067839,7.72394479
0.00268,1.46479899,7.57319102
0.00269,1.46479899,7.72394479
0.0027,1.46479899,7.77419604
0.00271,1.47484924,7.62344227
0.00272,1.47283919,7.77419604
0.00273,1.46881909,7.72394479
0.00274,1.46479899,7.77419604
0.00275,1.47082914,7.77419604
0.0027600000000000003,1.45675879,7.77419604
0.00277,1.46278894,7.92494981
