Time (s),Bulb Response Voltage (V),Source Voltage (V)
0.00128,3.3656156000000004,3.95510054
0.00129,3.3696357000000003,3.95510054
0.0013,3.3776759,4.05560305
0.00131,3.3575754,4.00535179
0.00132,3.3736558,3.95510054
0.00133,3.36360555,4.10585431
0.00134,3.3575754,4.25660808
0.00135,3.35958545,4.20635682
0.00136,3.3575754,4.35711059
0.00137,3.3656156000000004,4.35711059
0.0013800000000000002,3.3696357000000003,4.25660808
0.00139,3.35958545,4.35711059
0.0014,3.3656156000000004,4.35711059
0.00141,3.3575754,4.40736185
0.0014199999999999998,3.3575754,4.35711059
0.00143,3.3535553,4.35711059
0.00144,3.341495,4.55811562
0.00145,3.3575754,4.40736185
0.00146,3.3495352,4.25660808
0.00147,3.35154525,4.50786436
0.00148,3.3575754,4.55811562
0.00149,3.341495,4.55811562
0.0015,3.3535553,4.4576131
0.00151,3.33546485,4.40736185
0.00152,3.3334548,4.75912064
0.00153,3.34350505,4.55811562
0.00154,3.3374749,4.55811562
0.00155,3.3455151,4.70886939
0.00156,3.3495352,4.96012567
0.00157,3.34752515,4.85962316
0.00158,3.3374749,4.65861813
0.00159,3.3374749,4.75912064
0.0016,3.341495,4.75912064
0.00161,3.33948495,4.90987441
0.00162,3.341495,4.75912064
0.0016300000000000002,3.33144474,4.60836687
0.00164,3.341495,4.75912064
0.00165,3.34350505,4.96012567
0.0016600000000000002,3.3455151,4.96012567
0.0016699999999999998,3.33546485,4.8093719
0.00168,3.341495,4.96012567
0.00169,3.32139449,4.96012567
0.0017,3.3374749,5.06062818
0.00171,3.32541459,5.01037693
0.00172,3.3334548,5.1611307
0.00173,3.3334548,5.11087944
0.0017399999999999998,3.3374749,5.06062818
0.00175,3.31938444,5.26163321
0.00176,3.3334548,5.1611307
0.00177,3.31938444,5.1611307
0.00178,3.32541459,5.26163321
0.00179,3.32340454,5.1611307
0.0018,3.3334548,5.36213572
0.00181,3.32541459,5.1611307
0.00182,3.31737439,5.26163321
0.00183,3.3374749,5.31188447
0.00184,3.31737439,5.36213572
0.00185,3.32541459,5.36213572
0.00186,3.31335429,5.36213572
0.00187,3.32340454,5.36213572
0.00188,3.32541459,5.36213572
0.00189,3.31938444,5.51288949
0.0019,3.32139449,5.46263824
0.00191,3.32340454,5.51288949
0.00192,3.32541459,5.56314075
0.00193,3.32742464,5.56314075
0.00194,3.3455151,5.56314075
0.00195,3.32541459,5.56314075
0.00196,3.3334548,5.56314075
0.00197,3.31938444,5.71389452
0.00198,3.32943469,5.76414578
0.00199,3.33144474,5.71389452
0.002,3.3334548,5.76414578
0.00201,3.32742464,5.66364326
0.00202,3.32139449,5.76414578
0.00203,3.31938444,5.76414578
0.00204,3.31737439,5.76414578
0.00205,3.31737439,5.76414578
0.00206,3.32541459,5.86464829
0.00207,3.32340454,5.91489955
0.0020800000000000003,3.31737439,5.9651508
0.00209,3.31335429,5.9651508
0.0021,3.31737439,5.9651508
0.0021100000000000003,3.31938444,6.16615583
0.00212,3.32541459,5.9651508
0.00213,3.32139449,6.16615583
0.00214,3.31335429,6.16615583
0.00215,3.32943469,6.16615583
0.00216,3.31737439,6.36716086
0.00217,3.31737439,5.9651508
0.00218,3.31737439,6.16615583
0.00219,3.31938444,6.16615583
0.0022,3.32541459,6.36716086
0.00221,3.31737439,6.3169096
0.00222,3.31335429,6.36716086
0.00223,3.32340454,6.3169096
0.00224,3.31737439,6.36716086
0.00225,3.32340454,6.36716086
0.0022600000000000003,3.32139449,6.36716086
0.00227,3.32541459,6.41741211
0.00228,3.32541459,6.56816588
0.00229,3.31536434,6.51791463
0.0023,3.31737439,6.46766337
0.00231,3.31536434,6.71891965
0.00232,3.32541459,6.56816588
0.00233,3.31737439,6.76917091
0.00234,3.32139449,6.6686684000000005
0.00235,3.32139449,6.46766337
0.00236,3.32541459,6.76917091
0.00237,3.32943469,6.76917091
0.00238,3.32139449,6.56816588
0.00239,3.32139449,6.76917091
0.0024,3.31737439,6.56816588
0.00241,3.31938444,6.76917091
0.00242,3.32139449,6.86967342
0.00243,3.31536434,6.76917091
0.00244,3.32541459,6.76917091
0.00245,3.31938444,6.97017594
0.00246,3.32541459,6.97017594
0.00247,3.32943469,6.81942217
0.00248,3.31737439,6.97017594
0.00249,3.32541459,6.81942217
0.0025,3.32139449,6.97017594
0.00251,3.33144474,6.97017594
0.00252,3.32541459,6.97017594
