Time (s),Bulb Response Voltage (V),Source Voltage (V)
8e-05,2.70554019,0.13600503
9e-05,2.67538944,0.33701006
0.0001,2.66131909,0.33701006
0.00011,2.65729899,0.48776383
0.00012,2.66533919,0.53801508
0.00013000000000000002,2.68342964,0.53801508
0.00014,2.69749999,0.33701006
0.00015,2.65729899,0.53801508
0.00016,2.63317838,0.73902011
0.00017,2.65930904,0.53801508
0.00018,2.64925878,0.53801508
0.00019,2.63518843,0.53801508
0.0002,2.63317838,0.53801508
0.00021,2.65729899,0.58826634
0.00022,2.64523868,0.53801508
0.00023,2.64925878,0.53801508
0.00024,2.62513818,0.73902011
0.00025,2.63518843,0.78927137
0.00026000000000000003,2.62915828,0.6385175999999999
0.00027,2.62312813,0.68876885
0.00028,2.58493718,0.73902011
0.00029,2.58895728,0.88977388
0.0003,2.59699748,0.83952262
0.00031,2.62513818,0.94002514
0.00032,2.58493718,0.94002514
0.00033,2.58091708,1.09077891
0.00034,2.60101758,1.04052765
0.00035,2.57488693,1.14103016
0.00036,2.60905778,0.94002514
0.00037,2.58694723,1.09077891
0.00038,2.55679647,1.14103016
0.00039,2.57287688,0.99027639
0.0004,2.56081657,1.14103016
0.00041,2.56081657,1.19128142
0.00042,2.56081657,1.14103016
0.00043,2.55277637,1.29178393
0.00044,2.57689698,1.34203519
0.00045,2.58091708,1.29178393
0.00046,2.55277637,1.34203519
0.00047,2.54674622,1.34203519
0.00048,2.56081657,1.34203519
0.00049,2.54473617,1.49278896
0.0005,2.53669597,1.64354273
0.0005099999999999999,2.57287688,1.69379399
0.0005200000000000001,2.55277637,1.74404524
0.00053,2.53669597,1.74404524
0.00054,2.54071607,1.64354273
0.00055,2.54473617,1.74404524
0.00056,2.49649497,1.74404524
0.00057,2.55076632,1.74404524
0.00058,2.52865577,1.94505027
0.00059,2.54674622,1.94505027
0.0006,2.53669597,1.94505027
0.00061,2.48443467,1.94505027
0.00062,2.50051507,1.94505027
0.00063,2.51257537,2.09580404
0.00064,2.48845477,1.94505027
0.00065,2.51257537,2.1460553
0.00066,2.50453517,2.1460553
0.00067,2.51257537,2.19630655
0.0006799999999999999,2.48845477,2.34706032
0.0006900000000000001,2.50453517,2.34706032
0.0007,2.46835426,2.34706032
0.0007099999999999999,2.47639447,2.49781409
0.00072,2.45629396,2.34706032
0.00073,2.52262562,2.54806535
0.00074,2.46433416,2.44756284
0.00075,2.47840452,2.39731158
0.0007599999999999999,2.51257537,2.54806535
0.0007700000000000001,2.45830401,2.54806535
0.00078,2.46835426,2.44756284
0.00079,2.46634421,2.59831661
0.0008,2.44021356,2.54806535
0.00081,2.43820351,2.69881912
0.00082,2.44021356,2.74907038
0.0008300000000000001,2.45629396,2.74907038
0.00084,2.43217336,2.9500754
0.00085,2.45830401,2.74907038
0.00086,2.44423366,2.84957289
0.0008699999999999999,2.45227386,2.9500754
0.00088,2.47237436,2.9500754
0.0008900000000000002,2.41810301,2.9500754
0.0009,2.47237436,3.05057792
0.00091,2.45629396,3.10082917
0.00092,2.40805276,3.15108043
0.00093,2.43820351,3.10082917
0.00094,2.43217336,3.05057792
0.00095,2.43619346,3.15108043
0.00096,2.46433416,3.15108043
0.00097,2.40202261,3.3018342000000005
0.00098,2.44825376,3.15108043
0.00099,2.43016331,3.20133169
0.001,2.40001256,3.15108043
0.00101,2.41207286,3.3018342000000005
0.00102,2.43217336,3.35208546
0.00103,2.41006281,3.40233671
0.00104,2.45629396,3.35208546
0.00105,2.42614321,3.40233671
0.00106,2.40001256,3.45258797
0.00107,2.44825376,3.55309048
0.00108,2.44021356,3.55309048
0.00109,2.41408291,3.75409551
0.0011,2.41609296,3.653593
