timestamp,longitude,latitude,altitude
1724542924985.868,32.88086663333333,-117.2360586,46.276
1724542926244.7778,32.8808744,-117.23604663333333,46.276
1724542927519.7239,32.88087041666667,-117.23604046666667,18.097
1724542928798.4011,32.88087041666667,-117.23604046666667,18.097
1724542930438.156,32.88086693333333,0.0,None
1724542932179.6318,32.88086693333333,-117.23603341666667,None
1724542933895.946,32.880865,-117.23603601666667,None
1724542935625.3308,32.88086596666667,0.0,18.588
1724542937250.56,32.880861816666666,-117.23603213333334,18.878
1724542938524.4292,32.880861816666666,-117.23603213333334,18.878
1724542939803.959,32.880850216666666,0.0,None
1724542941083.551,0.0,0.0,None
1724542942362.261,32.88083601666666,-117.23602436666667,None
1724542943643.7559,32.88083005,0.0,19.224
1724542944923.742,0.0,0.0,19.287
1724542946202.99,32.880833233333334,-117.2360745,19.341
1724542947481.535,32.880833233333334,-117.2360745,19.341
1724542948761.41,0.0,0.0,None
1724542950040.059,32.8808328,-117.23608198333334,None
1724542951320.7441,32.88083413333333,0.0,19.458
1724542952601.5288,32.880837,-117.23608735,19.487
1724542953881.902,32.8808392,-117.23609138333333,19.504
1724542955162.441,32.88084065,-117.23609655,19.556
1724542956440.9832,32.88084065,-117.23609655,19.556
1724542957720.953,32.88084065,-117.23609655,19.556
1724542958755.563,32.88084065,-117.23609655,19.556
1724542960036.733,32.880848416666666,-117.23609455,19.627
1724542961606.769,32.88084876666667,-117.23608678333333,19.742
1724542962888.169,32.8808419,-117.23608551666666,19.739
1724542964168.4092,32.88084361666667,-117.23608035,19.764
1724542965202.395,32.88084361666667,-117.23608035,19.764
1724542966481.652,32.88084361666667,-117.23608035,19.764
1724542967761.7139,32.88084361666667,-117.23608035,19.764
1724542969041.221,32.88084238333333,-117.23607766666667,19.772
1724542970321.321,0.0,0.0,20.095
1724542971599.0679,32.880860983333335,-117.23610366666666,20.182
1724542973160.613,32.88087305,-117.23610261666667,20.182
1724542974440.047,32.88087305,-117.23610261666667,20.182
1724542975717.8271,32.880870683333335,-117.23610315,20.182
1724542977279.074,32.88088366666667,-117.23611018333334,20.959
1724542978558.818,32.88092176666667,-117.23594345,23.955
1724542980119.89,32.880926116666664,-117.2359415,23.955
1724542981152.425,32.880926116666664,-117.2359415,23.955
1724542982425.356,32.88092655,-117.2359366,23.955
1724542983985.669,32.88092928333333,-117.23593693333333,24.088
1724542985263.148,32.88092928333333,-117.23593693333333,24.088
1724542986874.168,0.0,0.0,None
1724542988155.588,32.880938,-117.23593543333334,None
1724542989434.195,32.88094456666666,-117.2359338,24.15
1724542990713.543,0.0,0.0,24.157
1724542991992.087,32.88096225,-117.2359361,24.147
1724542993269.7,32.88096225,-117.2359361,24.147
1724542994528.7659,32.880956033333334,-117.23594048333334,None
1724542995787.251,0.0,0.0,None
1724542997303.3591,32.8809718,-117.23593861666667,None
1724542998580.044,32.8809771,-117.2359497,24.116
1724543000142.8262,32.88100145,-117.23594936666667,24.091
1724543001420.981,32.88100145,-117.23594936666667,24.091
1724543002699.312,32.881015233333336,0.0,None
1724543004282.021,0.0,0.0,None
1724543005827.083,32.88103555,-117.23594105,None
1724543007344.606,32.88104701666666,-117.23593561666667,23.949
1724543009378.159,32.881053433333335,-117.23592076666667,23.927
1724543010815.233,32.881053433333335,-117.23592076666667,23.927
1724543012101.12,32.881052933333336,-117.2359234,None
1724543013380.381,0.0,0.0,None
1724543014658.064,32.88106213333333,-117.23591053333334,None
1724543015969.859,32.881075366666664,-117.23591835,23.92
1724543017247.777,0.0,0.0,23.925
1724543018526.226,32.881163566666665,-117.23592996666666,23.91
1724543019566.0,32.881163566666665,-117.23592996666666,23.91
1724543020874.844,32.881163566666665,-117.23592996666666,23.91
1724543022154.1282,32.88120846666666,-117.23592541666666,23.865
1724543023435.052,32.881252966666665,-117.23592375,None
1724543024995.2458,32.88129245,-117.23592671666667,None
1724543026307.8489,32.881343566666665,0.0,23.878
1724543027869.5012,32.881343566666665,0.0,23.878
1724543029152.1758,32.881430433333335,-117.23597335,23.99
1724543030431.467,32.881478333333334,-117.23599443333333,24.07
1724543031710.398,0.0,0.0,None
1724543032988.094,32.88151945,-117.23602248333333,None
1724543034268.1748,32.881563183333334,0.0,24.316
1724543035830.1711,32.881563183333334,0.0,24.316
1724543037108.727,32.881656916666664,-117.23609631666666,24.56
1724543038387.992,32.8817113,-117.23610455,24.7
1724543039666.698,0.0,0.0,None
1724543040945.28,32.88177701666667,-117.23612375,None
1724543042514.2551,32.88187991666667,-117.23613491666667,25.288
1724543043792.086,32.88187991666667,-117.23613491666667,25.288
1724543045071.264,32.88194305,-117.23614425,25.526
1724543046646.554,0.0,0.0,None
1724543047925.065,32.882026266666664,-117.23612488333333,None
1724543049489.9731,32.88210266666667,-117.23604973333333,26.888
1724543050767.866,32.88210266666667,-117.23604973333333,26.888
1724543052086.8582,32.882143283333335,-117.23599825,27.267
1724543053366.1921,32.882143283333335,-117.23599825,27.267
1724543054645.846,32.88118601666667,-117.2353631,None
1724543055934.788,0.0,0.0,None
1724543057270.9219,32.88117088333333,-117.23535965,None
1724543058832.437,0.0,0.0,41.574
1724543060125.9639,32.88118826666667,-117.23529425,41.691
1724543061410.472,32.88118826666667,-117.23529425,41.691
1724543062684.887,32.88118406666667,0.0,None
1724543063963.4622,32.88118406666667,-117.23528485,None
1724543065525.6929,0.0,0.0,43.354
1724543066803.88,32.881207866666664,-117.23525086666666,44.336
1724543068083.245,32.8812045,-117.23527041666667,45.093
1724543069362.191,32.8812045,-117.23527041666667,45.093
1724543070642.966,32.8812045,-117.23527041666667,45.093
1724543071921.936,32.88121715,-117.23527818333334,45.093
1724543073202.382,32.8812302,0.0,46.726
1724543074482.084,0.0,0.0,47.59
1724543075761.097,32.88124836666667,-117.23526791666667,48.509
1724543077039.753,32.88125323333333,-117.23527175,49.448
1724543078614.839,32.88125323333333,-117.23527175,49.448
1724543080197.4412,32.88125323333333,-117.23527175,49.448
1724543081780.715,32.881183416666666,-117.2352822,50.363
1724543083364.069,32.88117205,0.0,51.302
1724543084947.47,0.0,0.0,52.312
1724543086221.628,32.881106366666664,-117.23529676666666,53.28
1724543087500.297,32.88102871666667,-117.23527448333333,54.251
1724543088779.053,32.88102871666667,-117.23527448333333,54.251
1724543090074.579,32.88102871666667,-117.23527448333333,54.251
1724543091652.3162,0.0,0.0,56.134
1724543092930.718,32.88101281666667,-117.23517836666667,57.163
1724543094214.2,32.88102691666667,-117.23512165,58.183
1724543095774.7468,32.88102335,-117.23512165,58.183
1724543097053.408,32.88102335,-117.23508933333333,58.183
1724543098331.865,32.881013583333335,-117.23504971666667,60.27
1724543099610.843,0.0,0.0,61.452
1724543100890.2,32.881014533333335,-117.2350074,62.687
1724543102168.649,32.88101365,-117.23500176666667,63.852
1724543103447.4111,32.88101458333333,-117.23498603333333,64.996
1724543104727.248,32.88101458333333,-117.23498603333333,64.996
1724543106007.7888,32.88101458333333,-117.23498603333333,64.996
1724543107568.9038,32.88102023333333,-117.23494666666667,67.118
1724543108847.2568,32.88100766666667,-117.23492395,68.145
1724543110126.8699,32.881003183333334,-117.23489745,69.179
1724543111456.799,32.880989383333336,-117.23487236666666,None
1724543112742.627,32.880989383333336,-117.23487236666666,None
1724543114017.437,32.880989383333336,-117.23487236666666,None
1724543115050.9019,32.880989383333336,-117.23487236666666,None
1724543116330.112,0.0,0.0,71.33
1724543117649.612,0.0,0.0,71.33
1724543118935.167,32.88099595,-117.23414216666667,71.33
1724543120208.7751,0.0,0.0,104.34
1724543121487.305,32.88097755,-117.2340781,105.279
1724543122762.827,32.8809708,-117.23405283333334,106.199
1724543124044.2852,32.88095883333333,-117.2340223,107.077
1724543125322.867,32.88095883333333,-117.2340223,107.077
1724543126603.1921,32.88095883333333,-117.2340223,107.077
1724543127882.565,32.88094235,0.0,108.04
1724543129160.839,0.0,0.0,108.902
1724543130439.428,32.88093476666667,-117.23396591666666,109.792
1724543131719.698,32.88093295,-117.23394458333334,110.742
1724543132998.719,32.880923333333335,-117.23393018333333,111.713
1724543134277.394,32.880923333333335,-117.23393018333333,111.713
1724543135556.51,32.880923333333335,-117.23393018333333,111.713
1724543137119.373,32.88091876666667,-117.23388561666667,113.602
1724543138398.052,32.8808955,-117.23386358333333,114.586
1724543139677.094,32.88088393333334,-117.23382463333333,115.562
1724543140955.74,32.88089746666667,-117.233779,116.565
1724543142233.572,32.88089746666667,-117.233779,116.565
1724543143513.0032,32.88089746666667,-117.233779,116.565
1724543144792.165,0.0,0.0,117.556
1724543146071.898,32.88090531666667,-117.2337242,118.583
1724543147668.129,32.88092818333333,-117.23368086666666,120.617
1724543148946.978,32.88093403333333,-117.23365711666666,121.575
1724543150226.017,32.88093403333333,-117.23365711666666,121.575
1724543151505.1392,32.88093403333333,-117.23365711666666,121.575
1724543153099.323,32.88097185,-117.23364451666667,123.573
1724543154660.571,32.88097273333333,-117.23360666666666,125.497
1724543155939.438,32.88097273333333,-117.23360666666666,125.497
1724543157219.6118,32.88097273333333,-117.23360666666666,125.497
1724543158498.7239,32.8809642,-117.23359595,125.497
1724543159778.678,32.88096185,0.0,127.511
1724543161057.8489,0.0,0.0,128.503
1724543162337.1602,32.88099451666667,-117.23357043333333,129.505
1724543163897.928,32.881026733333336,-117.2335611,129.505
1724543165175.253,32.881026733333336,-117.2335611,129.505
1724543166459.249,32.881026733333336,-117.2335611,129.505
1724543168910.428,32.881008433333335,-117.23347151666667,137.0
1724543170192.427,32.881008433333335,-117.23347151666667,137.0
1724543171471.92,32.881008433333335,-117.23347151666667,137.0
1724543173189.9841,0.0,0.0,138.151
1724543174908.967,32.880994566666665,-117.23345311666667,139.155
1724543176184.773,32.880989283333335,-117.2334497,140.167
1724543177444.306,32.88098481666667,-117.23343036666667,141.168
