,Increment_Values,image0light1,image0light2,image1light1,image1light2,image2light2,image4light4,image5light1,image6light1,image6light2,image7light2,image8light2,image8light4,image9light4
0,-0.001,19.837651486851563,24.73774774008918,19.83871171319303,40.07331761139969,62.77069902238139,46.594218598300465,10.17483648316454,12.492704429092347,257.94531010830684,30.957832370329474,35.01223355076382,29.709128380865177,39.34776898238502
1,-0.0008,19.129367706723762,22.407167046488397,19.07925756053122,35.774554575511985,54.747869206465886,41.43685524943031,9.952107028210987,12.070230391673656,198.90786584849695,27.37384696469622,31.02210211715445,26.97404106556335,35.30190706876317
2,-0.0006000000000000001,18.404800473580675,20.527287758214214,18.36390054034732,31.75748326279456,47.8750125954431,37.1162830120465,9.707998376872082,11.660844900272414,159.63370998655827,24.327556007838183,27.94904574781815,24.33384517665598,31.80318128140139
3,-0.00039999999999999996,17.830207786048916,18.775586203373194,17.824631514441194,28.347676485951453,41.963709562561384,33.28543035629272,9.47758227478657,11.31904716546648,132.33085622511885,21.839443082461973,24.626198858592968,22.174649148006754,28.704157156288463
4,-0.00019999999999999998,17.278075336770165,17.22004642513126,17.285036876091038,25.435264896544176,36.93334129524538,29.850429573767585,9.281483547076036,10.974038713921463,111.02181264333015,19.394601817549926,22.171187208543053,20.135938977521633,25.79665227733379
5,0.0,16.751015000608724,16.086190287900816,16.738491530866785,22.938089762946266,32.85835822378937,26.73181191567014,9.131565441155226,10.673574573632012,95.3818498346595,17.3076736454764,19.629489261646548,18.300838801075145,23.38626558137607
6,0.0002000000000000001,16.32541833555956,15.02351559691819,16.291565074988302,20.727648331401397,29.19009828740158,24.04865507003789,8.914580353233788,10.39515646518159,82.33685402395629,15.724118678383944,17.624238788747412,16.680330113278192,21.105190762753878
7,0.00039999999999999996,15.79489992253043,14.199528418994372,15.851790017791048,18.60970676456339,25.908760157403634,21.618419563989303,8.773273922328661,10.129005368962861,71.32820119043583,13.931430710780578,15.644097845618491,15.162382446258725,19.07050545069264
8,0.0006000000000000001,15.433196010921316,13.54343465450421,15.409137097214627,17.136040528481647,22.891595250076456,19.56833626366924,8.629314287699147,9.919446836285251,62.7113186597687,12.582545555926886,14.167916351076364,13.878655661791527,17.20219990679232
9,0.0008000000000000001,15.444142273561685,13.546747211410434,15.40145205593921,17.08871785368241,22.993530461785813,19.567362171281985,8.65146554108331,9.917070356879016,62.80885676788332,12.531890393708434,13.860495765777813,13.949116795658353,17.172939311852726
10,0.001,15.03364774598333,13.149854877266865,15.036340209853854,15.915821280884632,20.7182164085379,17.645200659742162,8.493527351166138,9.700394739145903,55.190784054876374,11.495455974956883,12.686161620698863,12.817926311725865,15.6314425662012
