,Increment_Values,image0light1,image0light2,image1light1,image1light2,image2light2,image4light4,image5light1,image6light1,image6light2,image7light2,image8light2,image8light4,image9light4
0,-0.01,18.472716708591502,19.880085119840718,18.561965601260475,30.122260505621117,44.20303052825695,35.00632168748149,9.870070088118046,11.855265006744071,136.6777298416923,23.235916408099897,26.27385097185363,23.49897680183708,30.27476857549059
1,-0.008,17.803844069077183,18.09362738751104,17.89863974226161,26.815752827337,38.97179065521831,31.118085634620098,9.552580203150821,11.323340882244528,114.70804854293766,20.756590777873736,23.311361490741962,21.102670506170607,27.08376570663091
2,-0.006,17.659875317927614,17.835909224122265,17.758392751909636,26.364792605197014,38.31067261239512,30.73679050211253,9.507604178640705,11.321727749518182,113.43518719436783,20.320351010854406,23.31802583255074,20.9310346942873,26.796900840495343
3,-0.004,17.555353926230154,17.6279340268673,17.55421163352114,26.054657074185762,37.796717936929326,30.517604516198592,9.404564950351022,11.162833823454086,113.37690949550812,19.93873891955761,22.451093264966175,20.651791981177276,26.45363395711606
4,-0.002,16.946873588213823,16.17733750084084,16.937317579501766,23.203253704357234,33.04803164708145,27.03916170191842,9.160709925527062,10.784369174212312,95.65788480471971,17.73943176888056,20.2052869273368,18.53761850556287,23.585545408267798
5,0.0,16.751015000608724,16.086190287900816,16.738491530866785,22.938089762946266,32.85835822378937,26.73181191567014,9.131565441155226,10.673574573632012,95.3818498346595,17.3076736454764,19.629489261646548,18.300838801075145,23.38626558137607
6,0.002,16.612441267556743,15.977687116358787,16.719196895344297,22.58304784717934,32.29816030492478,26.521557014352126,9.083072297702687,10.592736041602109,94.17102508232206,17.058509829065027,19.152009160630413,18.095305407052074,23.049442010274344
7,0.004,16.4751928628994,15.680338628975655,16.551341116147835,22.504304735762886,32.20171485011258,26.0324657952735,9.000540522181462,10.53494440141414,93.3913022445563,16.809287815217196,19.382823775123647,17.78008234901818,22.742531817375713
8,0.006,16.005734054889178,14.522385859920105,15.903399876482807,19.891155940034732,28.01468970606706,23.118976569680175,8.741354255355622,10.165425062579219,79.92547125848971,14.89022320829713,16.589373565417187,15.911474574864686,20.283956797461315
9,0.008000000000000002,15.876780200337954,14.421453523452092,15.813099248357279,19.635285990262865,27.58872511763134,22.840496864877853,8.707369398228227,10.018104994338042,79.20330911460114,14.633583273759795,16.437482548725704,15.779150513180875,19.97072144069418
10,0.01,15.72704086230473,14.261466074447688,15.720102314035373,19.39485068717571,27.313415794941278,22.497942184483186,8.656213065032965,9.996747050349889,78.22151184360796,14.4690010172651,16.00784042547053,15.573694479594662,19.73266480010592
