,Increment_Values,image0light1,image0light2,image1light1,image1light2,image2light2,image4light4,image5light1,image6light1,image6light2,image7light2,image8light2,image8light4,image9light4
0,-50.0,16.75930315097028,15.987481378312017,16.770496513720946,22.896648606696438,32.618881929468614,26.73921448073872,9.16004121160448,10.711216530263634,94.67504742366614,17.30345694782906,19.47944995045899,18.313070631167136,23.26201342263759
1,-40.0,16.771913199478455,15.959495526572685,16.800022272022588,22.889952235979443,32.67467502471103,26.717211087003477,9.152746453680644,10.681384943706822,94.5426371116841,17.262618224748444,19.946400292023753,18.240791286228283,23.30456282459967
2,-30.0,16.727108582471715,15.968870604049414,16.844266826575307,22.863086186650573,32.33235141799829,26.688201843962506,9.120915977937004,10.683258168775453,94.60434097896588,17.283585763211175,19.592596376624872,18.243293506899303,23.233207492486898
3,-20.0,16.768725980965208,16.090573332606883,16.79745962561341,22.91760666789735,32.490936609563555,26.771078766829095,9.134556522978153,10.737800286139382,95.01250091859619,17.471836939198084,19.671423175501324,18.32752803016848,23.30223710219856
4,-10.0,17.336930856556787,17.2564429182269,17.327846126919976,25.419227792441575,36.88570292553669,29.75743778796046,9.271201440234888,11.051992529424737,110.91866607552625,19.41527514532435,21.906168194539976,20.09147992890976,25.82451829171778
5,0.0,16.751015000608724,16.086190287900816,16.738491530866785,22.938089762946266,32.85835822378937,26.73181191567014,9.131565441155226,10.673574573632012,95.3818498346595,17.3076736454764,19.629489261646548,18.300838801075145,23.38626558137607
6,10.0,17.30726008704826,17.29403745072663,17.284769148965548,25.652936985875094,37.185389997779716,29.739091957881776,9.284960442614487,10.992119478596214,111.29358993613486,19.42779963755376,21.95269298231177,20.10587077897844,25.838532802826517
7,20.0,16.75092689809423,16.115719245956285,16.728986493324605,22.966463867466807,33.08677727038711,26.813874223531126,9.084332131903187,10.696340438673657,95.19590396481165,17.43101957796178,19.65505781849926,18.214649741239867,23.34033203382131
8,30.0,17.273086352781345,17.39999287682838,17.319203814234555,25.676873806900364,37.08943459750654,29.95808205074862,9.225703013657947,11.009938275184172,111.65074822850309,19.443681327092655,22.077056498826344,20.102185141257138,25.916146315540818
9,40.0,17.23888424682137,17.380174868178266,17.314680437237207,25.4405268535035,37.047276364817655,29.890476968576593,9.236449817467806,10.97161563011969,111.2283531690166,19.416738448974808,21.929168209351648,20.12178515625522,25.990085515485724
10,50.0,17.346700285787968,17.463689903462615,17.348086251713113,25.545747506114626,37.43203554455674,29.932023818148885,9.240194720169038,11.00061683923244,111.67999797240859,19.647607069460715,22.40803918969708,20.104435335077106,25.89653404245411
