,Increment_Values,image0light1,image0light2,image1light1,image1light2,image2light2,image4light4,image5light1,image6light1,image6light2,image7light2,image8light2,image8light4,image9light4
0,-50.0,95.75870310603847,256.739455145977,87.06767930438984,153.53330362630754,137.77012239737456,141.89499685907418,24.699534895540065,37.0083980820557,181.53438481210614,147.1393838745774,172.5381923739122,187.37469974047116,154.44199401922037
1,-40.0,42.16759555597702,1202.9523948991682,39.92177183155414,286.79471673374246,191.3483251833073,240.6307272066024,15.242767462554456,21.091734542323042,203.78273634907552,275.81214619333826,447.46130870226455,1173.067158080663,331.40812595714686
2,-30.0,23.179019775362946,130.30566783111774,22.591499446368832,1088.6832592221901,435.87136452538743,1065615903065.4713,9.601680365112642,13.214274467109236,247.68007776334133,1047.6703633527707,339.464215654304,178.04368313535593,503.886063108841
3,-20.0,12.587383414139376,47.827322217876805,12.12754650859538,107.03997144816296,300.16147448366695,124.96636479319362,5.656860452132013,7.601821159501896,422.9527442921317,102.6315310118481,77.6285551719836,55.42621236109574,86.31475265822056
4,-10.0,5.630598337453519,17.617386262160522,5.474563586627892,31.192117866790294,53.457587480378464,33.60630470910195,2.6291882925302374,3.5266042795992023,454.4025693885355,30.079370243557168,25.262964951591574,19.204095522103163,26.315567501096297
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10.0,3.4096451423548415,9.228082244786076,3.3387687393607934,13.407044974888093,18.840729740366886,13.76676453642581,1.849430780777829,2.3125339529387614,52.24158907723723,12.68477671443968,11.488410383232857,9.366327255541899,11.869033035933713
7,20.0,6.1008745908436905,15.280697144651628,5.934882262806518,21.496681222740516,29.551882982147404,22.285421781458194,3.4332887977307087,4.137231598466666,74.88889360528971,20.76767395652174,18.95401993847908,15.675493761949896,19.324173935892826
8,30.0,8.504856496127152,20.41026769107055,8.423678498464948,28.035703646307503,37.541424723158485,28.843882039428195,4.918722968519755,5.941683234011254,88.60092795652658,26.723206265308654,24.79996396388472,20.73339825544093,25.241269451030693
9,40.0,9.921695444519893,23.19062640568715,9.900861726404973,31.43888891374383,41.37136380559025,32.179530711635586,5.8574924416507255,6.998755024460581,94.99351178087822,30.100020048601994,28.082892859928844,23.45623133748432,28.355686342366315
10,50.0,11.551435362316164,26.249837459002137,11.518523433651863,34.9032035794042,45.42727961912045,35.75932702124446,6.960267149102374,8.308880772593636,101.17191401189898,33.465781908265335,31.423615170981467,26.43079862884366,31.62500737520277
