timestamp,longitude,latitude,altitude
1725077273940.614,0.0,0.0,0
1725077275200.1619,32.881713483333336,-117.23394056666666,194.427
1725077276812.1418,32.881709316666665,-117.23389238333333,200.846
1725077278071.825,32.88170901666667,-117.23388493333333,None
1725077279332.0461,0.0,0.0,None
1725077280590.719,0.0,0.0,None
1725077281848.9949,0.0,0.0,None
1725077283127.834,32.88171221666666,-117.23387941666667,201.417
1725077284688.355,32.88171405,-117.2338684,201.417
1725077285965.841,32.88171381666667,-117.23386506666667,201.417
1725077287321.542,32.881714466666665,0.0,201.892
1725077288595.163,32.88171655,-117.23385405,202.897
1725077289872.9219,32.88171655,-117.23385405,202.897
1725077291151.0671,32.88171655,-117.23385405,202.897
1725077292473.692,32.8817169,-117.23384895,203.353
1725077294037.832,32.8817193,-117.2338319,204.741
1725077295316.059,32.88172168333333,-117.23382776666666,204.897
1725077296594.9211,32.881724016666666,-117.23382078333333,205.095
1725077297873.269,32.881724016666666,-117.23382078333333,205.095
1725077299150.768,32.881724016666666,-117.23382078333333,205.095
1725077300429.133,32.88172503333333,-117.23381736666667,204.877
1725077301708.4019,32.88172495,-117.23381861666667,204.566
1725077302990.326,32.88172468333333,-117.23381548333333,204.249
1725077304269.037,0.0,0.0,None
1725077305548.299,32.881724766666665,-117.23381446666667,None
1725077306826.178,32.88172478333333,-117.23381721666667,202.934
1725077308104.0361,32.88172478333333,-117.23381721666667,202.934
1725077309382.088,32.881724516666665,0.0,None
1725077310660.402,32.88166881666667,-117.2339041,None
1725077311944.3381,32.88166881666667,-117.2339041,None
1725077313224.556,32.88166881666667,-117.2339041,None
1725077314503.294,32.88166005,-117.233929,177.428
1725077315781.7422,32.88165721666667,0.0,None
1725077317060.8809,32.88165721666667,-117.23394015,None
1725077318340.878,32.8816644,-117.23395331666667,177.035
1725077319619.6858,0.0,0.0,176.865
1725077320897.0571,32.881641083333335,-117.2339953,176.769
1725077322175.017,32.881641083333335,-117.2339953,176.769
1725077323453.9531,32.881641083333335,-117.2339953,176.769
1725077324732.736,32.88161291666667,-117.23401136666666,176.824
1725077326293.731,32.8816054,-117.23399306666667,176.142
1725077327571.533,32.88159521666667,-117.23400573333333,176.074
1725077328850.024,32.881560783333335,-117.23397235,175.218
1725077330129.52,32.881560783333335,-117.23397235,175.218
1725077331408.308,0.0,0.0,175.218
1725077332687.235,32.88154295,-117.2339547,174.475
1725077333968.369,32.8815366,-117.23394695,174.021
1725077335249.337,32.881538866666666,-117.2339307,173.823
1725077336527.533,32.88153388333333,-117.2339333,None
1725077337805.878,0.0,0.0,None
1725077339084.046,0.0,0.0,None
1725077340360.803,0.0,0.0,None
1725077341639.8462,32.88148825,-117.23390813333333,173.106
1725077342917.9731,32.88145735,-117.23389226666667,None
1725077344198.817,0.0,0.0,None
1725077345477.149,32.88145835,-117.23387496666666,None
1725077346755.675,32.88145241666667,-117.2338823,171.365
1725077348035.08,32.88144691666667,-117.2338829,171.204
1725077349312.939,32.88144691666667,-117.2338829,171.204
1725077350592.1208,0.0,0.0,None
1725077351870.052,32.881432716666666,-117.23388251666667,None
1725077353150.487,32.88141161666667,-117.23388545,170.922
1725077354711.0022,32.88137715,-117.23389171666666,170.082
1725077355989.1519,32.88136065,-117.23392005,169.44
1725077357268.061,32.88136065,-117.23392005,169.44
1725077358546.688,32.88136065,-117.23392005,169.44
1725077359824.775,0.0,0.0,169.102
1725077361102.901,32.8813444,-117.2339455,169.126
1725077362384.094,32.88134086666667,-117.2339646,168.997
1725077363665.492,0.0,0.0,None
1725077364943.1309,32.88132475,-117.2340755,168.746
1725077366220.471,32.88132475,-117.2340755,168.746
1725077367497.853,0.0,0.0,None
1725077368775.104,32.88131153333333,-117.23409173333333,None
1725077370052.199,32.881296,-117.23410761666666,168.724
1725077371330.342,0.0,0.0,168.704
1725077372608.789,0.0,0.0,None
1725077373888.611,0.0,0.0,None
1725077375166.2158,0.0,0.0,None
1725077376199.502,0.0,0.0,None
1725077377457.7178,32.88118548333333,-117.23395831666667,None
1725077378746.461,32.88117808333333,-117.23395043333333,None
1725077380035.135,32.881183666666665,0.0,161.92
1725077381317.53,0.0,0.0,161.632
1725077382596.383,32.8811893,-117.2339553,161.52
1725077383874.733,32.88118548333333,-117.2339574,161.424
1725077385155.264,32.88118548333333,-117.2339574,161.424
1725077386434.425,32.88118548333333,0.0,161.424
1725077387712.6501,32.88115766666667,-117.23391105,160.792
1725077388991.4392,32.88114758333333,-117.2339004,160.707
1725077390269.9722,32.88114651666667,-117.23388398333333,160.498
1725077392121.373,32.88113795,-117.23387821666667,160.498
1725077393405.415,32.88113795,-117.23387821666667,160.498
1725077394684.976,32.88112795,-117.2338795,160.173
1725077395964.987,32.881120583333335,-117.2338775,160.105
1725077397526.712,32.88111393333333,-117.2338687,160.105
1725077398809.377,32.88109841666667,-117.23387128333333,160.105
1725077400132.128,32.881090533333335,-117.23388025,159.807
1725077401418.168,32.881090533333335,-117.23388025,159.807
1725077402690.781,32.8810883,0.0,None
1725077403968.173,32.8810883,-117.23388716666666,None
1725077405325.8171,32.88108286666667,-117.23388693333334,None
1725077406613.174,32.88106871666667,-117.23388643333334,159.761
1725077407888.21,0.0,0.0,159.766
1725077409166.42,32.88104178333333,-117.23388995,159.755
1725077410562.112,32.88104178333333,-117.23388995,159.755
1725077411843.882,32.88104178333333,-117.23388995,159.755
1725077413124.099,32.88101455,0.0,159.673
1725077414405.152,32.8810007,-117.23388353333333,159.777
1725077415735.142,32.88099435,-117.23389248333334,159.792
1725077417020.8472,32.88099208333333,-117.23390353333333,159.783
1725077418300.7131,32.8809873,-117.23387585,None
1725077419579.605,32.8809873,-117.23387585,None
