Time (s),Bulb Response Voltage (V),Source Voltage (V)
9e-05,1.70265077,0.2867588
0.0001,1.70466082,0.33701006
0.00011,1.75089197,0.2867588
0.00011999999999999999,1.69662062,0.13600503
0.00013000000000000002,1.72677137,0.33701006
0.00014,1.73280152,0.43751257
0.00015,1.69461057,0.38726131
0.00016,1.72878142,0.13600503
0.00016999999999999999,1.71672112,0.53801508
0.00018,1.73280152,0.6385175999999999
0.00018999999999999998,1.69662062,0.58826634
0.0002,1.72074122,0.33701006
0.00021,1.74084172,0.73902011
0.00022,1.70466082,0.53801508
0.00022999999999999998,1.70265077,0.53801508
0.00023999999999999998,1.74486182,0.53801508
0.00025,1.69059047,0.68876885
0.00026000000000000003,1.69662062,0.53801508
0.00027,1.73682162,0.88977388
0.00028,1.69662062,0.53801508
0.00029,1.71873117,0.58826634
0.0003,1.73280152,0.73902011
0.00031,1.73883167,0.73902011
0.00032,1.72074122,0.73902011
0.00033,1.69863067,0.73902011
0.00033999999999999997,1.72074122,0.94002514
0.00035,1.71873117,0.94002514
0.00036,1.71270102,0.94002514
0.00037,1.70265077,0.94002514
0.00037999999999999997,1.72476132,1.14103016
0.00039,1.68858042,1.14103016
0.0004,1.72878142,1.14103016
0.00041,1.72074122,1.29178393
0.00042,1.69662062,1.14103016
0.00043,1.71069097,1.04052765
0.00044,1.69662062,1.14103016
0.00045,1.68858042,1.14103016
0.00045999999999999996,1.72074122,1.14103016
0.00047000000000000004,1.71873117,1.29178393
0.00047999999999999996,1.68054022,1.34203519
0.00049,1.70064072,1.19128142
0.0005,1.71270102,1.34203519
0.0005099999999999999,1.73883167,1.54304022
0.0005200000000000001,1.68858042,1.54304022
0.00053,1.72677137,1.49278896
0.00054,1.69260052,1.54304022
0.00055,1.72074122,1.54304022
0.00056,1.69662062,1.54304022
0.00057,1.67250001,1.54304022
0.00058,1.71270102,1.64354273
0.00059,1.69260052,1.74404524
0.0006,1.72074122,1.74404524
0.00061,1.71873117,1.74404524
0.00062,1.68456032,1.74404524
0.00063,1.70868092,1.7942965
0.00064,1.67250001,1.94505027
0.00065,1.71471107,1.94505027
0.00066,1.69662062,2.04555278
0.00067,1.67451006,1.94505027
0.0006799999999999999,1.71270102,2.34706032
0.0006900000000000001,1.67250001,1.94505027
0.0007,1.70466082,2.1460553
0.0007099999999999999,1.71471107,2.1460553
0.00072,1.72074122,2.1460553
0.00073,1.69863067,2.1460553
0.00074,1.72074122,2.24655781
0.00075,1.69662062,2.19630655
0.0007599999999999999,1.68858042,2.34706032
0.0007700000000000001,1.70064072,2.34706032
0.00078,1.71672112,2.44756284
0.00079,1.71471107,2.49781409
0.0008,1.70466082,2.54806535
0.00081,1.69662062,2.54806535
0.00082,1.70466082,2.54806535
0.0008300000000000001,1.70466082,2.54806535
0.00084,1.67250001,2.54806535
0.00085,1.72275127,2.69881912
0.00086,1.71672112,2.64856786
0.0008699999999999999,1.68858042,2.74907038
0.00088,1.72074122,2.74907038
0.0008900000000000002,1.68456032,2.79932163
0.0009,1.72878142,2.84957289
