Time,Intensity,Voltage
0.0001,1.72476132,0.33701006
0.00011,1.73481157,0.18625629
0.00011999999999999999,1.72878142,0.33701006
0.00013000000000000002,1.72275127,0.33701006
0.00014,1.69260052,0.33701006
0.00015,1.72275127,0.48776383
0.00016,1.72074122,0.53801508
0.00016999999999999999,1.70466082,0.53801508
0.00018,1.69260052,0.53801508
0.00018999999999999998,1.69863067,0.38726131
0.0002,1.72878142,0.73902011
0.00021,1.69461057,0.48776383
0.00022,1.70466082,0.6385175999999999
0.00022999999999999998,1.70667087,0.58826634
0.00023999999999999998,1.72074122,0.73902011
0.00025,1.71069097,0.6385175999999999
0.00026000000000000003,1.72074122,0.73902011
0.00027,1.71270102,0.73902011
0.00028,1.72074122,0.94002514
0.00029,1.71270102,0.73902011
0.0003,1.72476132,0.83952262
0.00031,1.70868092,0.73902011
0.00032,1.74486182,0.73902011
0.00033,1.68054022,0.78927137
0.00033999999999999997,1.72878142,0.94002514
0.00035,1.74486182,0.73902011
0.00036,1.73682162,0.94002514
0.00037,1.69260052,0.83952262
0.00037999999999999997,1.74084172,1.04052765
0.00039,1.73079147,1.09077891
0.0004,1.72074122,1.14103016
0.00041,1.69662062,0.99027639
0.00042,1.72878142,1.14103016
0.00043,1.74285177,1.19128142
0.00044,1.70466082,1.34203519
0.00045,1.72677137,1.29178393
0.00045999999999999996,1.69260052,1.34203519
0.00047000000000000004,1.71270102,1.19128142
0.00047999999999999996,1.73682162,1.34203519
0.00049,1.71672112,1.19128142
0.0005,1.68054022,1.34203519
0.0005099999999999999,1.72074122,1.49278896
0.0005200000000000001,1.74486182,1.34203519
0.00053,1.70265077,1.54304022
0.00054,1.69662062,1.54304022
0.00055,1.72275127,1.54304022
0.00056,1.68054022,1.54304022
0.00057,1.69461057,1.74404524
0.00058,1.71270102,1.74404524
0.00059,1.68255027,1.7942965
0.0006,1.72074122,1.74404524
0.00061,1.74285177,1.7942965
0.00062,1.72878142,1.84454776
0.00063,1.69059047,1.74404524
0.00064,1.68858042,1.74404524
0.00065,1.69461057,2.1460553
0.00066,1.70466082,2.04555278
0.00067,1.68657037,2.1460553
0.0006799999999999999,1.71270102,2.1460553
0.0006900000000000001,1.68255027,2.1460553
0.0007,1.69662062,2.24655781
0.0007099999999999999,1.69260052,2.19630655
0.00072,1.68054022,2.34706032
0.00073,1.69863067,2.1460553
0.00074,1.70466082,2.1460553
0.00075,1.68858042,2.34706032
0.0007599999999999999,1.72878142,2.34706032
0.0007700000000000001,1.70868092,2.34706032
0.00078,1.68858042,2.54806535
0.00079,1.66445981,2.54806535
0.0008,1.71270102,2.54806535
0.00081,1.72677137,2.49781409
0.00082,1.69260052,2.64856786
0.0008300000000000001,1.71471107,2.54806535
0.00084,1.67250001,2.54806535
0.00085,1.69461057,2.74907038
0.00086,1.67250001,2.74907038
0.0008699999999999999,1.68657037,2.74907038
0.00088,1.68054022,2.9500754000000002
0.0008900000000000002,1.71471107,2.9500754000000002
0.0009,1.68054022,2.84957289
0.00091,1.70667087,2.9500754000000002
0.0009199999999999999,1.66445981,2.9500754000000002
0.00093,1.67652011,2.9500754000000002
0.0009400000000000001,1.69260052,2.9500754000000002
0.00095,1.69461057,3.00032666
0.0009599999999999999,1.67250001,3.15108043
0.0009699999999999999,1.67853016,3.10082917
0.00098,1.71672112,3.05057792
0.00099,1.68255027,3.15108043
0.001,1.68054022,3.35208546
0.00101,1.67048996,3.20133169
