Time,Intensity,Voltage
0.00013000000000000002,3.5015703,0.48776383
0.00014,3.49956025,0.43751257
0.00015,3.50760045,0.48776383
0.00016,3.51966076,0.53801508
0.00017,3.51162056,0.48776383
0.00018,3.48347985,0.73902011
0.00019,3.49554015,0.53801508
0.0002,3.51966076,0.53801508
0.00021,3.49554015,0.58826634
0.00022,3.49152005,0.53801508
0.00023,3.48951,0.73902011
0.00024,3.50358035,0.53801508
0.00025,3.48749995,0.58826634
0.00026000000000000003,3.50358035,0.6385175999999999
0.00027,3.4935301,0.68876885
0.00028,3.46337935,0.73902011
0.00029,3.4814698,0.88977388
0.0003,3.48347985,0.83952262
0.00031,3.47945975,0.88977388
0.00032,3.47141955,0.73902011
0.00033,3.47141955,0.73902011
0.00034,3.48347985,0.94002514
0.00035,3.4734296,0.94002514
0.00036,3.47945975,0.94002514
0.00037,3.4734296,0.94002514
0.00038,3.47543965,0.94002514
0.00039,3.46739945,1.14103016
0.0004,3.46337935,1.14103016
0.00041,3.48749995,1.29178393
0.00042,3.46739945,1.24153268
0.00043,3.4734296,1.34203519
0.00044,3.47141955,1.34203519
0.00045,3.45935925,1.19128142
0.00046,3.46739945,1.4425377
0.00047,3.48749995,1.34203519
0.00048,3.47141955,1.54304022
0.00049,3.4854899,1.49278896
0.0005,3.44327885,1.24153268
0.0005099999999999999,3.4774497,1.49278896
0.0005200000000000001,3.48749995,1.54304022
0.00053,3.4493089999999995,1.54304022
0.00054,3.47945975,1.64354273
0.00055,3.43523865,1.69379399
0.00056,3.45533915,1.74404524
0.00057,3.4613693,1.69379399
0.00058,3.45131905,1.64354273
0.00059,3.47141955,1.74404524
0.0006,3.45533915,1.54304022
0.00061,3.4533291,1.94505027
0.00062,3.44729895,1.94505027
0.00063,3.4292085,1.84454776
0.00064,3.43121855,1.94505027
0.00065,3.45533915,2.09580404
0.00066,3.43925875,2.1460553
0.00067,3.4452888999999995,2.19630655
0.0006799999999999999,3.47141955,2.1460553
0.0006900000000000001,3.4533291,2.29680907
0.0007,3.43925875,2.24655781
0.0007099999999999999,3.44729895,2.34706032
0.00072,3.45533915,2.34706032
0.00073,3.44327885,2.34706032
0.00074,3.42317834,2.24655781
0.00075,3.44729895,2.34706032
0.0007599999999999999,3.43925875,2.54806535
0.0007700000000000001,3.42116829,2.34706032
0.00078,3.42719845,2.44756284
0.00079,3.40307784,2.59831661
0.0008,3.45533915,2.54806535
0.00081,3.4493089999999995,2.69881912
0.00082,3.41513814,2.64856786
0.0008300000000000001,3.41111804,2.54806535
0.00084,3.43925875,2.74907038
0.00085,3.42719845,2.74907038
0.00086,3.41111804,2.74907038
0.0008699999999999999,3.43523865,2.79932163
0.00088,3.43121855,2.74907038
0.0008900000000000002,3.44729895,2.89982415
0.0009,3.43523865,2.9500754
0.00091,3.4251884,3.10082917
0.00092,3.43121855,2.9500754
0.00093,3.42317834,2.9500754
0.00094,3.42719845,2.9500754
0.00095,3.4251884,2.9500754
0.00096,3.40709794,3.15108043
0.00097,3.4332286,3.15108043
0.00098,3.42317834,3.05057792
0.00099,3.40508789,3.15108043
0.001,3.40709794,3.35208546
0.00101,3.39905774,3.40233671
0.00102,3.41111804,3.25158294
0.00103,3.39101754,3.20133169
0.00104,3.39101754,3.35208546
0.00105,3.41915824,3.3018342000000005
0.00106,3.41111804,3.55309048
0.00107,3.42116829,3.35208546
0.00108,3.40709794,3.35208546
0.00109,3.41111804,3.50283923
0.0011,3.38297734,3.35208546
0.00111,3.39101754,3.55309048
0.00112,3.39101754,3.75409551
0.00113,3.4251884,3.70384425
0.00114,3.41513814,3.653593
0.00115,3.41714819,3.60334174
0.00116,3.40709794,3.55309048
0.00117,3.39704769,3.70384425
0.00118,3.39503764,3.653593
0.00119,3.39101754,3.653593
0.0012,3.39905774,3.75409551
0.00121,3.39704769,3.75409551
0.00122,3.40307784,3.85459802
0.00123,3.40508789,3.90484928
0.00124,3.39101754,3.95510054
0.00125,3.39503764,4.10585431
0.00126,3.37895724,3.95510054
0.00127,3.40709794,3.95510054
0.00128,3.40709794,3.95510054
0.00129,3.37895724,4.00535179
0.0013,3.39101754,4.05560305
0.00131,3.40307784,4.15610556
0.00132,3.36689694,3.95510054
0.00133,3.40307784,4.10585431
0.00134,3.39101754,4.15610556
0.00135,3.37895724,4.15610556
0.00136,3.40709794,4.15610556
0.00137,3.39302759,4.20635682
0.0013800000000000002,3.40307784,4.25660808
0.00139,3.36890699,4.15610556
0.0014,3.36689694,4.15610556
0.00141,3.39101754,4.35711059
0.0014199999999999998,3.38297734,4.35711059
0.00143,3.37091704,4.35711059
0.00144,3.39905774,4.35711059
0.00145,3.36488689,4.50786436
0.00146,3.37895724,4.4576131
0.00147,3.36488689,4.40736185
0.00148,3.36689694,4.35711059
0.00149,3.37292709,4.70886939
0.0015,3.37493714,4.4576131
0.00151,3.38096729,4.75912064
0.00152,3.36689694,4.75912064
0.00153,3.39101754,4.70886939
0.00154,3.41111804,4.75912064
0.00155,3.37292709,4.90987441
0.00156,3.39101754,4.96012567
0.00157,3.38699744,4.65861813
0.00158,3.38297734,4.75912064
0.00159,3.36890699,4.75912064
0.0016,3.36689694,4.75912064
0.00161,3.36488689,4.90987441
0.00162,3.38699744,4.75912064
0.0016300000000000002,3.37895724,4.90987441
0.00164,3.35081654,4.96012567
0.00165,3.37895724,4.96012567
0.0016600000000000002,3.37493714,4.85962316
0.0016699999999999998,3.36086679,4.75912064
0.00168,3.35081654,4.96012567
0.00169,3.35081654,4.96012567
0.0017,3.36287684,5.06062818
0.00171,3.35684669,5.11087944
0.00172,3.38297734,5.1611307
0.00173,3.35885674,5.1611307
0.0017399999999999998,3.37091704,5.26163321
0.00175,3.36086679,5.1611307
0.00176,3.35081654,5.36213572
0.00177,3.36287684,5.1611307
0.00178,3.35483664,5.1611307
0.00179,3.35081654,5.21138195
0.0018,3.35081654,5.36213572
0.00181,3.37694719,5.36213572
0.00182,3.36287684,5.1611307
0.00183,3.35282659,5.21138195
0.00184,3.37493714,5.36213572
0.00185,3.38096729,5.36213572
0.00186,3.36287684,5.36213572
0.00187,3.37091704,5.51288949
0.00188,3.37493714,5.36213572
0.00189,3.37493714,5.56314075
0.0019,3.34679644,5.46263824
0.00191,3.34880649,5.71389452
0.00192,3.35885674,5.56314075
0.00193,3.34478639,5.61339201
0.00194,3.35885674,5.66364326
0.00195,3.36287684,5.56314075
0.00196,3.34277634,5.56314075
0.00197,3.34478639,5.71389452
0.00198,3.35885674,5.86464829
0.00199,3.36689694,5.76414578
0.002,3.35081654,5.76414578
0.00201,3.34277634,5.61339201
0.00202,3.35885674,5.86464829
0.00203,3.36488689,5.76414578
0.00204,3.35885674,5.76414578
0.00205,3.37694719,5.76414578
0.00206,3.36287684,5.9651508
0.00207,3.37091704,5.9651508
0.0020800000000000003,3.33473613,5.9651508
0.00209,3.34277634,6.11590457
0.0021,3.37091704,5.9651508
0.0021100000000000003,3.36890699,6.11590457
0.00212,3.33473613,6.16615583
0.00213,3.33674619,6.16615583
0.00214,3.36287684,6.16615583
0.00215,3.35081654,6.16615583
0.00216,3.33473613,6.16615583
0.00217,3.34679644,6.16615583
0.00218,3.36689694,6.36716086
0.00219,3.34880649,6.21640709
0.0022,3.38297734,6.36716086
0.00221,3.35684669,6.16615583
0.00222,3.37091704,6.36716086
0.00223,3.36488689,6.51791463
0.00224,3.39101754,6.36716086
0.00225,3.38498739,6.51791463
0.0022600000000000003,3.36689694,6.6686684000000005
0.00227,3.35483664,6.51791463
0.00228,3.38297734,6.56816588
0.00229,3.37493714,6.71891965
0.0023,3.36689694,6.56816588
0.00231,3.36689694,6.56816588
0.00232,3.36689694,6.56816588
0.00233,3.37493714,6.76917091
0.00234,3.35885674,6.6686684000000005
0.00235,3.37091704,6.76917091
0.00236,3.37493714,6.56816588
0.00237,3.37895724,6.76917091
0.00238,3.34277634,6.76917091
0.00239,3.34880649,6.91992468
0.0024,3.34277634,6.76917091
0.00241,3.37091704,6.91992468
0.00242,3.35483664,6.86967342
0.00243,3.36689694,6.91992468
0.00244,3.34277634,6.97017594
0.00245,3.33875624,6.97017594
0.00246,3.37493714,7.07067845
0.00247,3.34277634,6.97017594
0.00248,3.35885674,6.97017594
0.00249,3.35684669,6.97017594
0.0025,3.38297734,6.97017594
0.00251,3.34679644,6.97017594
0.00252,3.37493714,6.97017594
0.00253,3.37895724,7.07067845
0.00254,3.37493714,7.17118096
0.00255,3.36086679,7.22143222
0.00256,3.37493714,7.17118096
0.00257,3.37694719,7.02042719
0.0025800000000000003,3.36689694,7.27168348
0.00259,3.37091704,7.17118096
0.0026,3.36689694,7.37218599
0.0026100000000000003,3.35684669,7.37218599
0.00262,3.38699744,7.4726884999999985
0.00263,3.37493714,7.37218599
0.00264,3.36689694,7.37218599
0.00265,3.35081654,7.37218599
0.00266,3.36689694,7.4726884999999985
0.00267,3.38096729,7.57319102
0.00268,3.37493714,7.37218599
0.00269,3.35885674,7.37218599
0.0027,3.37895724,7.57319102
0.00271,3.39101754,7.37218599
0.00272,3.36689694,7.57319102
0.00273,3.38297734,7.57319102
