Time (s),Bulb Response Voltage (V),Source Voltage (V)
0.0001,3.51564066,0.23650754
0.00011,3.51765071,0.33701006
0.00012,3.51162056,0.53801508
0.00013000000000000002,3.50760045,0.43751257
0.00014,3.48749995,0.43751257
0.00015,3.5055904000000004,0.38726131
0.00016,3.50358035,0.53801508
0.00017,3.51162056,0.43751257
0.00018,3.49152005,0.43751257
0.00019,3.4975502,0.73902011
0.0002,3.53574116,0.73902011
0.00021,3.51363061,0.68876885
0.00022,3.49956025,0.73902011
0.00023,3.51363061,0.53801508
0.00024,3.49554015,0.73902011
0.00025,3.49956025,0.6385175999999999
0.00026000000000000003,3.49956025,0.73902011
0.00027,3.52368086,0.73902011
0.00028,3.49554015,0.73902011
0.00029,3.47945975,0.94002514
0.0003,3.50358035,0.73902011
0.00031,3.47945975,0.94002514
0.00032,3.51162056,0.94002514
0.00033,3.47141955,0.83952262
0.00034,3.49554015,1.04052765
0.00035,3.4935301,0.94002514
0.00036,3.48749995,1.14103016
0.00037,3.47141955,1.14103016
0.00038,3.48347985,1.14103016
0.00039,3.48951,1.34203519
0.0004,3.47141955,1.14103016
0.00041,3.4935301,1.19128142
0.00042,3.49152005,1.14103016
0.00043,3.4935301,1.19128142
0.00044,3.50358035,1.54304022
0.00045,3.50358035,1.49278896
0.00046,3.49152005,1.4425377
0.00047,3.47543965,1.39228645
0.00048,3.46337935,1.54304022
0.00049,3.4734296,1.49278896
0.0005,3.46739945,1.54304022
0.0005099999999999999,3.4573492,1.4425377
0.0005200000000000001,3.47141955,1.54304022
0.00053,3.4814698,1.59329147
0.00054,3.48749995,1.84454776
0.00055,3.46337935,1.69379399
0.00056,3.47945975,1.74404524
0.00057,3.4452888999999995,1.74404524
0.00058,3.46337935,1.94505027
0.00059,3.4332286,1.89479901
0.0006,3.43925875,1.74404524
0.00061,3.45131905,1.94505027
0.00062,3.46337935,2.04555278
0.00063,3.4653894,2.09580404
0.00064,3.47945975,2.1460553
0.00065,3.4814698,2.09580404
0.00066,3.44729895,2.1460553
0.00067,3.4412688,2.29680907
0.0006799999999999999,3.47945975,2.34706032
0.0006900000000000001,3.46337935,2.29680907
0.0007,3.45131905,2.34706032
0.0007099999999999999,3.45131905,2.49781409
0.00072,3.44729895,2.34706032
