Time,Intensity,Voltage
0.00023,1.75731161,0.58826634
0.00024,1.76736186,0.73902011
0.00025,1.75329151,0.68876885
0.00026,1.74324126,0.83952262
0.00027,1.76736186,0.78927137
0.00028,1.74324126,0.73902011
0.00029,1.74324126,0.73902011
0.0003,1.74726136,0.94002514
0.00031,1.75731161,0.78927137
0.00032,1.76736186,0.94002514
0.00033,1.74927141,0.99027639
0.00034,1.75932166,1.04052765
0.00035,1.76133171,0.94002514
0.00036,1.75932166,1.14103016
0.00037,1.75329151,1.14103016
0.00038,1.73922116,1.04052765
0.00039,1.73520106,0.99027639
0.0004,1.74324126,1.14103016
0.00041,1.75530156,1.14103016
0.00042,1.74324126,1.14103016
0.00043,1.77741211,1.34203519
0.00044,1.77540206,1.34203519
0.00045,1.76133171,1.54304022
0.00046,1.75932166,1.34203519
0.00047,1.75731161,1.39228645
0.00048,1.75932166,1.54304022
0.00049,1.76133171,1.49278896
0.0005,1.74726136,1.54304022
0.00051,1.75329151,1.54304022
0.00052,1.75128146,1.54304022
0.00053,1.74324126,1.54304022
0.00054,1.74324126,1.54304022
0.00055,1.74525131,1.74404524
0.00056,1.72716086,1.34203519
0.00057,1.72917091,1.69379399
0.00058,1.75128146,1.84454776
0.00059,1.72917091,1.74404524
0.0006,1.73520106,1.94505027
0.00061,1.73319101,1.94505027
0.00062,1.74324126,1.94505027
0.00063,1.74525131,2.04555278
0.00064,1.71912066,2.1460553
0.00065,1.73922116,2.1460553
0.00066,1.73922116,2.04555278
0.00067,1.72716086,2.09580404
0.00068,1.71912066,2.1460553
0.00069,1.72515081,2.19630655
0.0007,1.74324126,2.24655781
0.00071,1.73118096,2.34706032
0.00072,1.72716086,2.34706032
0.00073,1.72515081,2.34706032
0.00074,1.73520106,2.34706032
0.00075,1.72716086,2.49781409
0.00076,1.71912066,2.34706032
0.00077,1.74123121,2.54806535
0.00078,1.73118096,2.54806535
0.00079,1.72314076,2.54806535
0.0008,1.72716086,2.54806535
0.00081,1.72917091,2.39731158
0.00082,1.73520106,2.54806535
0.00083,1.73118096,2.54806535
0.00084,1.72716086,2.74907038
0.00085,1.72515081,2.74907038
0.00086,1.72716086,2.64856786
0.00087,1.71912066,2.79932163
0.00088,1.72716086,2.9500754
0.00089,1.7130905,2.9500754
0.0009,1.70706035,2.84957289
0.00091,1.7050503,2.9500754
0.00092,1.71108045,2.9500754
0.00093,1.71108045,2.9500754
0.00094,1.71108045,3.05057792
0.00095,1.7171106,3.15108043
0.00096,1.72716086,3.15108043
0.00097,1.71912066,3.15108043
0.00098,1.70304025,3.15108043
0.00099,1.72113071,3.10082917
0.001,1.69500005,3.15108043
0.00101,1.72515081,3.20133169
0.00102,1.70706035,3.35208546
0.00103,1.69902015,3.35208546
0.00104,1.71912066,3.55309048
0.00105,1.70304025,3.50283923
0.00106,1.70706035,3.35208546
0.00107,1.7130905,3.40233671
0.00108,1.71912066,3.35208546
0.00109,1.7171106,3.55309048
0.0011,1.70706035,3.55309048
0.00111,1.72314076,3.653593
0.00112,1.72716086,3.55309048
0.00113,1.71108045,3.653593
0.00114,1.70706035,3.75409551
0.00115,1.7171106,3.75409551
0.00116,1.71912066,3.75409551
0.00117,1.70304025,3.75409551
0.00118,1.70706035,3.85459802
0.00119,1.69299,3.60334174
0.0012,1.70304025,3.95510054
0.00121,1.7130905,3.95510054
0.00122,1.68695985,3.85459802
0.00123,1.69902015,3.75409551
0.00124,1.71108045,3.95510054
0.00125,1.7090704,3.80434677
0.00126,1.70706035,3.95510054
0.00127,1.71108045,3.95510054
0.00128,1.70304025,3.95510054
0.00129,1.69097995,4.00535179
0.0013,1.69902015,4.15610556
0.00131,1.6809297,4.30685933
0.00132,1.70304025,3.95510054
0.00133,1.6809297,4.35711059
0.00134,1.70706035,4.25660808
0.00135,1.69097995,4.20635682
0.00136,1.71108045,4.15610556
0.00137,1.6970101,4.30685933
0.00138,1.69500005,4.35711059
0.00139,1.68695985,4.35711059
0.0014,1.67891965,4.35711059
0.00141,1.68293975,4.40736185
0.00142,1.69097995,4.35711059
0.00143,1.67087945,4.50786436
0.00144,1.68695985,4.55811562
0.00145,1.69500005,4.35711059
0.00146,1.69500005,4.55811562
0.00147,1.6809297,4.35711059
0.00148,1.67891965,4.55811562
0.00149,1.67489955,4.40736185
