frame,timestamp
frame1,1724551485264.977
frame2,1724551485860.3289
frame3,1724551486194.32
frame4,1724551486528.5051
frame5,1724551486859.4412
frame6,1724551487191.831
frame7,1724551487595.691
frame8,1724551488003.0688
frame9,1724551488390.992
frame10,1724551488791.46
frame11,1724551489190.702
frame12,1724551489590.454
frame13,1724551489992.1938
frame14,1724551490390.51
frame15,1724551490790.177
frame16,1724551491190.6108
frame17,1724551491591.441
frame18,1724551491989.1611
frame19,1724551492390.395
frame20,1724551492788.959
frame21,1724551493189.408
frame22,1724551493589.753
frame23,1724551493988.141
frame24,1724551494390.5898
frame25,1724551494789.032
frame26,1724551495188.662
frame27,1724551495588.2559
frame28,1724551495988.229
frame29,1724551496387.353
frame30,1724551496787.149
frame31,1724551497188.803
frame32,1724551497586.589
frame33,1724551497986.764
frame34,1724551498387.0088
frame35,1724551498786.336
frame36,1724551499186.1501
frame37,1724551499524.591
frame38,1724551499919.57
frame39,1724551500318.736
frame40,1724551500718.7158
frame41,1724551512580.831
frame42,1724551512981.007
frame43,1724551513380.5251
frame44,1724551513779.338
frame45,1724551514181.718
frame46,1724551514580.707
frame47,1724551514979.491
frame48,1724551515380.9731
frame49,1724551515779.273
frame50,1724551516179.6829
frame51,1724551516578.8381
frame52,1724551516978.6191
frame53,1724551517401.491
frame54,1724551517845.409
frame55,1724551518245.637
frame56,1724551518644.598
frame57,1724551519045.26
frame58,1724551519445.025
frame59,1724551519843.537
frame60,1724551520180.9001
frame61,1724551520578.117
frame62,1724551520976.492
frame63,1724551521380.5251
frame64,1724551521776.408
frame65,1724551522176.685
frame66,1724551522586.421
frame67,1724551522975.6301
frame68,1724551523376.007
frame69,1724551523775.7249
frame70,1724551524175.739
frame71,1724551524574.759
frame72,1724551524975.544
frame73,1724551525374.845
frame74,1724551525774.985
frame75,1724551526175.8062
frame76,1724551526574.021
frame77,1724551526973.9932
frame78,1724551527378.885
frame79,1724551527794.364
frame80,1724551528240.37
frame81,1724551528574.03
frame82,1724551528973.222
frame83,1724551529373.0112
frame84,1724551529707.412
frame85,1724551530105.967
frame86,1724551530439.893
frame87,1724551530839.446
frame88,1724551531239.796
frame89,1724551531640.907
frame90,1724551532038.452
frame91,1724551532438.303
frame92,1724551532839.468
frame93,1724551533238.0012
frame94,1724551533637.772
frame95,1724551534040.053
frame96,1724551534437.296
frame97,1724551534838.208
frame98,1724551535241.062
frame99,1724551535637.176
frame100,1724551536038.186
frame101,1724551536440.047
frame102,1724551536837.2358
frame103,1724551537236.37
frame104,1724551537640.197
frame105,1724551538041.855
frame106,1724551538435.8489
frame107,1724551538770.685
frame108,1724551539168.8198
frame109,1724551539571.1711
frame110,1724551539970.6309
frame111,1724551540368.208
frame112,1724551540768.962
frame113,1724551541167.9749
frame114,1724551541567.665
frame115,1724551541968.461
frame116,1724551542367.712
frame117,1724551542766.9219
frame118,1724551543233.9739
frame119,1724551543635.979
frame120,1724551544034.455
frame121,1724551544433.542
frame122,1724551544834.764
frame123,1724551545232.7559
frame124,1724551545632.7
frame125,1724551546033.042
frame126,1724551546432.134
frame127,1724551546832.816
frame128,1724551547233.073
frame129,1724551547632.123
frame130,1724551548031.464
frame131,1724551548432.813
frame132,1724551548831.705
frame133,1724551549233.016
frame134,1724551549632.077
frame135,1724551550030.7568
frame136,1724551550430.144
frame137,1724551550763.535
frame138,1724551551163.1528
frame139,1724551551497.107
frame140,1724551551896.291
frame141,1724551552230.067
frame142,1724551552629.598
frame143,1724551553029.9229
frame144,1724551553429.1
frame145,1724551553828.8071
frame146,1724551554228.7659
frame147,1724551554628.351
frame148,1724551554961.55
frame149,1724551555294.801
frame150,1724551555629.537
frame151,1724551556027.701
frame152,1724551556361.872
frame153,1724551556761.1401
frame154,1724551557161.115
frame155,1724551557562.635
frame156,1724551557960.418
frame157,1724551558364.93
frame158,1724551558762.145
frame159,1724551559159.854
frame160,1724551559559.8809
frame161,1724551559959.5388
frame162,1724551560359.202
frame163,1724551560694.13
frame164,1724551561092.607
frame165,1724551561429.699
frame166,1724551561825.315
frame167,1724551562160.581
frame168,1724551562558.1729
frame169,1724551562959.428
frame170,1724551563368.078
frame171,1724551563757.575
frame172,1724551564158.216
frame173,1724551564490.674
frame174,1724551564891.7898
frame175,1724551565290.2551
frame176,1724551565623.863
frame177,1724551565956.424
frame178,1724551566292.9968
frame179,1724551566689.976
frame180,1724551567089.4119
frame181,1724551567423.367
frame182,1724551567823.173
frame183,1724551568157.979
frame184,1724551568500.873
frame185,1724551568888.726
frame186,1724551569222.359
frame187,1724551569554.966
frame188,1724551569888.031
frame189,1724551570221.426
frame190,1724551570554.379
frame191,1724551570954.979
frame192,1724551571291.1028
frame193,1724551571687.341
frame194,1724551572021.052
frame195,1724551572354.22
frame196,1724551572687.263
frame197,1724551573026.617
frame198,1724551573420.021
frame199,1724551573820.397
frame200,1724551575352.917
frame201,1724551575753.105
frame202,1724551576152.688
frame203,1724551576552.27
frame204,1724551576887.799
frame205,1724551577284.847
frame206,1724551577684.97
frame207,1724551578019.263
frame208,1724551578418.4019
frame209,1724551578821.571
frame210,1724551579151.229
frame211,1724551579550.489
frame212,1724551579884.619
frame213,1724551580284.342
frame214,1724551580617.917
frame215,1724551580952.502
frame216,1724551581350.024
frame217,1724551581684.3381
frame218,1724551582086.07
frame219,1724551582482.658
frame220,1724551582817.128
frame221,1724551583215.564
frame222,1724551583615.364
frame223,1724551584016.296
frame224,1724551584414.9438
frame225,1724551584816.823
frame226,1724551585217.6199
frame227,1724551585615.447
frame228,1724551586014.552
frame229,1724551586413.8948
frame230,1724551586814.913
frame231,1724551587213.927
frame232,1724551587547.4019
frame233,1724551587946.702
frame234,1724551588347.458
frame235,1724551588746.4832
frame236,1724551589146.6501
frame237,1724551589481.7659
frame238,1724551589880.657
frame239,1724551590212.99
frame240,1724551590545.629
frame241,1724551590878.829
frame242,1724551591215.006
frame243,1724551591545.2458
frame244,1724551591878.998
frame245,1724551592213.5999
frame246,1724551592544.9531
frame247,1724551592878.115
frame248,1724551593211.2478
frame249,1724551593611.075
frame250,1724551593947.321
frame251,1724551594345.413
frame252,1724551594744.159
frame253,1724551595080.338
frame254,1724551595478.5
frame255,1724551595810.635
frame256,1724551596143.7212
frame257,1724551596476.425
frame258,1724551596811.444
frame259,1724551597142.619
frame260,1724551597477.0688
