frame,X,Y,Z,q1,q2,q3,q4,lat,lon
frame43,322.875,0.1875,68.5,0.78411865234375,-0.53167724609375,-0.18084716796875,0.26416015625,0.0,0.0
frame44,318.625,-1.0,70.5,0.764404296875,-0.54547119140625,-0.19158935546875,0.285400390625,0.0,0.0
frame45,317.8125,0.4375,70.6875,0.76104736328125,-0.5372314453125,-0.21417236328125,0.29388427734375,32.88152135,-117.23403945
frame46,315.0625,-0.3125,68.8125,0.76123046875,-0.5242919921875,-0.205078125,0.3167724609375,0.0,0.0
frame47,311.3125,-0.1875,68.75,0.75201416015625,-0.5155029296875,-0.23077392578125,0.33978271484375,0.0,0.0
frame48,308.8125,-1.625,71.125,0.73388671875,-0.53289794921875,-0.23370361328125,0.35040283203125,0.0,0.0
frame49,307.75,-8.6875,73.5625,0.72064208984375,-0.5399169921875,-0.255126953125,0.35223388671875,0.0,0.0
frame50,302.625,-0.3125,77.0625,0.68377685546875,-0.549560546875,-0.29754638671875,0.376708984375,0.0,0.0
frame51,298.625,-3.25,77.625,0.6669921875,-0.55755615234375,-0.28887939453125,0.4010009765625,0.0,0.0
frame52,296.8125,-2.4375,75.75,0.67071533203125,-0.5361328125,-0.29937744140625,0.416015625,0.0,0.0
frame53,289.9375,-1.5,75.1875,0.64910888671875,-0.50897216796875,-0.3365478515625,0.4542236328125,0.0,0.0
frame54,289.8125,-2.8125,76.375,0.64251708984375,-0.52557373046875,-0.32940673828125,0.44989013671875,0.0,0.0
frame55,289.375,-4.0625,75.0625,0.65252685546875,-0.520263671875,-0.3092041015625,0.45599365234375,0.0,0.0
frame56,294.0625,-2.4375,77.6875,0.6527099609375,-0.541259765625,-0.3177490234375,0.42425537109375,0.0,0.0
frame57,295.8125,-5.3125,77.8125,0.65911865234375,-0.56134033203125,-0.2825927734375,0.4130859375,0.0,0.0
frame58,293.6875,-4.3125,72.875,0.67437744140625,-0.5240478515625,-0.28302001953125,0.4364013671875,32.88103035,-117.23343986666667
frame59,289.4375,-1.8125,76.1875,0.6419677734375,-0.51409912109375,-0.34014892578125,0.4559326171875,32.88103035,-117.23343986666667
frame60,287.75,-5.625,74.3125,0.64288330078125,-0.5235595703125,-0.303955078125,0.46923828125,0.0,0.0
frame61,281.0625,-4.875,75.75,0.60980224609375,-0.506103515625,-0.34716796875,0.50146484375,32.88098925,-117.23334883333334
frame62,284.875,-3.8125,76.75,0.62249755859375,-0.5167236328125,-0.3392333984375,0.48004150390625,0.0,0.0
frame63,284.4375,-3.5625,76.6875,0.61993408203125,-0.51611328125,-0.345703125,0.4793701171875,0.0,0.0
frame64,289.375,-1.6875,73.75,0.65765380859375,-0.5003662109375,-0.3275146484375,0.45806884765625,32.8809982,-117.23360201666667
frame65,289.5625,-3.6875,74.375,0.65045166015625,-0.51617431640625,-0.314453125,0.46002197265625,32.88100396666667,-117.23379688333333
frame66,288.3125,-3.5,74.25,0.64654541015625,-0.5150146484375,-0.318603515625,0.4638671875,32.88102595,-117.23390701666666
frame67,287.9375,-4.5,76.25,0.6353759765625,-0.525146484375,-0.32147216796875,0.4659423828125,32.88102833333333,-117.23398281666667
frame68,285.1875,-2.6875,74.6875,0.630859375,-0.499755859375,-0.344970703125,0.48297119140625,32.88102833333333,-117.23398281666667
frame69,276.0,-5.9375,77.25,0.58074951171875,-0.5068359375,-0.366455078125,0.5211181640625,32.88075865,-117.23398343333334
frame70,281.5625,-3.0625,77.3125,0.60455322265625,-0.505126953125,-0.367431640625,0.4942626953125,32.88075825,0.0
frame71,287.1875,-1.6875,72.6875,0.64739990234375,-0.48931884765625,-0.336181640625,0.4779052734375,0.0,0.0
frame72,284.875,-2.25,71.25,0.6436767578125,-0.47607421875,-0.33636474609375,0.495849609375,0.0,0.0
frame73,283.5625,-3.0,72.6875,0.63092041015625,-0.4840087890625,-0.34320068359375,0.49993896484375,32.88072613333333,-117.23396246666667
frame74,285.25,-6.625,72.25,0.64013671875,-0.50799560546875,-0.30255126953125,0.49053955078125,32.88071848333333,-117.23395321666666
frame75,289.3125,-0.5,76.5,0.64031982421875,-0.508056640625,-0.35345458984375,0.45489501953125,32.88071848333333,-117.23395321666666
frame76,281.8125,-6.25,76.375,0.60601806640625,-0.518310546875,-0.33612060546875,0.5010986328125,0.0,0.0
frame77,284.875,-2.75,80.3125,0.60528564453125,-0.53118896484375,-0.36785888671875,0.46490478515625,32.88072986666667,-117.23394193333333
frame78,277.0,-6.1875,77.25,0.584228515625,-0.51165771484375,-0.3590087890625,0.5177001953125,0.0,0.0
frame79,279.75,-3.3125,79.875,0.5865478515625,-0.5146484375,-0.38372802734375,0.493896484375,32.8807479,-117.23392335
frame80,279.625,-3.4375,75.5,0.6063232421875,-0.49090576171875,-0.3636474609375,0.50909423828125,32.88074138333333,0.0
frame81,282.4375,-4.75,78.4375,0.60247802734375,-0.52508544921875,-0.35272216796875,0.4866943359375,32.88074138333333,0.0
frame82,280.0625,-1.125,75.75,0.60247802734375,-0.4744873046875,-0.38720703125,0.51177978515625,32.88074138333333,-117.23391295
frame83,274.375,-3.6875,78.0625,0.56781005859375,-0.4871826171875,-0.3984375,0.53057861328125,0.0,0.0
frame84,275.9375,-3.0,78.375,0.5765380859375,-0.49176025390625,-0.3961181640625,0.51849365234375,0.0,0.0
