frame,yaw,pitch,roll,q0,q1,q2,q3,lat,lon
frame0,-0.08284427983675606,-1.5402313462021473,0.03280561217619851,0.71759033203125,-0.69500732421875,0.04058837890625,-0.018310546875,32.88127625,-117.23438778333333
frame1,1.5754289072718397,-1.5418009215811368,0.03222548643972977,0.49798583984375,-0.49969482421875,-0.48565673828125,0.5162353515625,32.88119858333334,-117.23437953333334
frame2,1.576526761251619,-1.541037807662897,0.03214637990736684,0.4979248046875,-0.49920654296875,-0.4857177734375,0.51666259765625,0.0,0.0
frame3,1.5765267621486754,-1.5409115396544582,0.03226816320060713,0.4979248046875,-0.49920654296875,-0.48565673828125,0.5167236328125,32.8811715,0.0
