frame,timestamp
frame1,1725416451146.438
frame2,1725416451676.392
frame3,1725416452076.746
frame4,1725416452408.556
frame5,1725416452810.232
frame6,1725416453141.8582
frame7,1725416453475.638
frame8,1725416453809.4648
frame9,1725416454141.761
frame10,1725416454478.137
frame11,1725416454808.099
frame12,1725416455141.4832
frame13,1725416455477.0762
frame14,1725416455808.436
frame15,1725416456141.012
frame16,1725416456488.2952
frame17,1725416456807.949
frame18,1725416457139.831
frame19,1725416457475.42
frame20,1725416457807.7139
frame21,1725416458141.229
frame22,1725416458472.506
frame23,1725416458806.958
frame24,1725416459138.9949
frame25,1725416459473.461
frame26,1725416459805.926
frame27,1725416460139.23
frame28,1725416460471.771
frame29,1725416460806.5642
frame30,1725416461139.124
frame31,1725416461484.762
frame32,1725416461805.746
frame33,1725416462138.268
frame34,1725416462471.417
frame35,1725416462804.512
frame36,1725416463138.378
frame37,1725416463470.884
frame38,1725416463804.8079
frame39,1725416464139.026
frame40,1725416464470.064
frame41,1725416464804.461
frame42,1725416465136.082
frame43,1725416465470.772
frame44,1725416465802.688
frame45,1725416466139.263
frame46,1725416466474.154
frame47,1725416466802.628
frame48,1725416467137.971
frame49,1725416467471.127
frame50,1725416467802.433
frame51,1725416468135.4612
frame52,1725416468469.1729
frame53,1725416468802.137
frame54,1725416469134.676
frame55,1725416469468.105
frame56,1725416469802.302
frame57,1725416470135.2488
frame58,1725416470467.5142
frame59,1725416470802.157
frame60,1725416471133.1602
frame61,1725416471469.692
frame62,1725416471813.4092
frame63,1725416472201.293
frame64,1725416472533.284
frame65,1725416472866.005
frame66,1725416473199.863
frame67,1725416473532.382
frame68,1725416473867.579
frame69,1725416474198.574
frame70,1725416474532.87
frame71,1725416474865.081
frame72,1725416475200.156
frame73,1725416475531.379
frame74,1725416475865.243
frame75,1725416476197.937
frame76,1725416476531.112
frame77,1725416476864.2212
frame78,1725416477197.374
frame79,1725416477535.701
frame80,1725416477864.879
frame81,1725416478197.582
frame82,1725416478531.8389
frame83,1725416478864.54
frame84,1725416479196.499
frame85,1725416479530.4812
frame86,1725416479863.977
frame87,1725416480196.507
frame88,1725416480529.106
frame89,1725416480862.566
frame90,1725416481196.561
frame91,1725416481528.638
frame92,1725416481864.5771
frame93,1725416482215.3699
frame94,1725416482529.253
frame95,1725416482861.563
frame96,1725416483195.489
frame97,1725416483529.265
frame98,1725416483861.29
frame99,1725416484195.916
frame100,1725416484530.584
frame101,1725416484861.84
frame102,1725416485193.6619
frame103,1725416485527.015
frame104,1725416485864.64
frame105,1725416486193.511
frame106,1725416486527.052
frame107,1725416486860.496
frame108,1725416487194.648
frame109,1725416487526.767
frame110,1725416487860.252
frame111,1725416488194.498
frame112,1725416488526.308
frame113,1725416488862.491
frame114,1725416489191.884
frame115,1725416489525.799
frame116,1725416489858.289
frame117,1725416490192.02
frame118,1725416490525.971
frame119,1725416490859.459
frame120,1725416497459.2742
frame121,1725416497788.823
frame122,1725416498122.144
frame123,1725416498454.75
frame124,1725416502852.5369
frame125,1725416503189.529
frame126,1725416503520.2488
frame127,1725416509116.893
frame128,1725416509582.7998
frame129,1725416509917.36
frame130,1725416510249.974
frame131,1725416510582.339
frame132,1725416510915.657
frame133,1725416511249.1528
frame134,1725416511582.457
frame135,1725416511915.125
frame136,1725416512249.878
frame137,1725416512581.811
frame138,1725416512914.669
frame139,1725416513248.016
frame140,1725416513581.42
frame141,1725416513919.143
frame142,1725416514247.204
frame143,1725416514584.469
frame144,1725416514914.973
frame145,1725416515246.9531
frame146,1725416515580.3472
frame147,1725416515914.5762
frame148,1725416516246.6272
frame149,1725416516579.5332
frame150,1725416516913.449
frame151,1725416517247.192
frame152,1725416517579.437
frame153,1725416517912.092
frame154,1725416518246.3
frame155,1725416518578.9421
frame156,1725416518989.9868
frame157,1725416519311.8132
frame158,1725416519645.641
frame159,1725416519979.385
frame160,1725416520312.021
frame161,1725416520644.3901
frame162,1725416520977.716
frame163,1725416521312.061
frame164,1725416521644.084
frame165,1725416521977.149
frame166,1725416522310.2979
frame167,1725416522643.454
frame168,1725416522976.9038
frame169,1725416523309.906
frame170,1725416523642.913
frame171,1725416523975.9841
frame172,1725416526242.097
frame173,1725416526575.0488
frame174,1725416526908.2
frame175,1725416527241.52
frame176,1725416527574.5872
frame177,1725416527908.494
frame178,1725416528242.302
frame179,1725416528574.898
frame180,1725416528907.384
frame181,1725416529241.342
frame182,1725416529574.046
frame183,1725416529906.977
frame184,1725416530240.662
frame185,1725416530573.541
frame186,1725416530908.792
frame187,1725416531239.779
frame188,1725416531573.52
frame189,1725416531906.993
frame190,1725416532240.184
frame191,1725416532572.46
frame192,1725416532907.0598
frame193,1725416533239.014
frame194,1725416533573.087
frame195,1725416533906.559
frame196,1725416534239.861
frame197,1725416534572.1519
frame198,1725416534904.8818
frame199,1725416535239.366
frame200,1725416535571.1511
frame201,1725416535905.025
frame202,1725416536250.4512
frame203,1725416536637.272
frame204,1725416536975.0781
frame205,1725416537304.675
frame206,1725416537642.55
frame207,1725416537970.0251
