frame,X,Y,Z,yaw,pitch,roll,lat,lon
frame0,359.4375,-0.0625,89.875,0.007856469685397459,-1.5687437136688323,0.0012865889641694138,32.88110088333333,-117.23432896666667
frame1,142.3125,-0.0625,89.875,-2.4859828898896237,-1.5686071222073874,0.0012698549464780805,32.881195616666666,-117.23432225
frame2,142.3125,-0.0625,89.875,-2.4859828898896237,-1.5686071222073874,0.0012698549464780805,0.0,0.0
