Time,Intensity,Voltage
0.0001,4.21084163,0.33701006
0.00011,4.19074113,0.53801508
0.00011999999999999999,4.19074113,0.53801508
0.00013000000000000002,4.19677128,0.53801508
0.00014,4.19476123,0.53801508
0.00015,4.19878133,0.33701006
0.00016,4.19878133,0.53801508
0.00016999999999999999,4.18069088,0.53801508
0.00018,4.18672103,0.53801508
0.00018999999999999998,4.19275118,0.53801508
0.0002,4.17466073,0.73902011
0.00021,4.18873108,0.43751257
0.00022,4.18270093,0.6385175999999999
0.00022999999999999998,4.19275118,0.73902011
0.00023999999999999998,4.16662053,0.53801508
0.00025,4.16059038,0.73902011
0.00026000000000000003,4.17064063,0.73902011
0.00027,4.17064063,0.73902011
0.00028,4.16662053,0.73902011
0.00029,4.16662053,0.94002514
0.0003,4.17868083,0.83952262
0.00031,4.16260043,0.94002514
0.00032,4.16662053,0.94002514
0.00033,4.16260043,0.94002514
0.00033999999999999997,4.16260043,1.04052765
0.00035,4.15054012,1.14103016
0.00036,4.16662053,1.14103016
0.00037,4.15255017,1.14103016
0.00037999999999999997,4.17064063,1.24153268
0.00039,4.14450997,1.19128142
0.0004,4.14249992,1.34203519
0.00041,4.16461048,1.14103016
0.00042,4.15858033,1.34203519
0.00043,4.16059038,1.34203519
0.00044,4.15054012,1.34203519
0.00045,4.14853007,1.24153268
0.00045999999999999996,4.13445972,1.4425377000000001
0.00047000000000000004,4.14652002,1.34203519
0.00047999999999999996,4.13445972,1.54304022
0.00049,4.13847982,1.39228645
0.0005,4.14652002,1.64354273
0.0005099999999999999,4.15657028,1.69379399
0.0005200000000000001,4.16662053,1.54304022
0.00053,4.13445972,1.69379399
0.00054,4.13847982,1.54304022
0.00055,4.13847982,1.69379399
0.00056,4.15054012,1.74404524
0.00057,4.13043962,1.74404524
0.00058,4.13445972,1.74404524
0.00059,4.14450997,1.74404524
0.0006,4.12641952,1.94505027
0.00061,4.13043962,1.94505027
0.00062,4.14249992,2.04555278
0.00063,4.13043962,2.09580404
0.00064,4.11837932,1.94505027
0.00065,4.11033912,2.09580404
0.00066,4.12239942,2.24655781
0.00067,4.12842957,2.1460553
0.0006799999999999999,4.13445972,2.1460553
0.0006900000000000001,4.12641952,2.34706032
0.0007,4.10229892,2.24655781
0.0007099999999999999,4.12038937,2.19630655
0.00072,4.10229892,2.34706032
0.00073,4.10631902,2.39731158
0.00074,4.11033912,2.34706032
0.00075,4.10028887,2.54806535
0.0007599999999999999,4.11033912,2.54806535
0.0007700000000000001,4.09626877,2.54806535
0.00078,4.10229892,2.44756284
0.00079,4.09224867,2.54806535
0.0008,4.11033912,2.54806535
0.00081,4.08822857,2.69881912
0.00082,4.11033912,2.64856786
0.0008300000000000001,4.10430897,2.74907038
0.00084,4.07817832,2.74907038
0.00085,4.08822857,2.89982415
0.00086,4.08621852,2.9500754000000002
