timestamp,yaw,pitch,roll,q0,q1,q2,q3
1724815405458.548,3.141592653589793,3.141592653589793,-0.0,0.0,0.0,0.0,0.0
1724815405574.822,-0.043131971117437176,-1.5770479643210225,0.04286440914826846,0.70489501953125,-0.70867919921875,0.0303955078125,0.0
1724815405745.469,-0.0430238394711663,-1.5760142260789205,0.042973235686207416,0.70526123046875,-0.70831298828125,0.0303955078125,6.103515625e-05
1724815405921.0269,-0.04300198592754239,-1.5749799246582423,0.04316818956466122,0.70562744140625,-0.70794677734375,0.03045654296875,0.0001220703125
1724815406037.0942,-0.042904700387768085,-1.5744625491858062,0.04326578644002229,0.705810546875,-0.707763671875,0.03045654296875,0.00018310546875
1724815406153.176,-0.042979907224719366,-1.5739450605404148,0.043363145084842805,0.70599365234375,-0.70758056640625,0.030517578125,0.00018310546875
1724815406269.229,-0.042979907224719366,-1.5739450605404148,0.043363145084842805,0.70599365234375,-0.70758056640625,0.030517578125,0.00018310546875
1724815406385.822,-0.042979907224719366,-1.5739450605404148,0.043363145084842805,0.70599365234375,-0.70758056640625,0.030517578125,0.00018310546875
1724815406502.01,-0.042979907224719366,-1.5739450605404148,0.043363145084842805,0.70599365234375,-0.70758056640625,0.030517578125,0.00018310546875
1724815406618.187,-0.04289353584725232,-1.5739450604699712,0.04327688329124849,0.70599365234375,-0.70758056640625,0.03045654296875,0.00018310546875
1724815406734.18,-0.042900755458535056,-1.574117883067383,0.04310045293649809,0.7059326171875,-0.70758056640625,0.0303955078125,0.0001220703125
1724815406850.3052,-0.042900755458535056,-1.574117883067383,0.04310045293649809,0.7059326171875,-0.70758056640625,0.0303955078125,0.0001220703125
1724815407025.333,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407200.389,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407316.165,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407432.414,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407549.178,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407665.147,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407781.445,-0.0428968414260547,-1.5741176065908602,0.04292775264929042,0.7059326171875,-0.7076416015625,0.03033447265625,6.103515625e-05
1724815407904.315,1.2269516888567757,-1.5741167951979302,nan,0.7059326171875,-0.7076416015625,-1.96966552734375,6.103515625e-05
1724815408028.073,0.023660429886457064,1.5726259759080268,0.042684342725030036,0.7059326171875,1.2845458984375,0.03033447265625,6.103515625e-05
