frame,timestamp
frame1,1725079280246.623
frame2,1725079280774.844
frame3,1725079281106.917
frame4,1725079281441.525
frame5,1725079281773.3718
frame6,1725079282107.2878
frame7,1725079282439.5671
frame8,1725079282773.1162
frame9,1725079283107.1528
frame10,1725079283439.42
frame11,1725079283772.333
frame12,1725079284106.079
frame13,1725079284440.0588
frame14,1725079284784.662
frame15,1725079285108.726
frame16,1725079285437.969
frame17,1725079285773.113
frame18,1725079286104.675
frame19,1725079286437.805
frame20,1725079286772.9211
frame21,1725079287103.84
frame22,1725079287438.545
frame23,1725079287771.063
frame24,1725079288107.317
frame25,1725079288436.6501
frame26,1725079288770.852
frame27,1725079289103.231
frame28,1725079289437.06
frame29,1725079289770.214
frame30,1725079290102.5132
frame31,1725079290439.279
frame32,1725079290769.3281
frame33,1725079291103.129
frame34,1725079291435.403
frame35,1725079291769.274
frame36,1725079292101.655
frame37,1725079292436.2458
frame38,1725079292768.07
frame39,1725079293101.41
frame40,1725079293436.823
frame41,1725079293767.5159
frame42,1725079294103.4292
frame43,1725079294433.8281
frame44,1725079294767.79
frame45,1725079295112.7852
frame46,1725079295500.914
frame47,1725079295837.167
frame48,1725079296167.294
frame49,1725079296500.8591
frame50,1725079296832.8508
frame51,1725079297168.081
frame52,1725079297500.3408
frame53,1725079297900.009
frame54,1725079298232.1829
frame55,1725079298565.9832
frame56,1725079298900.189
frame57,1725079299234.497
frame58,1725079299568.524
frame59,1725079299900.234
frame60,1725079300232.117
frame61,1725079300565.4348
frame62,1725079300898.427
frame63,1725079301231.625
frame64,1725079301564.043
frame65,1725079301898.3818
frame66,1725079302230.511
frame67,1725079302564.755
frame68,1725079302896.6218
frame69,1725079303231.148
frame70,1725079303562.874
frame71,1725079303898.349
frame72,1725079304229.5872
frame73,1725079304563.56
frame74,1725079304897.5168
frame75,1725079305230.031
frame76,1725079305564.055
frame77,1725079305898.3408
frame78,1725079306233.0999
frame79,1725079306562.4658
frame80,1725079306896.013
frame81,1725079307229.353
frame82,1725079307561.313
frame83,1725079307895.313
frame84,1725079308228.3262
frame85,1725079308563.189
frame86,1725079308894.165
frame87,1725079309229.744
frame88,1725079309561.668
frame89,1725079309895.281
frame90,1725079310227.8582
frame91,1725079310575.2659
frame92,1725079310893.402
frame93,1725079311227.185
frame94,1725079311562.804
frame95,1725079311894.656
frame96,1725079312228.6538
frame97,1725079312560.067
frame98,1725079312893.094
frame99,1725079313227.4639
frame100,1725079313558.726
frame101,1725079313892.38
frame102,1725079314225.459
frame103,1725079314559.8718
frame104,1725079314891.721
frame105,1725079315225.847
frame106,1725079315561.94
frame107,1725079315892.507
frame108,1725079316224.4302
frame109,1725079316558.115
frame110,1725079316891.839
frame111,1725079317224.408
frame112,1725079317557.844
frame113,1725079317891.53
frame114,1725079318224.455
frame115,1725079318556.99
frame116,1725079318889.9282
frame117,1725079319228.77
frame118,1725079319557.791
frame119,1725079319890.9832
frame120,1725079320222.178
frame121,1725079320557.1821
frame122,1725079320889.427
frame123,1725079321224.114
frame124,1725079321555.276
frame125,1725079321889.104
frame126,1725079322222.743
frame127,1725079322555.612
frame128,1725079322889.921
frame129,1725079323221.6848
frame130,1725079323555.4868
frame131,1725079323888.603
frame132,1725079324220.661
frame133,1725079324556.666
frame134,1725079324886.8052
frame135,1725079325222.062
frame136,1725079326619.4292
frame137,1725079326953.2039
frame138,1725079327286.627
frame139,1725079327619.23
frame140,1725079327952.6711
frame141,1725079328286.074
