frame,timestamp
frame1,1724816122354.1802
frame2,1724816122886.809
frame3,1724816123216.1082
frame4,1724816123549.919
frame5,1724816123882.204
frame6,1724816124149.25
frame7,1724816124502.713
frame8,1724816124815.644
frame9,1724816125148.326
frame10,1724816125482.0261
frame11,1724816125814.733
frame12,1724816126147.981
frame13,1724816126483.269
frame14,1724816126815.9111
frame15,1724816127151.122
frame16,1724816127481.222
frame17,1724816127814.597
frame18,1724816128147.701
frame19,1724816128481.334
frame20,1724816128813.3298
frame21,1724816129146.875
frame22,1724816129480.22
frame23,1724816129812.777
frame24,1724816130148.646
frame25,1724816130479.7002
frame26,1724816130814.478
frame27,1724816131146.025
frame28,1724816131479.361
frame29,1724816131811.9941
frame30,1724816132144.929
frame31,1724816132477.9539
frame32,1724816132813.0442
frame33,1724816133144.312
frame34,1724816133477.4822
frame35,1724816133810.7468
frame36,1724816134144.1108
frame37,1724816134476.9248
frame38,1724816144207.0452
frame39,1724816144542.516
frame40,1724816144872.736
frame41,1724816145209.842
frame42,1724816145539.091
frame43,1724816145873.069
frame44,1724816146205.338
frame45,1724816146539.042
frame46,1724816146872.267
frame47,1724816147204.8699
frame48,1724816147540.141
frame49,1724816147871.341
frame50,1724816148207.354
frame51,1724816148537.9429
frame52,1724816148872.8398
frame53,1724816149270.752
frame54,1724816149603.972
frame55,1724816149938.427
frame56,1724816150270.268
frame57,1724816150608.293
frame58,1724816150936.5881
frame59,1724816151270.622
frame60,1724816151603.6938
frame61,1724816151936.8132
frame62,1724816152269.468
frame63,1724816152602.528
frame64,1724816152938.133
frame65,1724816153268.842
frame66,1724816153602.8298
frame67,1724816153935.17
frame68,1724816154335.581
frame69,1724816154669.038
frame70,1724816155001.403
frame71,1724816155335.52
frame72,1724816155667.6829
frame73,1724816156003.395
frame74,1724816156334.055
frame75,1724816156669.823
frame76,1724816157067.586
frame77,1724816157466.958
frame78,1724816157802.262
frame79,1724816158199.9868
frame80,1724816158535.472
frame81,1724816158866.14
frame82,1724816159210.648
frame83,1724816159532.554
frame84,1724816159865.8882
frame85,1724816160199.862
frame86,1724816160532.455
frame87,1724816160866.451
frame88,1724816161198.517
frame89,1724816161532.711
frame90,1724816161866.518
frame91,1724816162200.3838
frame92,1724816162531.4382
frame93,1724816162864.753
frame94,1724816163198.2888
frame95,1724816163531.068
frame96,1724816163863.9
frame97,1724816164197.5679
frame98,1724816165063.583
frame99,1724816165397.319
frame100,1724816165729.692
frame101,1724816166064.3909
frame102,1724816166396.382
frame103,1724816166730.278
frame104,1724816167062.6309
frame105,1724816167397.564
frame106,1724816167729.378
frame107,1724816168063.035
frame108,1724816168395.648
frame109,1724816168728.895
frame110,1724816169062.283
frame111,1724816169595.0168
frame112,1724816169957.223
frame113,1724816170328.2039
frame114,1724816170663.906
frame115,1724816170994.4912
frame116,1724816171328.5989
frame117,1724816171660.449
frame118,1724816171995.991
frame119,1724816172327.293
frame120,1724816172660.671
frame121,1724816172993.282
frame122,1724816173327.919
frame123,1724816173660.1812
frame124,1724816173993.775
frame125,1724816174327.97
frame126,1724816174660.2422
frame127,1724816174998.8452
frame128,1724816175327.882
frame129,1724816175659.62
frame130,1724816175992.773
frame131,1724816176326.4001
frame132,1724816176659.467
frame133,1724816176992.337
frame134,1724816177326.192
frame135,1724816177658.235
frame136,1724816177992.879
frame137,1724816178324.2742
frame138,1724816178659.334
frame139,1724816178991.103
frame140,1724816179324.664
frame141,1724816183190.2039
frame142,1724816183524.197
frame143,1724816183855.648
frame144,1724816184189.98
frame145,1724816192784.579
frame146,1724816193117.5261
frame147,1724816193451.009
frame148,1724816193784.197
frame149,1724816194118.772
frame150,1724816194450.441
frame151,1724816194783.732
frame152,1724816195118.143
frame153,1724816195449.7039
frame154,1724816195782.992
frame155,1724816196116.501
frame156,1724816196450.77
frame157,1724816200980.7078
frame158,1724816201314.7449
frame159,1724816203046.4019
frame160,1724816203381.9612
frame161,1724816203712.851
frame162,1724816204046.56
frame163,1724816204379.344
frame164,1724816204714.238
frame165,1724816205045.647
frame166,1724816205378.581
frame167,1724816205711.8071
frame168,1724816206111.67
frame169,1724816206446.187
frame170,1724816227102.404
frame171,1724816237965.11
frame172,1724816238298.1821
frame173,1724816238631.581
frame174,1724816238963.8381
frame175,1724816239298.624
frame176,1724816239629.903
frame177,1724816239963.6619
frame178,1724816240296.223
frame179,1724816240630.103
frame180,1724816240962.759
frame181,1724816241296.439
frame182,1724816241629.3408
frame183,1724816250225.513
frame184,1724816250560.261
frame185,1724816250893.0981
frame186,1724816251229.259
frame187,1724816251558.1902
frame188,1724816251892.618
frame189,1724816252224.937
frame190,1724816252559.246
frame191,1724816252890.928
frame192,1724816253224.025
frame193,1724816253557.882
frame194,1724816253891.43
frame195,1724816254225.269
frame196,1724816254557.062
frame197,1724816254894.394
frame198,1724816255224.3618
frame199,1724816255557.493
frame200,1724816255889.42
frame201,1724816256224.728
frame202,1724816256555.959
frame203,1724816256888.98
frame204,1724816257223.0042
frame205,1724816257555.874
frame206,1724816257890.282
frame207,1724816258221.646
frame208,1724816258557.4392
frame209,1724816258888.1409
frame210,1724816259221.7122
frame211,1724816259556.161
frame212,1724816259887.784
frame213,1724816260222.169
frame214,1724816260554.03
frame215,1724816260887.45
frame216,1724816261224.009
frame217,1724816261554.878
frame218,1724816261887.156
frame219,1724816262219.854
frame220,1724816262556.125
frame221,1724816262886.512
frame222,1724816263220.69
frame223,1724816263554.2651
frame224,1724816263886.437
frame225,1724816264219.376
frame226,1724816264552.326
frame227,1724816264888.583
frame228,1724816265239.1108
frame229,1724816265619.607
frame230,1724816265952.61
frame231,1724816266286.8682
frame232,1724816266618.749
frame233,1724816266951.5
frame234,1724816267287.631
frame235,1724816267618.793
frame236,1724816267952.1501
frame237,1724816268283.7761
frame238,1724816268619.676
frame239,1724816268950.443
frame240,1724816269285.8
frame241,1724816269617.2432
frame242,1724816269950.474
frame243,1724816270289.149
frame244,1724816270683.0498
frame245,1724816271020.0642
frame246,1724816271349.343
frame247,1724816271684.384
frame248,1724816272015.603
frame249,1724816272348.99
frame250,1724816272681.9949
frame251,1724816273014.919
frame252,1724816273350.036
frame253,1724816273681.7131
frame254,1724816274019.5142
frame255,1724816274348.103
frame256,1724816274681.34
frame257,1724816275014.3608
frame258,1724816276280.281
frame259,1724816276618.0
frame260,1724816276946.596
frame261,1724816277283.532
frame262,1724816277613.094
frame263,1724816277947.041
frame264,1724816278279.4001
frame265,1724816278613.359
frame266,1724816279017.997
frame267,1724816279345.682
frame268,1724816279679.401
frame269,1724816280012.377
frame270,1724816280345.139
frame271,1724816280678.407
frame272,1724816281020.582
frame273,1724816281413.066
frame274,1724816281744.377
frame275,1724816282078.888
frame276,1724816282410.958
frame277,1724816282745.2542
frame278,1724816283078.519
frame279,1724816283410.375
frame280,1724816283748.426
frame281,1724816284076.894
frame282,1724816284409.7158
frame283,1724816284743.824
frame284,1724816285076.3208
frame285,1724816297272.68
frame286,1724816298670.9321
frame287,1724816299071.386
frame288,1724816299403.5288
frame289,1724816299736.358
