frame,timestamp
frame1,1725416082886.698
frame2,1725416083417.003
frame3,1725416083749.424
frame4,1725416084082.809
frame5,1725416084417.916
frame6,1725416084749.008
frame7,1725416085083.029
frame8,1725416085415.083
frame9,1725416085749.334
frame10,1725416086081.819
frame11,1725416086481.561
frame12,1725416086817.467
frame13,1725416087148.0278
frame14,1725416087485.851
frame15,1725416087814.569
frame16,1725416088148.279
frame17,1725416088481.035
frame18,1725416088817.153
frame19,1725416089147.156
frame20,1725416089480.062
frame21,1725416089815.926
frame22,1725416090146.7031
frame23,1725416090484.242
frame24,1725416090813.4338
frame25,1725416091146.6082
frame26,1725416091479.428
frame27,1725416091812.564
frame28,1725416092146.941
frame29,1725416092479.544
frame30,1725416092812.645
frame31,1725416093145.616
frame32,1725416093481.354
frame33,1725416093811.528
frame34,1725416094146.462
frame35,1725416094478.097
frame36,1725416094812.5862
frame37,1725416095145.082
frame38,1725416095477.609
frame39,1725416095813.333
frame40,1725416096144.603
frame41,1725416096479.006
frame42,1725416096810.091
frame43,1725416097144.263
frame44,1725416097477.844
frame45,1725416097810.212
frame46,1725416098143.409
frame47,1725416098499.0388
frame48,1725416098811.004
frame49,1725416099142.218
frame50,1725416099477.1619
frame51,1725416099809.653
frame52,1725416100209.031
frame53,1725416100544.431
frame54,1725416100875.4832
frame55,1725416101208.8252
frame56,1725416101541.6318
frame57,1725416101877.32
frame58,1725416102207.7688
frame59,1725416102545.2249
frame60,1725416102874.285
frame61,1725416103209.099
frame62,1725416103548.094
frame63,1725416103875.865
frame64,1725416104207.206
frame65,1725416104540.658
frame66,1725416104875.297
frame67,1725416105206.926
frame68,1725416105540.086
frame69,1725416105873.938
frame70,1725416106206.495
frame71,1725416106541.1611
frame72,1725416106873.675
frame73,1725416107206.808
frame74,1725416107538.706
frame75,1725416107875.07
frame76,1725416108205.138
frame77,1725416108539.639
frame78,1725416108873.447
frame79,1725416109209.208
frame80,1725416109537.949
frame81,1725416109871.915
frame82,1725416110205.487
frame83,1725416110538.441
frame84,1725416110870.239
frame85,1725416111204.459
frame86,1725416111539.377
frame87,1725416111870.6702
frame88,1725416112205.219
frame89,1725416112537.294
frame90,1725416112870.126
frame91,1725416113203.755
frame92,1725416113536.569
frame93,1725416113884.821
frame94,1725416114269.689
frame95,1725416114605.32
frame96,1725416114935.424
frame97,1725416115272.824
frame98,1725416115602.839
frame99,1725416115935.7532
frame100,1725416116268.6719
frame101,1725416116601.776
frame102,1725416116934.339
frame103,1725416117267.7058
frame104,1725416117604.1702
frame105,1725416117934.777
frame106,1725416118267.985
frame107,1725416118600.2842
frame108,1725416118934.761
frame109,1725416119266.764
frame110,1725416119600.2651
frame111,1725416119933.2222
frame112,1725416120266.397
frame113,1725416120599.7878
frame114,1725416120933.337
frame115,1725416121265.961
frame116,1725416121600.2678
frame117,1725416121932.087
frame118,1725416122265.522
frame119,1725416122598.805
frame120,1725416124264.512
frame121,1725416124598.0051
frame122,1725416124930.721
frame123,1725416125265.068
frame124,1725416125597.355
frame125,1725416125942.2048
frame126,1725416126264.189
frame127,1725416126597.6091
frame128,1725416126930.454
frame129,1725416127264.065
frame130,1725416127597.5571
frame131,1725416127930.752
frame132,1725416128262.686
frame133,1725416128597.579
frame134,1725416128929.424
frame135,1725416129283.0068
frame136,1725416129662.7878
frame137,1725416129995.016
frame138,1725416130329.641
frame139,1725416130661.659
frame140,1725416130999.176
frame141,1725416131327.826
frame142,1725416131663.134
frame143,1725416131994.282
frame144,1725416132327.836
frame145,1725416132661.767
frame146,1725416132994.673
frame147,1725416133327.8142
frame148,1725416133659.983
frame149,1725416133993.967
frame150,1725416134326.856
frame151,1725416134859.473
frame152,1725416135193.226
frame153,1725416135527.374
frame154,1725416135860.452
frame155,1725416136196.155
frame156,1725416136526.232
frame157,1725416136859.56
frame158,1725416137192.426
frame159,1725416137526.773
frame160,1725416137859.122
frame161,1725416138191.911
frame162,1725416138529.905
frame163,1725416138857.689
frame164,1725416139193.478
frame165,1725416139525.0872
frame166,1725416139859.318
frame167,1725416140190.667
frame168,1725416140524.565
frame169,1725416140857.1392
frame170,1725416141190.5269
frame171,1725416141524.154
frame172,1725416141857.1328
frame173,1725416142190.727
frame174,1725416142523.365
frame175,1725416142858.498
frame176,1725416143189.833
frame177,1725416143522.757
frame178,1725416143856.684
frame179,1725416144189.005
frame180,1725416144590.98
frame181,1725416144933.365
frame182,1725416145322.1199
frame183,1725416145654.682
frame184,1725416145988.495
frame185,1725416146322.45
frame186,1725416146654.119
frame187,1725416146987.739
frame188,1725416147320.444
frame189,1725416147653.5461
frame190,1725416147987.036
frame191,1725416148320.228
frame192,1725416148653.332
frame193,1725416148986.578
frame194,1725416149319.511
frame195,1725416151318.838
frame196,1725416151651.891
frame197,1725416151986.369
frame198,1725416152318.634
frame199,1725416152651.4102
frame200,1725416152984.584
frame201,1725416153317.852
frame202,1725416153652.185
frame203,1725416153985.328
frame204,1725416154317.312
frame205,1725416157649.476
frame206,1725416157982.839
frame207,1725416158315.729
frame208,1725416158649.093
frame209,1725416158982.022
frame210,1725416159315.073
frame211,1725416159648.969
frame212,1725416159982.806
frame213,1725416160314.6812
frame214,1725416160649.394
frame215,1725416160982.498
frame216,1725416161314.897
frame217,1725416161647.6592
frame218,1725416161980.632
frame219,1725416162315.074
frame220,1725416162715.786
frame221,1725416163050.636
frame222,1725416163380.443
frame223,1725416163713.316
frame224,1725416165512.501
frame225,1725416165849.523
frame226,1725416166179.2632
frame227,1725416166513.399
frame228,1725416166845.1582
frame229,1725416167181.084
frame230,1725416167533.605
frame231,1725416167912.496
frame232,1725416168311.459
frame233,1725416168644.5798
frame234,1725416168977.582
frame235,1725416170844.825
frame236,1725416171180.1729
frame237,1725416171509.5962
frame238,1725416171844.713
frame239,1725416172176.058
frame240,1725416172512.501
frame241,1725416172842.7788
frame242,1725416173176.432
frame243,1725416173575.669
frame244,1725416173908.8389
frame245,1725416174241.998
frame246,1725416174774.928
frame247,1725416175108.834
frame248,1725416175441.48
frame249,1725416175774.946
frame250,1725416176107.928
frame251,1725416176441.387
frame252,1725416176774.219
frame253,1725416177107.881
frame254,1725416177443.0771
frame255,1725416177794.489
frame256,1725416178174.8208
frame257,1725416178508.483
frame258,1725416178841.154
frame259,1725416179173.989
frame260,1725416179574.007
frame261,1725416179905.932
frame262,1725416180240.458
frame263,1725416180572.1992
frame264,1725416180907.1838
frame265,1725416181240.5132
frame266,1725416181571.891
frame267,1725416181908.811
frame268,1725416182238.783
frame269,1725416182572.65
frame270,1725416182904.742
frame271,1725416183304.6802
frame272,1725416183638.939
frame273,1725416183970.8308
frame274,1725416184305.1702
frame275,1725416184637.189
frame276,1725416184972.928
frame277,1725416185303.802
frame278,1725416185637.429
frame279,1725416185974.7131
frame280,1725416186303.675
frame281,1725416186637.236
frame282,1725416186969.521
frame283,1725416187304.125
frame284,1725416187635.996
frame285,1725416187972.878
frame286,1725416188302.347
frame287,1725416188638.032
frame288,1725416188968.435
frame289,1725416189306.0469
frame290,1725416189636.645
frame291,1725416189968.2878
frame292,1725416190301.535
frame293,1725416190634.908
frame294,1725416190969.469
frame295,1725416191301.5398
frame296,1725416191638.487
frame297,1725416191967.355
frame298,1725416192301.374
frame299,1725416192633.843
frame300,1725416192967.898
frame301,1725416193313.7231
frame302,1725416193700.203
frame303,1725416194033.103
frame304,1725416194366.442
frame305,1725416195232.498
frame306,1725416195568.47
frame307,1725416195899.1858
frame308,1725416196233.016
frame309,1725416196566.436
frame310,1725416196899.896
frame311,1725416197231.998
frame312,1725416197566.2961
frame313,1725416197900.829
frame314,1725416198231.833
frame315,1725416198567.903
