frame,timestamp
frame1,1725078642814.8389
frame2,1725078643345.752
frame3,1725078643678.186
frame4,1725078644011.054
frame5,1725078644344.155
frame6,1725078644677.685
frame7,1725078645011.843
frame8,1725078645344.5798
frame9,1725078645676.763
frame10,1725078646011.6401
frame11,1725078646343.7368
frame12,1725078646676.281
frame13,1725078647010.689
frame14,1725078647363.355
frame15,1725078647745.337
frame16,1725078648075.611
frame17,1725078648409.648
frame18,1725078648742.011
frame19,1725078649076.4648
frame20,1725078649408.613
frame21,1725078649742.325
frame22,1725078650076.332
frame23,1725078650408.06
frame24,1725078650744.367
frame25,1725078651074.436
frame26,1725078651408.098
frame27,1725078651740.655
frame28,1725078652074.2769
frame29,1725078652407.468
frame30,1725078652740.3582
frame31,1725078653074.718
frame32,1725078653407.5671
frame33,1725078653740.661
frame34,1725078654073.015
frame35,1725078654407.195
frame36,1725078654739.928
frame37,1725078655074.424
frame38,1725078655405.7861
frame39,1725078655739.027
frame40,1725078656074.183
frame41,1725078656472.814
frame42,1725078656810.632
frame43,1725078657138.709
frame44,1725078657472.326
frame45,1725078657817.148
frame46,1725078658139.226
frame47,1725078658471.6948
frame48,1725078658804.176
frame49,1725078659144.441
frame50,1725078659470.805
frame51,1725078659805.116
frame52,1725078660137.455
frame53,1725078660472.395
frame54,1725078660803.0132
frame55,1725078661138.126
frame56,1725078661474.716
frame57,1725078661804.321
frame58,1725078662136.317
frame59,1725078662469.9832
frame60,1725078662804.132
frame61,1725078663136.279
frame62,1725078663473.319
frame63,1725078663802.6719
frame64,1725078664136.282
frame65,1725078664469.162
frame66,1725078664803.536
frame67,1725078665136.6611
frame68,1725078665467.5479
frame69,1725078665804.6702
frame70,1725078666133.982
frame71,1725078666473.998
frame72,1725078666800.425
frame73,1725078667134.818
frame74,1725078667466.793
frame75,1725078667800.8079
frame76,1725078668145.562
frame77,1725078668467.236
frame78,1725078668802.04
frame79,1725078669133.754
frame80,1725078669469.774
frame81,1725078669800.048
frame82,1725078670133.055
frame83,1725078670466.243
frame84,1725078670798.5288
frame85,1725078671134.806
frame86,1725078671465.177
frame87,1725078671799.84
frame88,1725078672131.361
frame89,1725078672466.0781
frame90,1725078672798.066
frame91,1725078673133.111
frame92,1725078673464.204
frame93,1725078673798.0881
frame94,1725078674130.7212
frame95,1725078674465.014
frame96,1725078674799.245
frame97,1725078675130.971
frame98,1725078675464.146
frame99,1725078675797.918
frame100,1725078676129.564
frame101,1725078676463.419
frame102,1725078676796.0688
frame103,1725078677132.3472
frame104,1725078677462.5398
frame105,1725078677797.24
frame106,1725078678128.8308
frame107,1725078678464.0789
