Time,Intensity,Voltage
0.0001,3.44429652,0.43751257
0.00011,3.47645733,0.38726131
0.00012,3.46439702,0.33701006
0.00013000000000000002,3.45635682,0.38726131
0.00014,3.42017592,0.43751257
0.00015,3.43625632,0.53801508
0.00016,3.44027642,0.73902011
0.00017,3.42419602,0.6385175999999999
0.00018,3.41615582,0.53801508
0.00019,3.41816587,0.53801508
0.0002,3.40007542,0.53801508
0.00021,3.39404527,0.58826634
0.00022,3.37595481,0.53801508
0.00023,3.41213572,0.53801508
0.00024,3.39203522,0.73902011
0.00025,3.40811562,0.73902011
0.00026000000000000003,3.37193471,0.83952262
0.00027,3.38198496,0.73902011
0.00028,3.40007542,0.73902011
0.00029,3.38198496,0.73902011
0.0003,3.36389451,0.73902011
0.00031,3.36188446,0.94002514
0.00032,3.36791461,0.94002514
0.00033,3.36791461,0.94002514
0.00034,3.36389451,0.94002514
0.00035,3.37193471,0.94002514
0.00036,3.34379401,1.14103016
0.00037,3.37394476,0.99027639
0.00038,3.35987441,1.14103016
0.00039,3.33173371,0.99027639
0.0004,3.31967341,1.14103016
0.00041,3.33977391,1.19128142
0.00042,3.32369351,1.24153268
0.00043,3.30560306,1.29178393
0.00044,3.31967341,1.34203519
0.00045,3.30158296,1.34203519
0.00046,3.31967341,1.34203519
0.00047,3.30560306,1.34203519
0.00048,3.33575381,1.54304022
0.00049,3.32369351,1.69379399
0.0005,3.32369351,1.54304022
0.0005099999999999999,3.2915327000000003,1.59329147
0.0005200000000000001,3.2875126000000003,1.54304022
0.00053,3.30761311,1.59329147
0.00054,3.30359301,1.4425377
0.00055,3.26540205,1.84454776
0.00056,3.2714322,1.94505027
0.00057,3.29354275,1.89479901
0.00058,3.2674121,1.94505027
0.00059,3.2834925000000004,1.7942965
0.0006,3.2714322,1.94505027
0.00061,3.27746235,1.94505027
0.00062,3.2553518,1.94505027
0.00063,3.2714322,1.94505027
0.00064,3.2473116,1.94505027
0.00065,3.25334175,2.09580404
0.00066,3.2352513,2.1460553
0.00067,3.22922115,2.1460553
0.0006799999999999999,3.223191,2.54806535
0.0006900000000000001,3.2151508,2.19630655
0.0007,3.263392,2.34706032
0.0007099999999999999,3.25334175,2.49781409
0.00072,3.2392714,2.34706032
0.00073,3.2352513,2.54806535
0.00074,3.2111307,2.54806535
0.00075,3.20711059,2.54806535
0.0007599999999999999,3.20711059,2.54806535
0.0007700000000000001,3.19103019,2.54806535
0.00078,3.20711059,2.54806535
0.00079,3.19505029,2.59831661
0.0008,3.17494979,2.54806535
0.00081,3.18500004,2.74907038
0.00082,3.2272111,2.74907038
0.0008300000000000001,3.2151508,2.79932163
0.00084,3.18298999,2.74907038
0.00085,3.17293974,2.9500754
0.00086,3.19103019,2.84957289
0.0008699999999999999,3.16690959,2.9500754
0.00088,3.16690959,2.9500754
0.0008900000000000002,3.17293974,2.9500754
0.0009,3.14680909,2.9500754
0.00091,3.14680909,3.15108043
0.00092,3.20711059,3.15108043
0.00093,3.17695984,3.15108043
0.00094,3.15484929,3.15108043
0.00095,3.17494979,3.3018342000000005
0.00096,3.17494979,3.15108043
0.00097,3.13876889,3.3018342000000005
0.00098,3.12670859,3.25158294
0.00099,3.15886939,3.50283923
0.001,3.12670859,3.35208546
0.00101,3.14680909,3.50283923
0.00102,3.13072869,3.55309048
0.00103,3.12670859,3.50283923
0.00104,3.11062818,3.55309048
0.00105,3.14680909,3.55309048
0.00106,3.13474879,3.45258797
0.00107,3.11263823,3.55309048
0.00108,3.12670859,3.55309048
0.00109,3.09856788,3.55309048
0.0011,3.11464828,3.75409551
0.00111,3.12268849,3.60334174
0.00112,3.10258798,3.75409551
0.00113,3.09253773,3.55309048
0.00114,3.08248748,3.85459802
0.00115,3.07846738,3.90484928
0.00116,3.13474879,3.75409551
0.00117,3.09655783,3.75409551
0.00118,3.09052768,3.85459802
0.00119,3.11062818,4.10585431
0.0012,3.07042718,4.15610556
0.00121,3.09655783,3.85459802
0.00122,3.07846738,4.05560305
0.00123,3.06238698,3.95510054
0.00124,3.10258798,3.95510054
0.00125,3.05836688,4.15610556
0.00126,3.05032668,4.15610556
0.00127,3.05836688,4.15610556
0.00128,3.07846738,4.15610556
0.00129,3.08449753,4.15610556
0.0013,3.07444728,4.15610556
0.00131,3.05032668,4.20635682
0.00132,3.05434678,4.15610556
0.00133,3.07444728,4.30685933
0.00134,3.08248748,4.4576131
0.00135,3.06841713,4.35711059
0.00136,3.05434678,4.35711059
0.00137,3.04228648,4.35711059
0.0013800000000000002,3.05836688,4.55811562
0.00139,3.03625633,4.35711059
0.0014,3.07042718,4.55811562
0.00141,3.04831663,4.55811562
0.0014199999999999998,3.05434678,4.4576131
0.00143,3.04228648,4.55811562
0.00144,3.07042718,4.75912064
0.00145,3.04429653,4.75912064
0.00146,3.06640708,4.75912064
0.00147,3.03424628,4.90987441
0.00148,3.03826638,4.75912064
0.00149,3.04630658,4.90987441
0.0015,3.04630658,4.75912064
0.00151,3.04831663,4.70886939
0.00152,3.07042718,4.96012567
0.00153,3.06037693,4.75912064
0.00154,3.03826638,4.96012567
0.00155,3.05434678,4.8093719
0.00156,3.01414577,4.96012567
0.00157,3.01414577,4.90987441
0.00158,3.05032668,4.96012567
0.00159,3.04228648,4.96012567
0.0016,3.03826638,5.1611307
0.00161,3.01414577,5.1611307
0.00162,3.04630658,5.06062818
0.0016300000000000002,3.05233673,5.11087944
0.00164,3.03022617,4.96012567
0.00165,3.03826638,5.11087944
0.0016600000000000002,3.03424628,5.1611307
0.0016699999999999998,3.03424628,5.11087944
0.00168,3.03022617,5.36213572
0.00169,3.01213572,5.36213572
0.0017,3.03424628,5.1611307
0.00171,3.03022617,5.36213572
0.00172,3.05434678,5.36213572
0.00173,3.03826638,5.36213572
0.0017399999999999998,3.04228648,5.36213572
0.00175,3.06439703,5.36213572
