frame,timestamp
frame1,1725077057547.847
frame2,1725077058010.73
frame3,1725077058344.31
frame4,1725077058678.062
frame5,1725077059010.989
frame6,1725077062742.11
frame7,1725077063075.611
frame8,1725077063407.821
frame9,1725077063741.504
frame10,1725077064074.1128
frame11,1725077064808.39
frame12,1725077065208.431
frame13,1725077065540.138
frame14,1725077065874.289
frame15,1725077066206.42
frame16,1725077066541.713
frame17,1725077066873.84
frame18,1725077067207.5168
frame19,1725077067539.793
frame20,1725077067874.603
frame21,1725077068205.903
frame22,1725077068539.9822
frame23,1725077068873.614
frame24,1725077069206.1318
frame25,1725077076736.777
frame26,1725077077072.588
frame27,1725077077402.242
frame28,1725077077734.8462
frame29,1725077078068.661
frame30,1725077078401.618
frame31,1725077078734.648
frame32,1725077079067.923
frame33,1725077079401.1172
frame34,1725077079734.4338
frame35,1725077080067.806
frame36,1725077080401.947
frame37,1725077080733.733
frame38,1725077081067.127
frame39,1725077081401.825
frame40,1725077085598.221
frame41,1725077085933.374
frame42,1725077086264.499
frame43,1725077086598.185
frame44,1725077090329.741
frame45,1725077090730.109
frame46,1725077091063.155
frame47,1725077091396.097
frame48,1725077091730.571
frame49,1725077093196.564
frame50,1725077093529.613
frame51,1725077093863.8052
frame52,1725077094194.852
frame53,1725077094528.592
frame54,1725077094861.028
frame55,1725077095194.824
frame56,1725077095551.535
frame57,1725077095861.157
frame58,1725077096193.696
frame59,1725077096527.6821
frame60,1725077096860.583
frame61,1725077100726.073
frame62,1725077101062.676
frame63,1725077101391.1619
frame64,1725077101725.025
frame65,1725077103323.8271
frame66,1725077103661.6262
frame67,1725077103990.21
frame68,1725077104325.47
frame69,1725077104656.6182
frame70,1725077104989.799
frame71,1725077105323.116
frame72,1725077105660.306
frame73,1725077106057.476
frame74,1725077106389.366
frame75,1725077106723.539
frame76,1725077109454.394
frame77,1725077109789.29
frame78,1725077110122.2961
frame79,1725077110454.166
frame80,1725077110808.965
frame81,1725077111189.452
frame82,1725077111520.3208
frame83,1725077112255.077
frame84,1725077112586.469
frame85,1725077112919.457
frame86,1725077113253.166
frame87,1725077113587.492
frame88,1725077113919.2861
frame89,1725077114252.502
frame90,1725077114586.942
frame91,1725077114919.549
frame92,1725077115252.43
frame93,1725077115586.167
frame94,1725077115919.539
frame95,1725077116254.953
frame96,1725077116584.486
frame97,1725077116918.111
frame98,1725077117251.076
frame99,1725077122115.657
frame100,1725077122448.693
frame101,1725077123650.01
frame102,1725077123983.092
frame103,1725077124314.5808
frame104,1725077124649.2869
frame105,1725077124981.086
frame106,1725077125314.2148
frame107,1725077125647.376
frame108,1725077125982.2659
frame109,1725077126315.629
frame110,1725077126647.409
frame111,1725077126981.22
frame112,1725077127312.896
frame113,1725077129179.764
frame114,1725077129512.48
frame115,1725077129852.821
frame116,1725077130178.828
frame117,1725077130512.7039
frame118,1725077130845.123
frame119,1725077131178.894
frame120,1725077131512.36
frame121,1725077131845.139
frame122,1725077132179.071
frame123,1725077132512.1528
frame124,1725077134443.593
frame125,1725077134779.791
frame126,1725077135110.279
frame127,1725077135447.5
frame128,1725077135776.003
frame129,1725077136110.009
frame130,1725077136442.7322
frame131,1725077136776.567
frame132,1725077137129.446
frame133,1725077137508.59
frame134,1725077139507.594
frame135,1725077139842.539
frame136,1725077140174.301
frame137,1725077140508.739
frame138,1725077140840.3088
frame139,1725077141175.89
frame140,1725077141506.8171
frame141,1725077141841.0498
frame142,1725077142173.512
frame143,1725077142507.3792
frame144,1725077142973.85
frame145,1725077143306.918
frame146,1725077143639.4219
frame147,1725077143972.406
frame148,1725077144305.718
frame149,1725077144643.427
frame150,1725077144972.22
frame151,1725077145309.5132
frame152,1725077145638.7651
frame153,1725077145972.9158
frame154,1725077146304.799
frame155,1725077146638.4531
frame156,1725077146970.969
frame157,1725077147380.676
frame158,1725077147771.531
frame159,1725077148103.8179
frame160,1725077148440.352
frame161,1725077148770.777
frame162,1725077149104.254
frame163,1725077149438.247
frame164,1725077149770.5159
frame165,1725077150103.132
frame166,1725077150436.2969
frame167,1725077150772.205
frame168,1725077151102.4822
frame169,1725077151435.919
frame170,1725077151769.175
frame171,1725077152101.97
frame172,1725077152437.758
frame173,1725077152835.262
frame174,1725077154234.518
frame175,1725077154568.1719
frame176,1725077154900.767
frame177,1725077155235.228
frame178,1725077155567.495
frame179,1725077155904.9858
frame180,1725077156233.451
frame181,1725077156568.331
frame182,1725077156900.021
frame183,1725077157233.0781
frame184,1725077157580.962
frame185,1725077157965.925
frame186,1725077158301.986
frame187,1725077158632.635
frame188,1725077158966.1628
frame189,1725077159299.4138
frame190,1725077159698.821
frame191,1725077160033.095
frame192,1725077160365.5479
frame193,1725077160700.134
frame194,1725077161031.446
frame195,1725077161364.905
frame196,1725077161697.692
frame197,1725077162032.233
frame198,1725077162364.216
frame199,1725077162697.639
frame200,1725077163030.648
frame201,1725077165030.21
frame202,1725077165363.61
frame203,1725077165696.307
frame204,1725077166029.361
frame205,1725077166362.266
frame206,1725077166695.462
frame207,1725077167028.786
frame208,1725077167362.476
frame209,1725077167723.899
frame210,1725077168095.021
frame211,1725077169094.6418
frame212,1725077169429.751
frame213,1725077169761.128
frame214,1725077170094.964
frame215,1725077170427.5889
frame216,1725077170760.602
frame217,1725077171093.94
frame218,1725077171427.011
frame219,1725077171761.446
frame220,1725077172093.426
frame221,1725077172428.641
frame222,1725077172759.392
frame223,1725077173093.563
frame224,1725077173426.136
frame225,1725077173760.751
frame226,1725077174092.956
frame227,1725077174425.766
frame228,1725077174760.797
frame229,1725077175091.875
frame230,1725077175426.5771
frame231,1725077175758.307
frame232,1725077176092.731
frame233,1725077176424.73
frame234,1725077176758.516
frame235,1725077177091.474
frame236,1725077177424.5269
frame237,1725077177757.8079
frame238,1725077178113.502
frame239,1725077178758.003
frame240,1725077179091.292
frame241,1725077179423.0781
frame242,1725077179758.1401
frame243,1725077180089.875
frame244,1725077180422.831
frame245,1725077180757.577
frame246,1725077181089.962
frame247,1725077181427.024
frame248,1725077181755.6501
frame249,1725077182089.273
frame250,1725077182422.087
frame251,1725077182754.832
frame252,1725077183088.9858
frame253,1725077183421.266
frame254,1725077183755.592
frame255,1725077184088.481
frame256,1725077184421.63
frame257,1725077184754.633
frame258,1725077185087.617
frame259,1725077185420.69
frame260,1725077185756.115
frame261,1725077186087.016
frame262,1725077186422.748
frame263,1725077186753.412
frame264,1725077187087.353
frame265,1725077187420.372
frame266,1725077187753.994
frame267,1725077188086.492
