,Intensity
0,0.11812790800260604
1,0.10346472314326328
2,0.08789800986639297
3,0.07185490111861692
4,0.05589262927619553
5,0.040664540900967064
6,0.026880717367370303
7,0.015265513038079326
8,0.00651447660717511
9,0.0012531357407310163
10,0.0
11,0.0031358797891025835
12,0.010881244632977656
13,0.023282873874937573
14,0.0402105136047736
15,0.061363675816901636
16,0.08628813208665945
17,0.1144010973593337
18,0.14502360113552315
19,0.17741813147247912
20,0.21082933500343035
21,0.24452538064617052
22,0.27783755576051083
23,0.3101957634894661
24,0.3411578233569001
25,0.37043083088255013
26,0.3978832862362658
27,0.42354723134107
28,0.44761020965082043
29,0.4703974507727256
30,0.49234525007453256
31,0.5139670293483956
32,0.535813999265434
33,0.558432672976133
34,0.5823216838717493
35,0.607890427214252
36,0.6354219706573071
37,0.6650424660667049
38,0.6966989556379318
39,0.7301470173190969
40,0.7649491622878699
41,0.800484309770397
42,0.8359680540591455
43,0.8704828388031411
44,0.9030165976591212
45,0.9325079390573606
46,0.9578955729969711
47,0.9781694207922433
48,0.9924207292105768
49,0.9998885356352052
50,1.0
51,0.9924024236391047
52,0.9769851988046948
53,0.9538904528078773
54,0.9235117395817787
55,0.8864807572030168
56,0.8436426987242209
57,0.7960214415383249
58,0.7447763150359479
59,0.6911526285739144
60,0.6364284677983241
61,0.5818604595323971
62,0.5286312534061813
63,0.4778013696810061
64,0.43026782280001336
65,0.38673156225135263
66,0.3476752964916229
67,0.31335270792083525
68,0.2837894576236582
69,0.2587957509435659
70,0.23798962301769724
71,0.2208295403156277
72,0.20665443038912237
73,0.1947288734332828
74,0.18429093603392965
75,0.17460001285805965
76,0.16498207162404163
77,0.15486986812786574
78,0.14383600128282872
79,0.13161709572674052
