,Intensity
0,0.15528153609623327
1,0.13931610618934484
2,0.12147650698202477
3,0.10225915184340137
4,0.08235541801417388
5,0.06261098123297085
6,0.04397603873587818
7,0.02744930365168336
8,0.014018994744115464
9,0.00460420478200618
10,0.0
11,0.0008293841843530534
12,0.007504866384589251
13,0.020201823380223458
14,0.03884517761241094
15,0.06311015591972778
16,0.09243709640723947
17,0.12605947480303875
18,0.1630435722699375
19,0.2023375457980117
20,0.2428271270323801
21,0.28339479572717363
22,0.3229790713378517
23,0.3606305520947206
24,0.39556150626815867
25,0.4271861757081062
26,0.4551494675460774
27,0.47934235765882044
28,0.49990307319837696
29,0.5172039198896475
30,0.5318244284721818
31,0.5445122685613926
32,0.5561340741219676
33,0.5676189037312518
34,0.5798974883269559
35,0.5938406748734396
36,0.6102005416210288
37,0.6295575350632509
38,0.652276666674254
39,0.6784753257190298
40,0.708004638979988
41,0.7404455732349513
42,0.7751201719718546
43,0.811117488260993
44,0.8473329665286422
45,0.8825192817525181
46,0.9153460064006289
47,0.9444649785678008
48,0.9685779168220813
49,0.9865026866065093
50,0.9972346777402155
51,1.0
52,0.9942976307335424
53,0.9799282318913202
54,0.9570080621009598
55,0.9259672039168629
56,0.8875321638843836
57,0.8426937379142784
58,0.792661821158944
59,0.7388095372424123
60,0.6826096284375919
61,0.6255664553947231
62,0.5691471802544621
63,0.5147157383470797
64,0.46347303973522064
65,0.4164064918525967
66,0.3742514178636077
67,0.3374662906678886
68,0.3062229457816182
69,0.2804121192680269
70,0.2596638243337953
71,0.24338127780044802
72,0.23078635930609326
73,0.220973971543395
74,0.21297220250586715
75,0.205804895836162
76,0.19855312863354116
77,0.19041218276562466
78,0.18074087044305698
79,0.16910052178674173
