,Intensity
0,0.16565734262556037
1,0.14379637652596955
2,0.12078788680597785
3,0.09739348968255046
4,0.07450057093604628
5,0.05307206732004672
6,0.034091799958107
7,0.01850847126329695
8,0.007181500930723238
9,0.0008317628465133228
10,0.0
11,0.0050152548483476354
12,0.015975082828611976
13,0.032738648818367876
14,0.05493307772333475
15,0.08197268178364296
16,0.11308996049161679
17,0.1473766048184135
18,0.18383217287621326
19,0.22141767076248428
20,0.25911099440010615
21,0.2959610812997237
22,0.33113769140110916
23,0.36397397970431883
24,0.3939994268255244
25,0.4209612345373585
26,0.4448329417311411
27,0.46580973600610837
28,0.4842906871702769
29,0.5008488694559313
30,0.516191027866346
31,0.5311090422588319
32,0.5464259169763314
33,0.5629393473394813
34,0.5813660686977485
35,0.6022901699565283
36,0.6261183523552905
37,0.6530447464105414
38,0.6830273852520643
39,0.715777799134896
40,0.7507644783916477
41,0.7872301899061532
42,0.8242223672920437
43,0.8606350695328183
44,0.8952603569708524
45,0.926846402997881
46,0.9541592740852377
47,0.9760450914618028
48,0.991489247244372
49,0.99966948877688
50,1.0
51,0.9921640809351008
52,0.9761336302593833
53,0.9521743386544678
54,0.9208362638605222
55,0.8829302405452235
56,0.8394913365218885
57,0.7917312601277453
58,0.7409822138638761
59,0.6886351445035778
60,0.636075635004509
61,0.5846208026899762
62,0.5354605049226929
63,0.48960591150213606
64,0.44784809568940026
65,0.4107287455665367
66,0.3785244346473397
67,0.3512451516906155
68,0.3286470150764531
69,0.31025832934250186
70,0.2954174225554795
71,0.28332007237954276
72,0.273073820357496
73,0.26375611560950885
74,0.25447304014021843
75,0.2444153581364286
76,0.23290880105303072
77,0.21945583906512348
78,0.20376667842966856
79,0.18577783602086534
