,Intensity
0,0.1221046240484569
1,0.10407497741999265
2,0.08553698671154006
3,0.06709204757727155
4,0.049448137227125794
5,0.03337813165683682
6,0.019674227189546412
7,0.009101104026377796
8,0.0023505287438705985
9,0.0
10,0.0024778026559540032
11,0.010036463777506962
12,0.022736120618280675
13,0.04043874298120695
14,0.06281353226071364
15,0.08935318184282004
16,0.11940006420100109
17,0.15218084375403043
18,0.18684753316000696
19,0.2225226412780733
20,0.2583458243556255
21,0.2935193615033375
22,0.3273498364517214
23,0.3592836167332422
24,0.3889340673110929
25,0.4160988991369773
26,0.4407666084303432
27,0.4631115787276233
28,0.48347806059468906
29,0.5023538774223952
30,0.5203352944720564
31,0.5380849992586616
32,0.5562855456619094
33,0.5755908889057895
34,0.5965787679534684
35,0.6197066681618751
36,0.6452739209388954
37,0.6733921778028107
38,0.7039660507739021
39,0.7366851635710656
40,0.7710282384844547
41,0.8062791859546967
42,0.84155450391588
43,0.8758406681688614
44,0.9080396379672735
45,0.9370201434462924
46,0.9616720889275255
47,0.9809612171056307
48,0.9939811444338322
49,1.0
50,0.9984991725621097
51,0.9892020786821188
52,0.9720913870904517
53,0.9474137422991178
54,0.9156716911146559
55,0.8776031932273085
56,0.8341497546709256
57,0.7864148249341455
58,0.7356146121663693
59,0.6830238683977177
60,0.6299194564702866
61,0.5775246184807973
62,0.526956816279685
63,0.4791818108794478
64,0.43497630085333205
65,0.39490096911871736
66,0.35928521881140507
67,0.32822424349919144
68,0.3015884095864324
69,0.2790442659364284
70,0.26008587366870317
71,0.2440746016405357
72,0.23028508998818584
73,0.21795476917270928
74,0.2063341520299851
75,0.19473510012682035
76,0.1825744035480015
77,0.169410296867838
78,0.1549699472585474
79,0.1391664701119687
