,Intensity
0,0.11902154146357112
1,0.10101061753841886
2,0.0828529354224568
3,0.06503221857015515
4,0.04812927451954922
5,0.03278821505775235
6,0.019678764629932975
7,0.00945684844286272
8,0.0027257391763743305
9,0.0
10,0.0016742943249883108
11,0.007998849056642873
12,0.019062974182411183
13,0.03478757905014098
14,0.054927110735528265
15,0.07908080145707427
16,0.10671258035451438
17,0.13717850999492176
18,0.16976017754485634
19,0.2037021288749962
20,0.2382512002157207
21,0.27269548959582524
22,0.30640072563669907
23,0.3388419336693962
24,0.3696285608160108
25,0.39852158817686595
26,0.4254416092589729
27,0.45046736418369576
28,0.47382476057269746
29,0.495866954096301
30,0.5170465741345985
31,0.5378816340857655
32,0.5589170359735893
33,0.5806838441783417
34,0.6036586481400041
35,0.6282253501901159
36,0.6546416008059981
37,0.6830118653093844
38,0.7132687560185642
39,0.7451638209968177
40,0.7782684688961451
41,0.8119851569168857
42,0.8455684058658832
43,0.8781546636387169
44,0.908799546075871
45,0.9365205692602698
46,0.9603431729531552
47,0.9793476385594523
48,0.9927144378850125
49,0.9997656150484624
50,1.0
51,0.9931203678159966
52,0.979051076358073
53,0.9579452134470555
54,0.9301808364396462
55,0.8963464621145841
56,0.8572165318907952
57,0.8137181058470427
58,0.7668905001305885
59,0.7178399511479745
60,0.6676916464855843
61,0.6175415930098922
62,0.5684107901359825
63,0.5212040411827533
64,0.47667547564959206
65,0.43540248456613295
66,0.3977693102189615
67,0.36396100587501173
68,0.3339679194269356
69,0.30760028791625904
70,0.2845119886014331
71,0.2642320061026167
72,0.2462017705469476
73,0.22981622038548297
74,0.2144662617458426
75,0.19958024329924798
76,0.18466214400971306
77,0.16932437590967223
78,0.15331342336701242
79,0.13652695604123258
