,Intensity
0,0.13154628362689583
1,0.11894093051242238
2,0.10469319355248695
3,0.08911956184801494
4,0.07272695869986744
5,0.05618207579245312
6,0.040271449152010544
7,0.02585461430418678
8,0.013813052764491142
9,0.004997863542797641
10,0.00017914985225093636
11,0.0
12,0.004937669148120468
13,0.015274150863511245
14,0.031077787795145823
15,0.05219693984580434
16,0.07826604131855838
17,0.1087236742683474
18,0.14284160316284591
19,0.1797630941762052
20,0.21854831583772558
21,0.25822421584131433
22,0.29783601413022337
23,0.33649735922275753
24,0.37343626843703565
25,0.4080342091895696
26,0.43985606477039857
27,0.4686692424539086
28,0.4944507958265319
29,0.5173821125469122
30,0.5378314254581428
31,0.5563250995190889
32,0.5735092904992458
33,0.5901041276517809
34,0.6068530102922124
35,0.6244699025508531
36,0.6435876446419494
37,0.6647102647793879
38,0.6881720746746175
39,0.7141059739565436
40,0.7424228941352684
41,0.7728037078195678
42,0.8047042468897888
43,0.8373733516707573
44,0.8698831515778455
45,0.9011700960525324
46,0.9300846505866947
47,0.9554470797923807
48,0.9761063852946448
49,0.9909992706266025
50,0.999205979526156
51,1.0
52,0.9928889367307197
53,0.9776443123277542
54,0.9543186389042962
55,0.9232487740601988
56,0.8850453030658878
57,0.8405684323157072
58,0.7908915975038127
59,0.7372546443567868
60,0.6810089944984966
61,0.6235576339250828
62,0.5662930335258892
63,0.5105362153568587
64,0.4574801093836392
65,0.40814010706383275
66,0.36331432358928284
67,0.32355555154791105
68,0.2891562542127197
69,0.2601472413820749
70,0.2363099332618367
71,0.21720138857929702
72,0.2021905917203014
73,0.19050389725534125
74,0.18127705110673178
75,0.173610871641531
76,0.16662749907199143
77,0.1595241167349445
78,0.15162121275711082
79,0.1424027756088523
